,date,day,expiry,DTE,strike,type,Entry Price,Entry Time,initial sl,TSL,Exit Price,Exit date,Exit Time,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,Entry Date,Signal Generated At,Trade Type,Initial SL,Final SL,After Costs,Remarks,Leverage,Index,Portfolio,Allocation,Qty apAlloc,PnL apAlloc,ROI% PF
1196,,,,,,,9289.7,2020-04-28 09:15:00,,,9376.8,,2020-05-04 09:15:00,,87.09999999999854,,550.0,45851.6849999992,0.7641939858052366,2020,4,,,,,2020-04-28 09:15:00,2020-04-27 15:15:00,LONG,9228.38798,9426.32375,83.36669999999854,TSL Hit,5.0,NIFTY,1000000.0,333333.0,183.33315,15283.879716104731,1.5283879716104731
214,2020-05-04,Monday,2020-05-07,3.0,9550.0,C,77.9,12:30:00,119.25,0.0,0.05,2020-05-07,15:25:00,EOD exit,77.85000000000001,0.7795000000000001,483.6759371221282,37277.14631197099,1.8638573155985494,2020,5,94.25,0.05,3.765417170495768,57.73881499395406,2020-05-04 12:30:00,,,,,,,,,,,,,
215,2020-05-05,Tuesday,2020-05-07,2.0,9400.0,P,170.7,10:10:00,184.65,160.975,184.65,2020-05-05,12:00:00,SL hit,-13.950000000000015,3.5535,1433.6917562723995,-25094.62365591397,-1.2547311827956984,2020,5,189.0,139.0,4.544802867383505,168.458781362007,2020-05-05 10:10:00,,,,,,,,,,,,,
216,2020-05-06,Wednesday,2020-05-07,1.0,9200.0,P,56.4,10:55:00,155.95,14.9925,1.5,2020-05-07,15:25:00,EOD exit,54.9,0.579,200.90406830738328,10913.309894525366,0.5456654947262684,2020,5,107.9,1.15,1.109994977398293,23.10396785534908,2020-05-06 10:55:00,,,,,,,,,,,,,
1197,,,,,,,19872.25,2020-05-08 11:15:00,,,19574.16625,,2020-05-08 13:45:00,,-298.0837500000016,,255.0,-77017.2398643754,-1.2836193807855925,2020,5,,,,,2020-05-08 11:15:00,2020-05-08 10:45:00,LONG,19574.16625,19692.89,-302.0283916250016,Initial SL hit,5.0,BANKNIFTY,1000000.0,333333.0,84.999915,-25672.387615711847,-2.567238761571185
217,2020-05-08,Friday,2020-05-14,6.0,9400.0,C,103.5,12:40:00,152.55,0.0,158.7,2020-05-13,09:15:00,Gap SL hit,-55.19999999999999,2.622,407.7471967380224,-23576.758409785925,-1.1788379204892963,2020,5,283.7,16.0,3.567787971457696,47.910295616717626,2020-05-08 12:40:00,,,,,,,,,,,,,
218,2020-05-11,Monday,2020-05-14,3.0,9300.0,P,80.2,09:55:00,180.35,128.23250000000002,180.35,2020-05-11,15:05:00,SL hit,-100.15,2.6055,199.700449326011,-20520.319520718924,-1.0260159760359462,2020,5,182.85,78.65,0.0309535696455316,23.215177234148783,2020-05-11 09:55:00,,,,,,,,,,,,,
219,2020-05-12,Tuesday,2020-05-14,2.0,9150.0,P,125.2,13:05:00,184.8,10.525,6.8,2020-05-14,15:25:00,EOD exit,118.4,1.32,335.57046979865765,39288.590604026846,1.9644295302013424,2020,5,158.7,2.0,4.1342281879194624,38.380872483221474,2020-05-12 13:05:00,,,,,,,,,,,,,
1198,,,,,,,19704.55,2020-05-13 10:15:00,,,19220.3,,2020-05-14 09:15:00,,-484.25,,255.0,-124476.333675,-2.0746034866444387,2020,5,,,,,2020-05-13 10:15:00,2020-05-13 09:45:00,LONG,19408.98175,19599.1,-488.142485,Gap Open Outside ISL,5.0,BANKNIFTY,1000000.0,333333.0,84.999915,-41492.069732888776,-4.149206973288877
1199,,,,,,,9430.3,2020-05-13 11:15:00,,,9368.06002,,2020-05-13 12:15:00,,-62.23998000000029,,525.0,-34649.81730210015,-0.5774963775380474,2020,5,,,,,2020-05-13 11:15:00,2020-05-13 10:15:00,LONG,9368.06002,9368.06002,-65.99965200400028,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,174.999825,-11549.927550760947,-1.1549927550760948
220,2020-05-13,Wednesday,2020-05-14,1.0,9600.0,C,36.0,13:15:00,139.8,0.0,0.05,2020-05-14,15:25:00,EOD exit,35.95,0.3605,192.67822736030823,6857.321772639691,0.34286608863198453,2020,5,49.75,0.05,0.6926782273603083,23.12138728323699,2020-05-13 13:15:00,,,,,,,,,,,,,
1201,,,,,,,32128.21,2020-05-13 13:15:00,,,31935.44074,,2020-05-13 13:15:00,,-192.7692600000009,,250.0,-49793.90626850024,-0.8298976079098993,2020,5,,,,,2020-05-13 13:15:00,2020-05-13 12:15:00,LONG,31935.44074,31935.44074,-199.1756250740009,Initial SL Hit,8.0,SENSEX,1000000.0,333333.0,83.33324999999999,-16597.952158197986,-1.6597952158197986
1200,,,,,,,9417.4,2020-05-13 13:15:00,,,9355.24516,,2020-05-13 13:15:00,,-62.15484000000106,,525.0,-34602.41874180055,-0.5767064023230302,2020,5,,,,,2020-05-13 13:15:00,2020-05-13 12:15:00,LONG,9355.24516,9355.24516,-65.90936903200105,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,174.999825,-11534.128046460602,-1.1534128046460603
221,2020-05-15,Friday,2020-05-21,6.0,9150.0,P,189.1,13:50:00,227.5,184.8175,227.5,2020-05-18,09:35:00,SL hit,-38.400000000000006,4.166,520.8333333333333,-22169.791666666664,-1.1084895833333333,2020,5,261.0,149.95,2.0390625,59.57031249999999,2020-05-15 13:50:00,,,,,,,,,,,,,
222,2020-05-18,Monday,2020-05-21,3.0,9200.0,C,53.55,09:55:00,134.15,0.0,0.1,2020-05-21,15:25:00,EOD exit,53.45,0.5365,248.13895781637717,13129.900744416873,0.6564950372208436,2020,5,83.7,0.05,1.3275434243176178,28.53598014888337,2020-05-18 09:55:00,,,,,,,,,,,,,
223,2020-05-18,Monday,2020-05-21,3.0,9000.0,P,203.4,14:10:00,260.0,223.46249999999995,260.0,2020-05-18,15:05:00,SL hit,-56.6,4.634,353.356890459364,-21637.45583038869,-1.0818727915194346,2020,5,265.0,193.95,0.3339222614840995,39.75265017667844,2020-05-18 14:10:00,,,,,,,,,,,,,
224,2020-05-19,Tuesday,2020-05-21,2.0,8950.0,P,125.75,09:50:00,185.0,0.16,0.05,2020-05-21,15:25:00,EOD exit,125.7,1.258,337.5527426160337,42005.73839662448,2.100286919831224,2020,5,174.4,0.05,4.243037974683545,37.76371308016878,2020-05-19 09:50:00,,,,,,,,,,,,,
1203,,,,,,,17909.7,2020-05-20 15:15:00,,,17927.4,,2020-05-21 13:45:00,,17.700000000000728,,285.0,4023.142650000208,0.0670523104476259,2020,5,,,,,2020-05-20 15:15:00,2020-05-20 14:45:00,LONG,17641.054500000002,17976.73,14.116290000000728,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,94.999905,1341.046208952519,0.1341046208952518
1202,,,,,,,9084.3,2020-05-20 15:15:00,,,9024.34362,,2020-05-22 09:15:00,,-59.956379999999626,,550.0,-34967.959798199794,-0.5827987471706666,2020,5,,,,,2020-05-20 15:15:00,2020-05-20 14:15:00,LONG,9024.34362,9024.34362,-63.57810872399963,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,183.33315,-11655.974943413332,-1.1655974943413332
1204,,,,,,,30878.31,2020-05-21 09:15:00,,,30693.04014,,2020-05-22 09:15:00,,-185.2698600000004,,260.0,-49771.01870364009,-0.829516148877023,2020,5,,,,,2020-05-21 09:15:00,2020-05-20 15:15:00,LONG,30693.04014,30693.04014,-191.4269950140004,Initial SL Hit,8.0,SENSEX,1000000.0,333333.0,86.66658,-16590.32297754046,-1.659032297754046
225,2020-05-22,Friday,2020-05-28,6.0,9100.0,C,75.2,12:30:00,146.45,0.0,146.45,2020-05-27,13:45:00,SL hit,-71.24999999999999,2.2165,280.701754385965,-20622.17543859649,-1.0311087719298246,2020,5,169.95,27.15,1.3487719298245615,31.92982456140352,2020-05-22 12:30:00,,,,,,,,,,,,,
226,2020-05-22,Friday,2020-05-28,6.0,9050.0,P,159.15,14:00:00,199.0,0.1025,0.05,2020-05-28,15:25:00,EOD exit,159.1,1.5920000000000003,501.8820577164367,79050.4391468005,3.952521957340025,2020,5,164.0,0.05,7.9849435382685074,56.77540777917191,2020-05-22 14:00:00,,,,,,,,,,,,,
1206,,,,,,,9104.8,2020-05-26 12:15:00,,,9044.708319999998,,2020-05-26 13:15:00,,-60.09168000000136,,550.0,-35046.86991520075,-0.5841139144721805,2020,5,,,,,2020-05-26 12:15:00,2020-05-26 11:15:00,LONG,9044.708319999998,9044.708319999998,-63.72158166400136,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,183.33315,-11682.278289443611,-1.168227828944361
1207,,,,,,,17615.75,2020-05-26 12:15:00,,,17450.9,,2020-05-26 13:15:00,,-164.84999999999854,,285.0,-47981.64952499959,-0.7996933590558344,2020,5,,,,,2020-05-26 12:15:00,2020-05-26 11:45:00,LONG,17351.51375,17436.373333333333,-168.35666499999854,MACD Reversal,5.0,BANKNIFTY,1000000.0,333333.0,94.999905,-15993.867181116686,-1.5993867181116688
1205,,,,,,,30884.08,2020-05-26 12:15:00,,,30698.775520000003,,2020-05-26 13:15:00,,-185.30447999999888,,260.0,-49780.3190435197,-0.8296711543866777,2020,5,,,,,2020-05-26 12:15:00,2020-05-26 11:15:00,LONG,30698.775520000003,30698.775520000003,-191.46276555199887,Initial SL Hit,8.0,SENSEX,1000000.0,333333.0,86.66658,-16593.423087733554,-1.6593423087733554
1208,,,,,,,17644.3,2020-05-27 10:15:00,,,18844.25,,2020-05-29 09:15:00,,1199.9500000000007,,285.0,340945.8263250002,5.682424756319564,2020,5,,,,,2020-05-27 10:15:00,2020-05-27 09:45:00,LONG,17379.6355,19161.316666666666,1196.3011450000008,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,94.999905,113648.4951263913,11.364849512639127
1209,,,,,,,30877.36,2020-05-27 12:15:00,,,33892.28,,2020-06-09 15:15:00,,3014.9199999999983,,260.0,782195.1893599996,13.036573452746836,2020,5,,,,,2020-05-27 12:15:00,2020-05-27 11:15:00,LONG,30692.09584,33708.621333333336,3008.4430359999983,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,86.66658,260731.46905493672,26.073146905493672
1210,,,,,,,9109.95,2020-05-27 12:15:00,,,10096.05,,2020-06-09 13:15:00,,986.0999999999984,,550.0,540242.3399999993,9.004029995960986,2020,5,,,,,2020-05-27 12:15:00,2020-05-27 11:15:00,LONG,9049.82433,10097.01875,982.2587999999986,TSL Hit,5.0,NIFTY,1000000.0,333333.0,183.33315,180080.59991921973,18.00805999192197
1211,,,,,,,18970.75,2020-05-29 10:15:00,,,19917.7,,2020-06-01 15:15:00,,946.9500000000008,,270.0,254626.5118500002,4.243770953724806,2020,5,,,,,2020-05-29 10:15:00,2020-05-29 09:45:00,LONG,18686.18875,19926.946666666663,943.0611550000008,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,89.99991,84875.41907449612,8.487541907449613
227,2020-05-29,Friday,2020-06-04,6.0,9400.0,P,131.0,12:45:00,155.0,0.0575,0.05,2020-06-04,15:15:00,EOD exit,130.95,1.3105000000000002,833.3333333333334,108032.91666666669,5.401645833333334,2020,6,135.65,0.05,10.9125,97.91666666666669,2020-05-29 12:45:00,,,,,,,,,,,,,
1212,,,,,,,19981.5,2020-06-02 09:15:00,,,20862.1,,2020-06-03 14:45:00,,880.5999999999985,,255.0,223511.48819999964,3.725187744808524,2020,6,,,,,2020-06-02 09:15:00,2020-06-01 15:15:00,LONG,19681.7775,21047.196666666667,876.5156399999986,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,84.999915,74503.75489617049,7.450375489617048
228,2020-06-02,Tuesday,2020-06-04,2.0,9900.0,C,92.1,09:50:00,104.8,0.0,104.8,2020-06-02,12:40:00,SL hit,-12.700000000000005,1.969,1574.8031496062988,-23100.7874015748,-1.15503937007874,2020,6,108.7,59.6,5.118110236220471,194.88188976377947,2020-06-02 09:50:00,,,,,,,,,,,,,
1213,,,,,,,20934.0,2020-06-04 09:15:00,,,20619.99,,2020-06-04 11:15:00,,-314.01000000000204,,240.0,-76359.69576000048,-1.2726603233384122,2020,6,,,,,2020-06-04 09:15:00,2020-06-03 15:15:00,LONG,20619.99,20619.99,-318.165399000002,Initial SL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-25453.206466768243,-2.5453206466768243
1214,,,,,,,20741.55,2020-06-05 13:15:00,,,21214.55,,2020-06-08 13:15:00,,473.0,,240.0,112513.0536,1.87521568478244,2020,6,,,,,2020-06-05 13:15:00,2020-06-05 12:45:00,LONG,20430.42675,21282.23,468.80439,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,37504.3136956488,3.75043136956488
229,2020-06-05,Friday,2020-06-11,6.0,10050.0,P,116.5,13:15:00,152.3,110.9,152.3,2020-06-11,15:10:00,SL hit,-35.80000000000001,2.688,558.6592178770948,-21501.67597765363,-1.0750837988826816,2020,6,153.85,23.65,5.187150837988825,70.18156424581004,2020-06-05 13:15:00,,,,,,,,,,,,,
230,2020-06-08,Monday,2020-06-11,3.0,10350.0,C,61.1,12:35:00,129.95,0.0,0.05,2020-06-11,15:25:00,EOD exit,61.05,0.6115,290.48656499636894,17556.572258533044,0.8778286129266522,2020,6,74.35,0.05,1.7734204793028328,37.58169934640524,2020-06-08 12:35:00,,,,,,,,,,,,,
1215,,,,,,,21239.85,2020-06-08 15:15:00,,,21235.0,,2020-06-09 12:45:00,,-4.849999999998545,,240.0,-2183.396399999651,-0.03638990361005415,2020,6,,,,,2020-06-08 15:15:00,2020-06-08 14:45:00,LONG,20921.25225,21295.943333333333,-9.097484999998546,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-727.7980722010836,-0.0727798072201083
1216,,,,,,,34255.04,2020-06-10 14:15:00,,,34049.50976,,2020-06-10 14:15:00,,-205.53024000000005,,230.0,-48842.959844480014,-0.8140485166920028,2020,6,,,,,2020-06-10 14:15:00,2020-06-10 13:15:00,LONG,34049.50976,34049.50976,-212.36069497600005,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16280.970333840056,-1.6280970333840057
1217,,,,,,,34284.85,2020-06-10 15:15:00,,,34079.1409,,2020-06-11 09:15:00,,-205.70910000000003,,230.0,-48885.4647907,-0.8147569317539202,2020,6,,,,,2020-06-10 15:15:00,2020-06-10 14:15:00,LONG,34079.1409,34079.1409,-212.54549909,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16295.138635078403,-1.6295138635078403
231,2020-06-12,Friday,2020-06-18,6.0,9500.0,P,90.45,12:30:00,156.4,0.09,0.05,2020-06-18,15:25:00,EOD exit,90.4,0.905,303.2600454890068,27140.257771038665,1.3570128885519332,2020,6,99.45,0.05,2.741470811220622,36.01213040181956,2020-06-12 12:30:00,,,,,,,,,,,,,
232,2020-06-15,Monday,2020-06-18,3.0,9950.0,C,67.0,10:45:00,148.0,0.0,148.0,2020-06-16,09:15:00,SL hit,-81.0,2.15,246.9135802469136,-20530.864197530864,-1.026543209876543,2020,6,156.25,46.35,0.5098765432098764,30.709876543209877,2020-06-15 10:45:00,,,,,,,,,,,,,
1218,,,,,,,20462.35,2020-06-16 10:45:00,,,20155.41475,,2020-06-16 12:15:00,,-306.93524999999863,,240.0,-74639.28635399966,-1.2439868619118888,2020,6,,,,,2020-06-16 10:45:00,2020-06-16 10:15:00,LONG,20155.41475,20155.41475,-310.9970264749986,Initial SL hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-24879.737238237773,-2.4879737238237776
233,2020-06-16,Tuesday,2020-06-18,2.0,10050.0,C,43.0,12:35:00,100.1,0.0,41.3,2020-06-18,15:25:00,EOD exit,1.7000000000000028,0.843,350.2626970227671,300.1751313485124,0.0150087565674256,2020,6,62.0,1.15,1.4658493870402804,44.00175131348512,2020-06-16 12:35:00,,,,,,,,,,,,,
1219,,,,,,,20279.1,2020-06-16 12:45:00,,,19974.9135,,2020-06-16 12:45:00,,-304.1864999999998,,240.0,-73970.85632399995,-1.2328463725523937,2020,6,,,,,2020-06-16 12:45:00,2020-06-16 12:15:00,LONG,19974.9135,19974.9135,-308.2119013499998,Initial SL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-24656.927451047875,-2.4656927451047874
1221,,,,,,,20325.75,2020-06-17 09:15:00,,,20020.86375,,2020-06-17 09:15:00,,-304.8862499999996,,240.0,-74141.0187299999,-1.2356824098163528,2020,6,,,,,2020-06-17 09:15:00,2020-06-16 15:15:00,LONG,20020.86375,20020.86375,-308.92091137499955,Initial SL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-24713.648196327056,-2.4713648196327056
1220,,,,,,,9924.0,2020-06-17 09:15:00,,,9858.5016,,2020-06-17 09:15:00,,-65.4984000000004,,500.0,-34727.450160000204,-0.5787902572091673,2020,6,,,,,2020-06-17 09:15:00,2020-06-16 15:15:00,LONG,9858.5016,9858.5016,-69.4549003200004,Initial SL Hit,5.0,NIFTY,1000000.0,333333.0,166.66649999999998,-11575.805144183349,-1.1575805144183346
1222,,,,,,,20326.25,2020-06-17 09:45:00,,,20208.85,,2020-06-17 14:45:00,,-117.40000000000146,,240.0,-29148.84240000035,-0.4858135541859658,2020,6,,,,,2020-06-17 09:45:00,2020-06-17 09:15:00,LONG,20021.35625,20319.436666666665,-121.45351000000146,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,-9716.271083719315,-0.9716271083719316
1223,,,,,,,9942.1,2020-06-17 11:15:00,,,9876.48214,,2020-06-17 11:15:00,,-65.61786000000029,,500.0,-34790.788214000146,-0.5798458903868655,2020,6,,,,,2020-06-17 11:15:00,2020-06-17 10:15:00,LONG,9876.48214,9876.48214,-69.58157642800029,Initial SL Hit,5.0,NIFTY,1000000.0,333333.0,166.66649999999998,-11596.917807737307,-1.159691780773731
1224,,,,,,,9945.15,2020-06-17 12:15:00,,,9879.51201,,2020-06-17 14:15:00,,-65.63799000000108,,500.0,-34801.461201000544,-0.5800237733256556,2020,6,,,,,2020-06-17 12:15:00,2020-06-17 11:15:00,LONG,9879.51201,9922.65125,-69.60292240200108,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,166.66649999999998,-11600.475466513111,-1.1600475466513112
1225,,,,,,,33725.84,2020-06-17 12:15:00,,,33523.484959999994,,2020-06-17 14:15:00,,-202.3550400000022,,240.0,-50179.19339904053,-0.8363190536641188,2020,6,,,,,2020-06-17 12:15:00,2020-06-17 11:15:00,LONG,33523.484959999994,33523.484959999994,-209.0799724960022,Initial SL Hit,8.0,SENSEX,1000000.0,333333.0,79.99992,-16726.381073282377,-1.6726381073282377
1227,,,,,,,33539.84,2020-06-18 09:15:00,,,34668.38,,2020-06-25 12:15:00,,1128.5400000000009,,240.0,269212.60272000026,4.4868722251232915,2020,6,,,,,2020-06-18 09:15:00,2020-06-17 15:15:00,LONG,33338.60096,34320.46866666667,1121.719178000001,MACD Reversal,8.0,SENSEX,1000000.0,333333.0,79.99992,89737.44450246583,8.973744450246583
1226,,,,,,,9889.5,2020-06-18 09:15:00,,,10262.4,,2020-06-25 09:15:00,,372.8999999999997,,500.0,184434.80999999985,3.073910426086497,2020,6,,,,,2020-06-18 09:15:00,2020-06-17 15:15:00,LONG,9824.2293,10235.11375,368.86961999999966,MACD Reversal,5.0,NIFTY,1000000.0,333333.0,166.66649999999998,61478.20852172994,6.147820852172994
1228,,,,,,,20369.8,2020-06-18 12:15:00,,,21964.5,,2020-06-24 11:15:00,,1594.7000000000007,,240.0,381711.9768000002,6.361859918133724,2020,6,,,,,2020-06-18 12:15:00,2020-06-18 11:45:00,LONG,20064.253,22063.49333333333,1590.4665700000007,TSL Hit,5.0,BANKNIFTY,1000000.0,333333.0,79.99992,127237.19836267446,12.723719836267447
234,2020-06-19,Friday,2020-06-25,6.0,10100.0,P,122.35,12:40:00,191.8,0.445,0.1,2020-06-25,15:25:00,EOD exit,122.25,1.2245,287.9769618430525,34852.55579553635,1.7426277897768172,2020,6,145.35,0.05,3.521958243340532,36.35709143268537,2020-06-19 12:40:00,,,,,,,,,,,,,
235,2020-06-22,Monday,2020-06-25,3.0,10350.0,C,98.45,12:30:00,126.0,0.0,126.0,2020-06-22,14:20:00,SL hit,-27.55,2.2445,725.9528130671507,-21629.40108892922,-1.0814700544464608,2020,6,127.15,92.5,0.4319419237749549,93.92014519056262,2020-06-22 12:30:00,,,,,,,,,,,,,
238,2020-06-23,Tuesday,2020-06-25,2.0,10350.0,C,88.5,09:40:00,98.75,0.0,98.75,2020-06-23,10:15:00,SL hit,-10.25,1.8725,1545.893719806763,-18740.09661835749,-0.9370048309178745,2020,6,103.4,70.8,2.736231884057972,200.0,2020-06-23 09:40:00,,,,,,,,,,,,,
237,2020-06-23,Tuesday,2020-06-25,2.0,10400.0,C,74.0,10:25:00,80.45,0.0,80.45,2020-06-23,10:40:00,SL hit,-6.450000000000003,1.5445,1538.4615384615386,-12299.230769230777,-0.6149615384615386,2020,6,82.0,72.55,0.2230769230769235,200.00000000000009,2020-06-23 10:25:00,,,,,,,,,,,,,
236,2020-06-23,Tuesday,2020-06-25,2.0,10400.0,C,77.55,10:45:00,82.0,0.0,82.0,2020-06-23,11:50:00,SL hit,-4.450000000000003,1.5955,1538.4615384615386,-9300.769230769236,-0.4650384615384618,2020,6,85.8,64.15,2.06153846153846,200.00000000000009,2020-06-23 10:45:00,,,,,,,,,,,,,
239,2020-06-24,Wednesday,2020-06-25,1.0,10550.0,C,30.8,11:55:00,82.95,0.0,0.05,2020-06-25,15:25:00,EOD exit,30.75,0.3085,383.50910834132304,11674.592521572386,0.5837296260786192,2020,6,58.35,0.05,1.1792905081495684,50.57526366251198,2020-06-24 11:55:00,,,,,,,,,,,,,
1229,,,,,,,22085.95,2020-06-24 12:15:00,,,21754.66075,,2020-06-24 13:45:00,,-331.28925000000163,,225.0,-75526.49499187536,-1.2587736577563395,2020,6,,,,,2020-06-24 12:15:00,2020-06-24 11:45:00,LONG,21754.66075,21754.66075,-335.6733110750016,Initial SL Hit,5.0,BANKNIFTY,1000000.0,333333.0,74.999925,-25175.47315512679,-2.517547315512679
1230,,,,,,,35058.69,2020-06-25 14:15:00,,,34848.33786,,2020-06-25 14:15:00,,-210.3521400000027,,230.0,-49988.85384078062,-0.8331467308654462,2020,6,,,,,2020-06-25 14:15:00,2020-06-25 13:15:00,LONG,34848.33786,34848.33786,-217.3428427860027,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16662.934617308925,-1.6662934617308924
1231,,,,,,,35141.5,2020-06-26 11:15:00,,,34930.651,,2020-06-26 13:15:00,,-210.849000000002,,230.0,-50106.929473000455,-0.8351146561011833,2020,6,,,,,2020-06-26 11:15:00,2020-06-26 10:15:00,LONG,34930.651,34930.651,-217.856215100002,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16702.293122023664,-1.6702293122023666
1232,,,,,,,10379.95,2020-06-26 12:15:00,,,10311.44233,,2020-06-26 13:15:00,,-68.50767000000087,,475.0,-34506.825521350416,-0.5751131835754149,2020,6,,,,,2020-06-26 12:15:00,2020-06-26 11:15:00,LONG,10311.44233,10311.44233,-72.64594846600087,Initial SL Hit,5.0,NIFTY,1000000.0,333333.0,158.33317499999998,-11502.263671508295,-1.1502263671508297
240,2020-06-26,Friday,2020-07-02,6.0,10400.0,C,98.55,12:40:00,124.6,0.0,124.6,2020-07-02,09:35:00,SL hit,-26.05,2.2315,767.7543186180424,-21713.243761996164,-1.0856621880998083,2020,7,127.3,37.75,4.6679462571976975,99.80806142034552,2020-06-26 12:40:00,,,,,,,,,,,,,
1233,,,,,,,10369.5,2020-06-26 14:15:00,,,10301.0613,,2020-06-29 09:15:00,,-68.43870000000061,,475.0,-34472.08582350029,-0.5745341891902409,2020,6,,,,,2020-06-26 14:15:00,2020-06-26 13:15:00,LONG,10301.0613,10346.99875,-72.5728122600006,Initial SL hit,5.0,NIFTY,1000000.0,333333.0,158.33317499999998,-11490.68378380482,-1.1490683783804818
1234,,,,,,,35101.69,2020-06-26 14:15:00,,,34891.079860000005,,2020-06-29 09:15:00,,-210.61013999999705,,230.0,-50050.16590677932,-0.8341685976102236,2020,6,,,,,2020-06-26 14:15:00,2020-06-26 13:15:00,LONG,34891.079860000005,34891.079860000005,-217.60941698599703,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16683.37195220447,-1.668337195220447
241,2020-06-26,Friday,2020-07-02,6.0,10350.0,P,156.1,15:00:00,212.85,175.3475,212.85,2020-06-29,10:15:00,SL hit,-56.75,3.6895,352.4229074889868,-21300.264317180616,-1.0650132158590306,2020,6,214.15,129.3,0.944493392070484,45.59471365638766,2020-06-26 15:00:00,,,,,,,,,,,,,
242,2020-06-29,Monday,2020-07-02,3.0,10200.0,P,104.5,13:25:00,135.0,0.125,0.1,2020-07-02,15:25:00,EOD exit,104.4,1.046,655.7377049180328,67773.11475409837,3.388655737704918,2020,7,119.15,0.05,6.849180327868853,83.60655737704919,2020-06-29 13:25:00,,,,,,,,,,,,,
1235,,,,,,,21586.2,2020-06-30 10:45:00,,,21262.407,,2020-06-30 14:15:00,,-323.7930000000015,,225.0,-73817.51865750035,-1.230290747333028,2020,6,,,,,2020-06-30 10:45:00,2020-06-30 10:15:00,LONG,21262.407,21432.943333333333,-328.0778607000015,Initial SL hit,5.0,BANKNIFTY,1000000.0,333333.0,74.999925,-24605.81494666056,-2.460581494666056
1236,,,,,,,35173.43,2020-06-30 12:15:00,,,34962.38942,,2020-06-30 14:15:00,,-211.0405800000008,,230.0,-50152.457246660175,-0.8358734515700489,2020,6,,,,,2020-06-30 12:15:00,2020-06-30 11:15:00,LONG,34962.38942,34962.38942,-218.0541619420008,Initial SL hit,8.0,SENSEX,1000000.0,333333.0,76.66659,-16717.46903140098,-1.6717469031400978
1237,,,,,,,10374.6,2020-06-30 13:15:00,,,10306.12764,,2020-06-30 14:15:00,,-68.47235999999975,,475.0,-34489.04012579988,-0.5748167606126625,2020,6,,,,,2020-06-30 13:15:00,2020-06-30 12:15:00,LONG,10306.12764,10306.12764,-72.60850552799975,Initial SL Hit,5.0,NIFTY,1000000.0,333333.0,158.33317499999998,-11496.33521225325,-1.149633521225325
1238,,,,,,,34951.1,2020-07-01 09:15:00,,,36096.68,,2020-07-14 10:15:00,,1145.5800000000015,,230.0,261849.30106000043,4.364150653511657,2020,7,,,,,2020-07-01 09:15:00,2020-06-30 15:15:00,LONG,34741.3934,36386.40733333333,1138.4752220000018,TSL Hit,8.0,SENSEX,1000000.0,333333.0,76.66659,87283.01307023312,8.728301307023314
