Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year
2019-02-22,10650,2019-02-28,6,PE,33.45,43.48500000000001,22.0,2019-02-22 15:30:00,34.0,21.6,11.450000000000003,1877.9342723004695,21502.34741784038,0.5545,20461.03286384977,250.0,2.046103286384977,2019
2019-02-25,10900,2019-02-28,3,CE,33.25,43.225,43.225,2019-02-25 15:06:00,48.2,22.95,-9.975000000000001,1834.8623853211009,-18302.752293577985,0.7647499999999999,-19705.963302752294,250.0,-1.9705963302752294,2019
2019-02-25,10700,2019-02-28,3,PE,22.1,28.730000000000004,10.55,2019-02-25 15:29:00,26.95,10.55,11.55,1869.1588785046729,21588.78504672897,0.32650000000000007,20978.504672897197,250.0,2.0978504672897196,2019
2019-02-26,10900,2019-02-28,2,CE,23.75,30.875,30.875,2019-02-26 09:16:00,48.9,14.55,-7.125,1834.8623853211009,-13073.394495412844,0.54625,-14075.688073394494,250.0,-1.4075688073394494,2019
2019-02-26,10650,2019-02-28,2,PE,23.0,29.900000000000002,29.900000000000002,2019-02-26 09:20:00,55.1,11.95,-6.900000000000002,1877.9342723004695,-12957.746478873243,0.529,-13951.173708920192,250.0,-1.3951173708920193,2019
2019-02-27,11000,2019-02-28,1,CE,8.8,11.440000000000001,11.440000000000001,2019-02-27 09:35:00,19.95,1.55,-2.6400000000000006,1818.181818181818,-4800.000000000001,0.20240000000000002,-5168.0,250.0,-0.5168,2019
2019-02-27,10750,2019-02-28,1,PE,10.25,13.325000000000001,13.325000000000001,2019-02-27 11:15:00,76.15,6.35,-3.075000000000001,1860.4651162790697,-5720.930232558141,0.23575000000000004,-6159.534883720931,250.0,-0.6159534883720931,2019
2019-02-28,10950,2019-02-28,0,CE,2.25,2.9250000000000003,2.9250000000000003,2019-02-28 09:16:00,3.8,0.05,-0.6750000000000003,1826.4840182648402,-1232.8767123287676,0.05175000000000001,-1327.397260273973,250.0,-0.13273972602739728,2019
2019-02-28,10750,2019-02-28,0,PE,9.1,11.83,11.83,2019-02-28 09:39:00,12.5,0.05,-2.7300000000000004,1860.4651162790697,-5079.069767441861,0.2093,-5468.46511627907,250.0,-0.546846511627907,2019
2019-03-01,10950,2019-03-07,6,CE,45.85,59.605000000000004,33.0,2019-03-01 15:29:00,47.7,30.25,12.850000000000001,1454.0167211922935,18684.114867320975,0.7885,17537.62268266085,199.01853871319517,1.7537622682660852,2019
2019-03-01,10750,2019-03-07,6,PE,49.15,63.895,26.35,2019-03-01 15:29:00,48.5,26.3,22.799999999999997,1356.3919972872156,30925.737538148514,0.755,29901.661580196665,182.2651746354696,2.9901661580196666,2019
2019-03-05,10950,2019-03-07,2,CE,17.1,22.230000000000004,22.230000000000004,2019-03-05 10:29:00,75.1,14.85,-5.130000000000003,1826.4840182648402,-9369.863013698634,0.39330000000000004,-10088.219178082196,250.0,-1.0088219178082196,2019
2019-03-05,10750,2019-03-07,2,PE,29.75,38.675000000000004,8.55,2019-03-05 15:29:00,27.45,6.5,21.2,1860.4651162790697,39441.860465116275,0.383,38729.3023255814,250.0,3.8729302325581396,2019
2019-03-06,11150,2019-03-07,1,CE,3.9,5.07,5.07,2019-03-06 09:16:00,5.65,1.8,-1.1700000000000004,1793.7219730941704,-2098.65470852018,0.0897,-2259.5515695067274,250.0,-0.22595515695067273,2019
2019-03-06,10900,2019-03-07,1,PE,9.8,12.740000000000002,3.35,2019-03-06 15:30:00,12.0,3.25,6.450000000000001,1834.8623853211009,11834.862385321103,0.1315,11593.577981651379,250.0,1.159357798165138,2019
2019-03-07,11200,2019-03-07,0,CE,0.4,0.52,0.05,2019-03-07 15:28:00,0.4,0.05,0.35000000000000003,1785.7142857142858,625.0000000000001,0.0045000000000000005,616.9642857142858,250.0,0.06169642857142858,2019
2019-03-07,10950,2019-03-07,0,PE,1.65,2.145,0.05,2019-03-07 15:25:00,1.9,0.05,1.5999999999999999,1826.4840182648402,2922.374429223744,0.017,2891.324200913242,250.0,0.28913242009132417,2019
2019-03-08,11150,2019-03-14,6,CE,20.05,26.065,19.6,2019-03-08 15:29:00,24.15,15.5,0.4499999999999993,1793.7219730941704,807.1748878923754,0.3965000000000001,95.9641255605367,250.0,0.00959641255605367,2019
2019-03-08,10950,2019-03-14,6,PE,41.85,54.405,30.1,2019-03-08 15:29:00,44.4,28.95,11.75,1592.9908403026684,18717.642373556355,0.7195,17571.485463958583,218.04062126642773,1.7571485463958583,2019
2019-03-11,11200,2019-03-14,3,CE,12.2,15.86,15.86,2019-03-11 09:20:00,37.6,12.7,-3.66,1785.7142857142858,-6535.714285714286,0.2806,-7036.785714285715,250.0,-0.7036785714285715,2019
2019-03-11,10950,2019-03-14,3,PE,20.2,26.26,6.9,2019-03-11 15:29:00,17.2,6.25,13.299999999999999,1826.4840182648402,24292.23744292237,0.271,23797.2602739726,250.0,2.3797260273972602,2019
2019-03-12,11350,2019-03-14,2,CE,9.0,11.700000000000001,11.700000000000001,2019-03-12 10:33:00,24.7,6.8,-2.700000000000001,1762.1145374449338,-4757.709251101323,0.20700000000000005,-5122.466960352424,250.0,-0.5122466960352424,2019
2019-03-12,11100,2019-03-14,2,PE,9.7,12.61,7.4,2019-03-12 15:30:00,10.45,6.15,2.299999999999999,1801.8018018018017,4144.144144144142,0.171,3836.036036036034,250.0,0.38360360360360346,2019
2019-03-13,11450,2019-03-14,1,CE,3.2,4.16,4.16,2019-03-13 09:33:00,7.55,2.55,-0.96,1746.7248908296942,-1676.8558951965065,0.0736,-1805.4148471615717,250.0,-0.18054148471615716,2019
2019-03-13,11200,2019-03-14,1,PE,15.3,19.89,3.9,2019-03-13 15:30:00,17.0,3.6,11.4,1785.7142857142858,20357.14285714286,0.192,20014.285714285714,250.0,2.0014285714285713,2019
2019-03-14,11500,2019-03-14,0,CE,0.25,0.325,0.325,2019-03-14 09:22:00,0.35,0.05,-0.07500000000000001,1739.1304347826087,-130.43478260869568,0.00575,-140.43478260869568,250.0,-0.014043478260869567,2019
2019-03-14,11250,2019-03-14,0,PE,1.0,1.3,1.3,2019-03-14 10:29:00,1.8,0.05,-0.30000000000000004,1777.7777777777778,-533.3333333333334,0.023,-574.2222222222224,250.0,-0.05742222222222224,2019
2019-03-15,11500,2019-03-20,5,CE,26.1,33.93,33.93,2019-03-15 09:36:00,76.3,25.95,-7.829999999999998,1739.1304347826087,-13617.391304347824,0.6003000000000001,-14661.391304347824,250.0,-1.4661391304347824,2019
2019-03-15,11250,2019-03-20,5,PE,23.2,30.16,15.0,2019-03-15 15:29:00,23.1,11.65,8.2,1777.7777777777778,14577.777777777777,0.38200000000000006,13898.666666666666,250.0,1.3898666666666666,2019
2019-03-18,11600,2019-03-20,2,CE,30.0,39.0,16.8,2019-03-18 15:30:00,35.75,7.2,13.2,1724.1379310344828,22758.62068965517,0.46799999999999997,21951.724137931033,250.0,2.1951724137931032,2019
2019-03-18,11350,2019-03-20,2,PE,14.1,18.330000000000002,18.330000000000002,2019-03-18 09:24:00,31.5,12.0,-4.230000000000002,1762.1145374449338,-7453.744493392074,0.3243,-8025.198237885466,250.0,-0.8025198237885466,2019
2019-03-19,11600,2019-03-20,1,CE,12.85,16.705000000000002,9.25,2019-03-19 15:30:00,11.3,5.2,3.5999999999999996,1724.1379310344828,6206.896551724138,0.22100000000000003,5825.862068965516,250.0,0.5825862068965516,2019
2019-03-19,11400,2019-03-20,1,PE,19.25,25.025000000000002,3.5,2019-03-19 15:30:00,23.3,3.5,15.75,1754.3859649122808,27631.578947368424,0.2275,27232.45614035088,250.0,2.723245614035088,2019
2019-03-20,11650,2019-03-20,0,CE,0.6,0.78,0.05,2019-03-20 15:26:00,0.45,0.05,0.5499999999999999,1716.7381974248926,944.2060085836908,0.006500000000000001,933.0472103004291,250.0,0.09330472103004292,2019
2019-03-20,11450,2019-03-20,0,PE,2.2,2.8600000000000003,0.05,2019-03-20 15:30:00,1.95,0.05,2.1500000000000004,1746.7248908296942,3755.458515283843,0.0225,3716.1572052401752,250.0,0.37161572052401753,2019
2019-03-22,11650,2019-03-28,6,CE,38.7,50.31,12.5,2019-03-22 15:29:00,45.15,11.25,26.200000000000003,1716.7381974248926,44978.54077253219,0.512,44099.57081545064,250.0,4.409957081545064,2019
2019-03-22,11450,2019-03-28,6,PE,36.95,48.035000000000004,48.035000000000004,2019-03-22 10:45:00,69.7,25.75,-11.085,1746.7248908296942,-19362.445414847163,0.8498500000000001,-20846.899563318777,250.0,-2.0846899563318777,2019
2019-03-25,11500,2019-03-28,3,CE,26.0,33.800000000000004,14.2,2019-03-25 15:29:00,24.55,12.65,11.8,1739.1304347826087,20521.739130434784,0.402,19822.608695652176,250.0,1.9822608695652175,2019
2019-03-25,11250,2019-03-28,3,PE,25.25,32.825,19.4,2019-03-25 15:29:00,28.45,18.8,5.850000000000001,1777.7777777777778,10400.000000000004,0.4465,9606.222222222224,250.0,0.9606222222222225,2019
2019-03-26,11500,2019-03-28,2,CE,16.4,21.32,21.32,2019-03-26 13:21:00,60.7,10.4,-4.920000000000002,1739.1304347826087,-8556.521739130438,0.3772,-9212.521739130438,250.0,-0.9212521739130438,2019
2019-03-26,11250,2019-03-28,2,PE,11.65,15.145000000000001,3.4,2019-03-26 15:30:00,14.75,3.2,8.25,1777.7777777777778,14666.666666666668,0.15050000000000002,14399.111111111113,250.0,1.4399111111111111,2019
2019-03-27,11650,2019-03-28,1,CE,8.7,11.309999999999999,11.309999999999999,2019-03-27 10:54:00,13.25,1.2,-2.6099999999999994,1716.7381974248926,-4480.686695278969,0.20009999999999997,-4824.20600858369,250.0,-0.482420600858369,2019
2019-03-27,11400,2019-03-28,1,PE,7.5,9.75,9.75,2019-03-27 11:31:00,34.4,4.9,-2.25,1754.3859649122808,-3947.3684210526317,0.17250000000000001,-4250.0,250.0,-0.425,2019
2019-03-28,11600,2019-03-28,0,CE,1.05,1.3650000000000002,1.3650000000000002,2019-03-28 09:21:00,5.5,0.05,-0.31500000000000017,1724.1379310344828,-543.1034482758623,0.02415,-584.7413793103451,250.0,-0.05847413793103451,2019
2019-03-28,11350,2019-03-28,0,PE,1.55,2.015,2.015,2019-03-28 09:17:00,2.55,0.05,-0.4650000000000001,1762.1145374449338,-819.3832599118944,0.03565000000000001,-882.2026431718062,250.0,-0.08822026431718062,2019
2019-03-29,11750,2019-04-04,6,CE,42.0,54.6,39.05,2019-03-29 15:30:00,47.6,34.65,2.950000000000003,1587.3015873015872,4682.5396825396865,0.8105,3396.03174603175,233.1349206349206,0.339603174603175,2019
2019-03-29,11500,2019-04-04,6,PE,42.05,54.665,31.0,2019-03-29 15:30:00,52.2,31.0,11.049999999999997,1585.4141894569955,17518.826793499797,0.7305,16360.681728101461,227.90328973444306,1.636068172810146,2019
2019-04-01,11800,2019-04-04,3,CE,32.45,42.185,42.185,2019-04-01 14:03:00,44.45,17.1,-9.735,1694.915254237288,-16500.0,0.7463500000000001,-17764.999999999996,250.0,-1.7764999999999995,2019
2019-04-01,11550,2019-04-04,3,PE,30.7,39.910000000000004,20.15,2019-04-01 15:30:00,29.5,11.35,10.55,1731.6017316017317,18268.39826839827,0.5085,17387.87878787879,250.0,1.7387878787878792,2019
2019-04-02,11850,2019-04-04,2,CE,9.1,11.83,10.85,2019-04-02 15:30:00,11.25,5.85,-1.75,1687.7637130801688,-2953.5864978902955,0.1995,-3290.2953586497893,250.0,-0.3290295358649789,2019
2019-04-02,11600,2019-04-04,2,PE,26.1,33.93,33.93,2019-04-02 09:20:00,39.05,12.0,-7.829999999999998,1724.1379310344828,-13499.999999999998,0.6003000000000001,-14534.999999999998,250.0,-1.4534999999999998,2019
2019-04-03,11850,2019-04-04,1,CE,11.6,15.08,1.15,2019-04-03 15:29:00,12.95,0.95,10.45,1687.7637130801688,17637.130801687763,0.1275,17421.940928270044,250.0,1.7421940928270043,2019
2019-04-03,11600,2019-04-04,1,PE,10.15,13.195,13.195,2019-04-03 14:33:00,15.7,5.15,-3.045,1724.1379310344828,-5250.0,0.23345,-5652.5,250.0,-0.56525,2019
2019-04-04,11800,2019-04-04,0,CE,1.2,1.56,0.05,2019-04-04 15:27:00,1.2,0.05,1.15,1694.915254237288,1949.152542372881,0.0125,1927.966101694915,250.0,0.1927966101694915,2019
2019-04-04,11550,2019-04-04,0,PE,5.45,7.085000000000001,0.05,2019-04-04 15:29:00,4.15,0.05,5.4,1731.6017316017317,9350.649350649352,0.055,9255.411255411256,250.0,0.9255411255411257,2019
2019-04-05,11750,2019-04-11,6,CE,30.3,39.39,39.39,2019-04-05 09:25:00,44.15,22.8,-9.09,1702.127659574468,-15472.340425531915,0.6969,-16658.553191489358,250.0,-1.6658553191489358,2019
2019-04-05,11500,2019-04-11,6,PE,24.7,32.11,9.5,2019-04-05 15:29:00,24.95,9.5,15.2,1739.1304347826087,26434.782608695652,0.342,25840.0,250.0,2.584,2019
2019-04-08,11800,2019-04-11,3,CE,22.6,29.380000000000003,8.75,2019-04-08 15:29:00,23.45,6.1,13.850000000000001,1694.915254237288,23474.57627118644,0.3135,22943.220338983054,250.0,2.2943220338983052,2019
2019-04-08,11600,2019-04-11,3,PE,27.1,35.230000000000004,35.230000000000004,2019-04-08 09:40:00,75.95,24.9,-8.130000000000003,1724.1379310344828,-14017.24137931035,0.6233000000000001,-15091.896551724143,250.0,-1.5091896551724144,2019
2019-04-09,11750,2019-04-11,2,CE,9.1,11.83,11.83,2019-04-09 09:49:00,20.7,8.4,-2.7300000000000004,1702.127659574468,-4646.808510638299,0.2093,-5003.063829787234,250.0,-0.5003063829787234,2019
2019-04-09,11500,2019-04-11,2,PE,20.4,26.52,5.05,2019-04-09 15:30:00,21.7,4.9,15.349999999999998,1739.1304347826087,26695.65217391304,0.2545,26253.043478260865,250.0,2.6253043478260865,2019
2019-04-10,11750,2019-04-11,1,CE,13.25,17.225,17.225,2019-04-10 09:49:00,17.5,1.5,-3.9750000000000014,1702.127659574468,-6765.957446808513,0.30475,-7284.680851063832,250.0,-0.7284680851063832,2019
2019-04-10,11550,2019-04-11,1,PE,10.85,14.105,14.105,2019-04-10 13:38:00,15.65,5.8,-3.255000000000001,1731.6017316017317,-5636.363636363638,0.24955,-6068.484848484851,250.0,-0.6068484848484851,2019
2019-04-11,11700,2019-04-11,0,CE,1.45,1.885,0.05,2019-04-11 15:28:00,1.6,0.05,1.4,1709.4017094017092,2393.1623931623926,0.015,2367.521367521367,249.99999999999994,0.23675213675213672,2019
2019-04-11,11500,2019-04-11,0,PE,2.9,3.77,0.05,2019-04-11 15:28:00,2.9,0.05,2.85,1739.1304347826087,4956.521739130435,0.0295,4905.217391304348,250.0,0.4905217391304348,2019
2019-04-12,11750,2019-04-18,6,CE,21.7,28.21,28.21,2019-04-12 14:16:00,36.8,14.45,-6.510000000000002,1702.127659574468,-11080.851063829788,0.4991,-11930.382978723406,250.0,-1.1930382978723406,2019
2019-04-12,11500,2019-04-18,6,PE,25.5,33.15,14.95,2019-04-12 15:29:00,28.15,12.0,10.55,1739.1304347826087,18347.826086956524,0.4045,17644.347826086956,250.0,1.7644347826086955,2019
2019-04-15,11800,2019-04-18,3,CE,11.75,15.275,8.25,2019-04-15 15:29:00,14.0,7.0,3.5,1694.915254237288,5932.203389830508,0.2,5593.22033898305,250.0,0.559322033898305,2019
2019-04-15,11550,2019-04-18,3,PE,15.45,20.085,8.15,2019-04-15 15:30:00,17.5,8.15,7.299999999999999,1731.6017316017317,12640.69264069264,0.23600000000000002,12232.03463203463,250.0,1.223203463203463,2019
2019-04-16,11850,2019-04-18,2,CE,4.35,5.654999999999999,5.654999999999999,2019-04-16 09:25:00,17.2,4.85,-1.3049999999999997,1687.7637130801688,-2202.5316455696197,0.10004999999999999,-2371.392405063291,250.0,-0.2371392405063291,2019
2019-04-16,11600,2019-04-18,2,PE,5.6,7.279999999999999,2.5,2019-04-16 15:29:00,5.25,2.35,3.0999999999999996,1724.1379310344828,5344.827586206896,0.081,5205.172413793103,250.0,0.5205172413793103,2019
2019-04-18,11950,2019-04-18,0,CE,0.25,0.325,0.05,2019-04-18 15:28:00,0.15,0.05,0.2,1673.6401673640169,334.7280334728034,0.003,329.70711297071136,250.0,0.03297071129707114,2019
2019-04-18,11750,2019-04-18,0,PE,2.9,3.77,3.77,2019-04-18 09:42:00,17.0,0.05,-0.8700000000000001,1702.127659574468,-1480.8510638297873,0.0667,-1594.3829787234042,250.0,-0.15943829787234043,2019
2019-04-22,11850,2019-04-25,3,CE,13.4,17.42,5.25,2019-04-22 15:29:00,12.5,5.25,8.15,1687.7637130801688,13755.274261603376,0.1865,13440.506329113925,250.0,1.3440506329113926,2019
2019-04-22,11600,2019-04-25,3,PE,21.65,28.145,28.145,2019-04-22 09:20:00,51.4,24.3,-6.495000000000001,1724.1379310344828,-11198.275862068967,0.49795,-12056.810344827589,250.0,-1.2056810344827589,2019
2019-04-23,11750,2019-04-25,2,CE,13.5,17.55,17.55,2019-04-23 09:20:00,20.1,5.45,-4.050000000000001,1702.127659574468,-6893.6170212765965,0.3105,-7422.127659574469,250.0,-0.7422127659574469,2019
2019-04-23,11500,2019-04-25,2,PE,18.95,24.635,15.3,2019-04-23 15:30:00,20.6,8.05,3.6499999999999986,1739.1304347826087,6347.826086956519,0.3425,5752.173913043475,250.0,0.5752173913043476,2019
2019-04-24,11700,2019-04-25,1,CE,13.25,17.225,17.225,2019-04-24 14:14:00,61.9,6.3,-3.9750000000000014,1709.4017094017092,-6794.871794871797,0.30475,-7315.811965811968,249.99999999999994,-0.7315811965811967,2019
2019-04-24,11500,2019-04-25,1,PE,8.25,10.725,10.725,2019-04-24 09:32:00,11.6,1.9,-2.4749999999999996,1739.1304347826087,-4304.347826086956,0.18975000000000003,-4634.347826086956,250.0,-0.46343478260869564,2019
2019-04-25,11850,2019-04-25,0,CE,0.5,0.65,0.65,2019-04-25 09:19:00,4.6,0.05,-0.15000000000000002,1687.7637130801688,-253.16455696202536,0.0115,-272.5738396624473,250.0,-0.027257383966244733,2019
2019-04-25,11600,2019-04-25,0,PE,1.15,1.4949999999999999,1.4949999999999999,2019-04-25 15:03:00,1.7,0.05,-0.345,1724.1379310344828,-594.8275862068965,0.026449999999999998,-640.4310344827585,250.0,-0.06404310344827585,2019
2019-04-26,11800,2019-05-02,6,CE,14.9,19.37,19.37,2019-04-26 13:57:00,27.0,10.35,-4.470000000000001,1694.915254237288,-7576.271186440679,0.34270000000000006,-8157.1186440677975,250.0,-0.8157118644067798,2019
2019-04-26,11550,2019-05-02,6,PE,20.9,27.169999999999998,5.95,2019-04-26 15:29:00,22.65,5.95,14.95,1731.6017316017317,25887.445887445887,0.26849999999999996,25422.510822510823,250.0,2.542251082251082,2019
2019-04-30,11850,2019-05-02,2,CE,8.55,11.115000000000002,2.7,2019-04-30 15:30:00,9.9,1.9,5.8500000000000005,1687.7637130801688,9873.417721518988,0.1125,9683.54430379747,250.0,0.968354430379747,2019
2019-04-30,11650,2019-05-02,2,PE,16.3,21.19,21.19,2019-04-30 09:30:00,35.95,5.0,-4.890000000000001,1716.7381974248926,-8394.849785407727,0.3749,-9038.454935622318,250.0,-0.9038454935622318,2019
2019-05-02,11850,2019-05-02,0,CE,0.6,0.78,0.78,2019-05-02 10:04:00,1.95,0.05,-0.18000000000000005,1687.7637130801688,-303.79746835443046,0.0138,-327.08860759493683,250.0,-0.03270886075949368,2019
2019-05-02,11600,2019-05-02,0,PE,1.55,2.015,0.05,2019-05-02 15:28:00,1.8,0.05,1.5,1724.1379310344828,2586.206896551724,0.016,2558.6206896551726,250.0,0.2558620689655172,2019
2019-05-03,11850,2019-05-09,6,CE,27.9,36.269999999999996,16.6,2019-05-03 15:30:00,33.25,16.35,11.299999999999997,1687.7637130801688,19071.729957805903,0.445,18320.67510548523,250.0,1.832067510548523,2019
2019-05-03,11600,2019-05-09,6,PE,16.2,21.06,14.4,2019-05-03 15:30:00,18.05,12.0,1.799999999999999,1724.1379310344828,3103.448275862067,0.306,2575.8620689655154,250.0,0.25758620689655154,2019
2019-05-06,11700,2019-05-09,3,CE,34.4,44.72,28.5,2019-05-06 15:30:00,36.95,25.8,5.899999999999999,1709.4017094017092,10085.470085470082,0.629,9010.256410256408,249.99999999999994,0.9010256410256409,2019
2019-05-06,11500,2019-05-09,3,PE,20.35,26.455000000000002,26.455000000000002,2019-05-06 14:51:00,26.85,15.3,-6.105,1739.1304347826087,-10617.391304347828,0.4680500000000001,-11431.391304347826,250.0,-1.1431391304347827,2019
2019-05-07,11750,2019-05-09,2,CE,18.5,24.05,4.95,2019-05-07 15:30:00,19.85,4.8,13.55,1702.127659574468,23063.82978723404,0.2345,22664.68085106383,250.0,2.266468085106383,2019
2019-05-07,11550,2019-05-09,2,PE,22.1,28.730000000000004,28.730000000000004,2019-05-07 10:49:00,79.75,15.8,-6.630000000000003,1731.6017316017317,-11480.519480519486,0.5083000000000001,-12360.692640692647,250.0,-1.2360692640692648,2019
2019-05-08,11600,2019-05-09,1,CE,11.6,15.08,1.6,2019-05-08 15:30:00,13.1,1.35,10.0,1724.1379310344828,17241.379310344826,0.132,17013.793103448275,250.0,1.7013793103448276,2019
2019-05-08,11350,2019-05-09,1,PE,15.45,20.085,20.085,2019-05-08 10:15:00,30.9,8.35,-4.635000000000002,1762.1145374449338,-8167.400881057271,0.35535,-8793.568281938327,250.0,-0.8793568281938328,2019
2019-05-09,11450,2019-05-09,0,CE,1.55,2.015,2.015,2019-05-09 09:16:00,2.7,0.05,-0.4650000000000001,1746.7248908296942,-812.227074235808,0.03565000000000001,-874.4978165938865,250.0,-0.08744978165938866,2019
2019-05-09,11200,2019-05-09,0,PE,1.6,2.08,2.08,2019-05-09 09:28:00,3.15,0.05,-0.48,1785.7142857142858,-857.1428571428571,0.0368,-922.8571428571428,250.0,-0.09228571428571428,2019
2019-05-10,11450,2019-05-16,6,CE,49.25,64.025,30.5,2019-05-10 15:30:00,53.1,30.5,18.75,1353.6379018612515,25380.710659898465,0.7975,24301.18443316412,193.73942470389161,2.430118443316412,2019
2019-05-10,11200,2019-05-16,6,PE,47.85,62.205000000000005,62.205000000000005,2019-05-10 09:56:00,73.95,39.5,-14.355000000000004,1393.242772553117,-20000.0,1.1005500000000001,-21533.333333333332,195.05398815743638,-2.153333333333333,2019
2019-05-13,11350,2019-05-16,3,CE,47.45,61.685,18.35,2019-05-13 15:30:00,60.4,17.6,29.1,1404.9877063575693,40885.14225500527,0.6580000000000001,39960.660344221986,199.33263083948017,3.9960660344221988,2019
2019-05-13,11150,2019-05-16,3,PE,62.0,80.60000000000001,80.60000000000001,2019-05-13 15:11:00,89.0,34.7,-18.60000000000001,1075.2688172043006,-20000.0,1.4260000000000002,-21533.333333333336,149.8655913978494,-2.1533333333333333,2019
2019-05-14,11250,2019-05-16,2,CE,39.3,51.089999999999996,51.089999999999996,2019-05-14 13:29:00,101.75,28.95,-11.79,1696.3528413910094,-20000.0,0.9038999999999999,-21533.333333333332,238.5496183206107,-2.153333333333333,2019
2019-05-14,11050,2019-05-16,2,PE,38.3,49.79,12.0,2019-05-14 15:30:00,49.0,6.55,26.299999999999997,1740.6440382941685,45778.93820713663,0.503,44903.39425587466,240.42645778938203,4.490339425587466,2019
2019-05-15,11400,2019-05-16,1,CE,11.65,15.145000000000001,1.05,2019-05-15 15:30:00,14.85,1.05,10.6,1754.3859649122808,18596.491228070176,0.127,18373.684210526313,250.0,1.8373684210526313,2019
2019-05-15,11150,2019-05-16,1,PE,20.55,26.715000000000003,26.715000000000003,2019-05-15 13:06:00,46.15,12.3,-6.165000000000003,1793.7219730941704,-11058.295964125566,0.47265,-11906.098654708525,250.0,-1.1906098654708526,2019
2019-05-16,11300,2019-05-16,0,CE,2.6,3.3800000000000003,3.3800000000000003,2019-05-16 14:30:00,4.4,0.05,-0.7800000000000002,1769.9115044247787,-1380.5309734513278,0.059800000000000006,-1486.3716814159295,250.0,-0.14863716814159297,2019
2019-05-16,11050,2019-05-16,0,PE,4.5,5.8500000000000005,0.05,2019-05-16 15:29:00,5.8,0.05,4.45,1809.9547511312219,8054.298642533938,0.0455,7971.945701357467,250.0,0.7971945701357467,2019
2019-05-17,11350,2019-05-23,6,CE,209.4,272.22,272.22,2019-05-17 15:00:00,292.1,207.85,-62.82000000000002,318.3699458771091,-20000.0,4.8162,-21533.333333333332,45.168736071314854,-2.153333333333333,2019
2019-05-17,11150,2019-05-23,6,PE,192.5,250.25,149.95,2019-05-17 15:29:00,198.05,149.75,42.55000000000001,346.32034632034635,14735.93073593074,3.4245,13549.956709956714,48.26839826839827,1.3549956709956712,2019
2019-05-20,11750,2019-05-23,3,CE,107.8,140.14000000000001,140.14000000000001,2019-05-20 10:04:00,267.15,120.55,-32.34000000000002,618.429189857761,-20000.0,2.4794,-21533.333333333332,90.83178726035865,-2.153333333333333,2019
2019-05-20,11550,2019-05-23,3,PE,140.0,182.0,78.15,2019-05-20 15:29:00,178.35,77.0,61.849999999999994,476.1904761904762,29452.38095238095,2.1815,28413.571428571428,68.75,2.841357142857143,2019
2019-05-21,12000,2019-05-23,2,CE,134.0,174.20000000000002,100.95,2019-05-21 15:29:00,150.95,92.4,33.05,497.5124378109451,16442.786069651735,2.3495,15273.880597014919,74.62686567164177,1.527388059701492,2019
2019-05-21,11750,2019-05-23,2,PE,153.3,199.29000000000002,199.29000000000002,2019-05-21 13:33:00,231.65,139.7,-45.99000000000001,434.87714720591424,-20000.0,3.5259000000000005,-21533.333333333332,63.87258099586865,-2.153333333333333,2019
2019-05-22,11850,2019-05-23,1,CE,146.15,189.995,189.995,2019-05-22 13:30:00,195.8,143.65,-43.845,456.1523548865321,-20000.0,3.36145,-21533.333333333332,67.56756756756758,-2.153333333333333,2019
2019-05-22,11600,2019-05-23,1,PE,151.7,197.20999999999998,134.25,2019-05-22 15:30:00,167.0,118.2,17.44999999999999,439.4638540980005,7668.644254010104,2.8595,6411.997363216871,63.722258844210074,0.6411997363216871,2019
2019-05-23,12000,2019-05-23,0,CE,131.25,170.625,0.05,2019-05-23 15:29:00,123.45,0.05,131.2,507.93650793650795,66641.26984126984,1.3130000000000002,65974.3492063492,76.19047619047619,6.59743492063492,2019
2019-05-23,11800,2019-05-23,0,PE,112.5,146.25,146.25,2019-05-23 15:02:00,160.25,9.2,-33.75,592.5925925925926,-20000.0,2.5875,-21533.333333333332,87.4074074074074,-2.153333333333333,2019
2019-05-24,11850,2019-05-30,6,CE,72.0,93.60000000000001,93.60000000000001,2019-05-24 13:13:00,104.0,34.55,-21.60000000000001,925.9259259259255,-20000.0,1.6560000000000004,-21533.333333333332,137.15277777777771,-2.153333333333333,2019
2019-05-24,11650,2019-05-30,6,PE,59.75,77.675,77.675,2019-05-24 09:39:00,80.0,22.8,-17.924999999999997,1115.7601115760112,-20000.0,1.3742500000000002,-21533.333333333332,162.48256624825663,-2.153333333333333,2019
2019-05-27,11950,2019-05-30,3,CE,36.55,47.515,47.515,2019-05-27 09:22:00,85.6,36.7,-10.965000000000003,1673.6401673640169,-18351.464435146452,0.84065,-19758.410041841013,250.0,-1.9758410041841012,2019
2019-05-27,11750,2019-05-30,3,PE,46.85,60.905,19.95,2019-05-27 15:30:00,40.4,16.85,26.900000000000002,1422.981145499822,38278.19281394522,0.668,37327.64140875134,209.00035574528636,3.732764140875134,2019
2019-05-28,12100,2019-05-30,2,CE,14.2,18.46,10.65,2019-05-28 15:29:00,17.2,6.0,3.549999999999999,1652.8925619834713,5867.7685950413215,0.24850000000000003,5457.024793388428,250.00000000000006,0.5457024793388427,2019
