,date,day,expiry,DTE,trade_num,strike,type,Entry Price,Entry Time,initial sl,Exit Price,Exit date,Exit Time,ROC on Entry,Opt RSI on Entry,Spot RSI on Entry,Remark,Points Captured,Slippage,Qty,PnL,ROI%,Trade Year,Trade Month,Highest High,Lowest Low,Max ROI%,Margin,DATETIME,Cumulative ROI%,Max Cumulative ROI%,DD,is_win
1287,2024-11-25,Monday,2024-11-28,3,2,24150,P,96.35,14:15:00,197.65,197.65,2024-11-28,12:45:00,-88.11746522411129,58.30845771144278,61.85656448814334,SL hit,-101.30000000000001,2.94,2898.550724637681,-302144.9275362319,-3.0214492753623188,2024,11,199.0,8.65,2.5420289855072458,100.0,2024-11-25 14:15:00,375.4213147118624,391.05601683963454,-15.63470212777213,False
669,2024-11-27,Wednesday,2024-11-28,1,3,24200,C,82.85,10:15:00,122.05,122.05,2024-11-27,12:15:00,-65.29842931937173,15.83143507972666,52.60403688013976,SL hit,-39.2,2.049,2892.561983471074,-119315.28925619835,-1.1931528925619834,2024,11,173.35,69.6,0.38326446280991733,100.0,2024-11-27 10:15:00,374.2281618193004,391.05601683963454,-16.82785502033414,False
670,2024-11-27,Wednesday,2024-11-28,1,4,24300,C,95.8,12:15:00,106.0,106.0,2024-11-27,12:45:00,-0.15552099533437605,83.96436525612472,39.00334075723822,SL hit,-10.200000000000003,2.0180000000000002,2880.658436213992,-35195.88477366256,-0.3519588477366256,2024,11,113.4,86.65,0.26358024691358,100.0,2024-11-27 12:15:00,373.87620297156377,391.05601683963454,-17.179813868070767,False
671,2024-11-28,Thursday,2024-11-28,0,5,24300,C,59.7,09:15:00,85.0,85.0,2024-11-28,09:45:00,-36.89581095596133,6.127450980392155,38.73824017708894,SL hit,-25.299999999999997,1.4469999999999998,2880.658436213992,-77048.97119341564,-0.7704897119341564,2024,11,103.95,55.25,0.12818930041152274,100.0,2024-11-28 09:15:00,373.1057132596296,391.05601683963454,-17.950303580004913,False
672,2024-11-28,Thursday,2024-11-28,0,6,24350,C,18.25,10:15:00,77.0,0.2,2024-11-28,15:15:00,-69.24355777223607,20.076628352490417,42.36006051437232,EOD exit,18.05,0.1845,2874.7433264887063,51358.72689938398,0.5135872689938399,2024,11,24.1,0.1,0.5217659137577002,100.0,2024-11-28 10:15:00,373.61930052862346,391.05601683963454,-17.436716311011082,True
673,2024-11-29,Friday,2024-12-05,6,1,24050,C,236.75,10:15:00,272.7,272.7,2024-11-29,14:15:00,-22.48228119334103,79.99999999999999,74.10666666666681,SL hit,-35.94999999999999,5.0945,2910.6029106029105,-119464.24116424112,-1.1946424116424113,2024,11,285.75,206.35,0.884823284823285,100.0,2024-11-29 10:15:00,372.42465811698105,391.05601683963454,-18.631358722653488,False
674,2024-11-29,Friday,2024-12-05,6,2,24150,C,201.4,14:15:00,217.0,217.0,2024-12-02,13:45:00,-33.62553754548462,65.1086956521739,52.19193020719725,SL hit,-15.599999999999994,4.184,2898.550724637681,-57344.927536231866,-0.5734492753623186,2024,12,269.5,101.75,2.8884057971014494,100.0,2024-11-29 14:15:00,371.85120884161876,391.05601683963454,-19.20480799801578,False
1288,2024-12-02,Monday,2024-12-05,3,3,24000,P,67.25,13:45:00,135.9,0.05,2024-12-05,15:15:00,-63.78611936267892,21.632653061224474,42.72043745727835,EOD exit,67.2,0.6729999999999999,2916.6666666666665,194037.0833333333,1.9403708333333332,2024,12,68.0,0.05,1.96,100.0,2024-12-02 13:45:00,373.7915796749521,391.05601683963454,-17.26443716468242,True
675,2024-12-05,Thursday,2024-12-05,0,3,24550,C,65.5,09:45:00,113.0,113.0,2024-12-05,11:45:00,-14.351547070441088,29.380764163372845,78.16391543585264,SL hit,-47.5,1.7850000000000001,2851.32382892057,-140527.4949083503,-1.4052749490835028,2024,12,164.65,50.45,0.42912423625254575,100.0,2024-12-05 09:45:00,372.3863047258686,391.05601683963454,-18.66971211376591,False
1289,2024-12-06,Friday,2024-12-12,6,1,24700,P,188.15,10:15:00,263.45,151.0,2024-12-12,15:15:00,-38.11651770936777,52.33265720081136,75.89918613809404,EOD exit,37.150000000000006,3.3914999999999997,2834.008097165992,95671.86234817815,0.9567186234817815,2024,12,255.0,67.25,3.4263157894736844,100.0,2024-12-06 10:15:00,373.3430233493504,391.05601683963454,-17.712993490284134,True
676,2024-12-09,Monday,2024-12-12,3,4,24700,C,110.7,09:45:00,172.95,0.05,2024-12-12,15:15:00,-18.23204419889503,0.0,50.3072196620581,EOD exit,110.65,1.1075,2834.008097165992,310444.3319838057,3.1044433198380568,2024,12,153.3,0.05,3.13582995951417,100.0,2024-12-09 09:45:00,376.4474666691885,391.05601683963454,-14.608550170446051,True
677,2024-12-13,Friday,2024-12-19,6,1,24450,C,149.65,09:15:00,240.6,240.6,2024-12-13,11:45:00,-53.51700784977682,5.655004068348262,64.57345971563981,SL hit,-90.94999999999999,3.9025000000000003,2862.9856850715746,-271561.3496932515,-2.715613496932515,2024,12,287.45,90.25,1.7006134969325153,100.0,2024-12-13 09:15:00,373.73185317225597,391.05601683963454,-17.32416366737857,False
678,2024-12-13,Friday,2024-12-19,6,2,24550,C,199.35,11:45:00,224.15,224.15,2024-12-13,12:15:00,-25.15935508061492,78.58934169278996,70.58484586574473,SL hit,-24.80000000000001,4.235,2851.32382892057,-82788.18737270878,-0.8278818737270879,2024,12,226.8,172.3,0.7712830957230137,100.0,2024-12-13 11:45:00,372.90397129852886,391.05601683963454,-18.15204554110568,False
1290,2024-12-13,Friday,2024-12-19,6,1,24400,P,56.45,13:45:00,326.95,434.4,2024-12-19,09:15:00,-28.04097311139564,1.3619339462035924,47.72777167947339,Gap SL hit,-377.95,4.9085,2868.8524590163934,-1098364.549180328,-10.983645491803278,2024,12,535.5,28.1,0.8133196721311474,100.0,2024-12-13 13:45:00,361.9203258067256,391.05601683963454,-29.135691032908937,False
679,2024-12-17,Tuesday,2024-12-19,2,3,24600,C,81.5,11:15:00,184.0,0.05,2024-12-19,15:15:00,-52.90378503322739,0.5909090909090935,44.60966542750947,EOD exit,81.45,0.8155,2845.528455284553,229447.76422764227,2.294477642276423,2024,12,93.95,0.05,2.3176829268292685,100.0,2024-12-17 11:15:00,364.21480344900203,391.05601683963454,-26.841213390632504,True
1291,2024-12-19,Thursday,2024-12-19,0,2,23850,P,7.45,11:15:00,75.05,0.05,2024-12-19,15:15:00,-46.739130434782616,48.721804511278194,93.58513189448402,EOD exit,7.4,0.075,2935.0104821802934,21498.95178197065,0.2149895178197065,2024,12,7.9,0.05,0.21719077568134174,100.0,2024-12-19 11:15:00,364.42979296682176,391.05601683963454,-26.626223872812773,True
680,2024-12-20,Friday,2024-12-26,6,1,23950,C,178.9,09:45:00,296.95,0.05,2024-12-26,15:15:00,-62.438151384356246,35.08014796547472,59.34032059186208,EOD exit,178.85,1.7895000000000003,2922.7557411273488,517504.59290187893,5.175045929018789,2024,12,235.65,0.05,5.2273486430062635,100.0,2024-12-20 09:45:00,369.60483889584054,391.05601683963454,-21.451177943793994,True
1292,2024-12-23,Monday,2024-12-26,3,1,23700,P,43.85,10:45:00,174.0,0.05,2024-12-26,15:15:00,-45.84882280049566,0.0,50.69938650306758,EOD exit,43.800000000000004,0.439,2953.5864978902955,128070.46413502112,1.2807046413502112,2024,12,128.55,0.05,1.2936708860759494,100.0,2024-12-23 10:45:00,370.88554353719076,391.05601683963454,-20.17047330244378,True
1293,2024-12-27,Friday,2025-01-02,6,1,23850,P,142.8,09:15:00,202.75,202.75,2024-12-30,13:15:00,-20.359116022099442,3.30578512396697,21.404109589040885,SL hit,-59.94999999999999,3.4555000000000002,2935.0104821802934,-186095.80712788255,-1.8609580712788256,2024,12,234.9,94.2,1.426415094339623,100.0,2024-12-27 09:15:00,369.0245854659119,391.05601683963454,-22.031431373722626,False
681,2024-12-27,Friday,2025-01-02,6,1,23900,C,156.3,11:15:00,208.0,208.0,2025-01-02,12:15:00,-7.200000000000004,58.68039307440336,41.11801242236023,SL hit,-51.69999999999999,3.6430000000000002,2928.8702928870293,-162092.46861924682,-1.6209246861924682,2025,1,219.7,20.85,3.9671548117154822,100.0,2024-12-27 11:15:00,367.4036607797194,391.05601683963454,-23.65235605991512,False
1294,2025-01-01,Wednesday,2025-01-02,1,2,23600,P,62.65,13:15:00,128.95,0.05,2025-01-02,15:15:00,-46.00858369098712,38.14016172506737,31.583476764200086,EOD exit,62.6,0.627,2966.101694915254,183818.22033898302,1.8381822033898303,2025,1,63.45,0.05,1.8567796610169491,100.0,2025-01-01 13:15:00,369.2418429831092,391.05601683963454,-21.814173856525315,True
1295,2025-01-03,Friday,2025-01-09,6,1,24100,P,199.9,09:15:00,203.8,203.8,2025-01-03,09:45:00,-58.031686077011855,65.37530266343826,64.57345971563981,SL hit,-3.9000000000000057,4.037000000000001,2904.564315352697,-23053.526970954375,-0.23053526970954374,2025,1,216.8,169.45,0.8844398340248968,100.0,2025-01-03 09:15:00,369.0113077133997,391.05601683963454,-22.044709126234864,False
1296,2025-01-03,Friday,2025-01-09,6,2,24050,P,160.5,10:45:00,199.75,199.75,2025-01-06,09:15:00,-58.58969489808836,70.73317307692308,61.85656448814334,SL hit,-39.25,3.6025,2910.6029106029105,-124726.61122661122,-1.2472661122661122,2025,1,265.65,112.5,1.397089397089397,100.0,2025-01-03 10:45:00,367.76404160113356,391.05601683963454,-23.29197523850098,False
1297,2025-01-06,Monday,2025-01-09,3,3,24000,P,143.4,09:45:00,232.75,232.75,2025-01-06,10:15:00,-46.168120244943395,48.18953956191328,50.3072196620581,SL hit,-89.35,3.7615,2916.6666666666665,-271575.2083333333,-2.715752083333333,2025,1,242.0,129.1,0.41708333333333364,100.0,2025-01-06 09:45:00,365.04828951780024,391.05601683963454,-26.007727321834295,False
682,2025-01-06,Monday,2025-01-09,3,2,24050,C,139.9,09:45:00,156.1,0.05,2025-01-09,15:15:00,-7.935989549314177,54.70527404343328,50.3072196620581,EOD exit,139.85,1.3995000000000002,2910.6029106029105,402974.4282744283,4.029744282744283,2025,1,152.75,0.05,4.07047817047817,100.0,2025-01-06 09:45:00,369.0780338005445,391.05601683963454,-21.97798303909002,True
1298,2025-01-06,Monday,2025-01-09,3,4,23950,P,212.65,10:15:00,211.6,211.6,2025-01-06,10:45:00,-2.9459522152632904,73.29076882149508,52.60403688013976,SL hit,1.0500000000000114,4.2425,2922.7557411273488,-9330.897703549026,-0.09330897703549026,2025,1,315.75,204.9,0.22651356993736954,100.0,2025-01-06 10:15:00,368.98472482350905,391.05601683963454,-22.071292016125483,False
1299,2025-01-08,Wednesday,2025-01-09,1,5,23600,P,127.7,11:45:00,134.7,134.7,2025-01-08,12:15:00,-2.9811320754716895,73.26923076923077,28.364076201995474,SL hit,-6.999999999999986,2.6239999999999997,2966.101694915254,-28545.762711864358,-0.2854576271186436,2025,1,140.5,108.3,0.5754237288135594,100.0,2025-01-08 11:45:00,368.6992671963904,391.05601683963454,-22.356749643244143,False
1300,2025-01-08,Wednesday,2025-01-09,1,6,23500,P,30.15,13:15:00,83.7,0.05,2025-01-09,15:15:00,-79.57244655581948,26.435935198821795,32.47889965614284,EOD exit,30.099999999999998,0.302,2978.723404255319,88760.0,0.8876000000000001,2025,1,42.0,0.05,0.896595744680851,100.0,2025-01-08 13:15:00,369.5868671963904,391.05601683963454,-21.469149643244123,True
683,2025-01-10,Friday,2025-01-16,6,1,23550,C,156.0,09:15:00,210.2,210.2,2025-01-10,11:15:00,-44.751673124339554,20.482713633398575,34.39086294416292,SL hit,-54.19999999999999,3.662,2972.3991507430997,-171988.9596602972,-1.7198895966029721,2025,1,228.0,120.45,1.0566878980891719,100.0,2025-01-10 09:15:00,367.86697759978745,391.05601683963454,-23.18903923984709,False
1301,2025-01-10,Friday,2025-01-16,6,1,23500,P,135.55,10:45:00,262.35,304.75,2025-01-13,09:15:00,-16.018518518518512,49.167288093462595,73.88992289284806,Gap SL hit,-169.2,4.4030000000000005,2978.723404255319,-517115.3191489361,-5.171153191489361,2025,1,354.5,120.15,0.4587234042553194,100.0,2025-01-10 10:45:00,362.6958244082981,391.05601683963454,-28.36019243133643,False
684,2025-01-10,Friday,2025-01-16,6,2,23600,C,131.5,12:45:00,197.75,0.05,2025-01-16,15:15:00,-43.77899620413327,55.60821484992102,66.19864794591803,EOD exit,131.45,1.3155000000000001,2966.101694915254,385992.16101694916,3.8599216101694913,2025,1,140.9,0.05,3.8989406779661016,100.0,2025-01-10 12:45:00,366.5557460184676,391.05601683963454,-24.500270821166964,True
1302,2025-01-14,Tuesday,2025-01-16,2,2,23150,P,52.8,10:45:00,108.5,0.05,2025-01-16,15:15:00,-6.426056338028167,0.0,44.49152542372899,EOD exit,52.75,0.5285,3023.758099352052,157905.18358531318,1.5790518358531318,2025,1,82.95,0.05,1.5950323974082075,100.0,2025-01-14 10:45:00,368.1347978543207,391.05601683963454,-22.92121898531383,True
685,2025-01-17,Friday,2025-01-23,6,1,23250,C,154.0,09:15:00,221.55,221.55,2025-01-17,12:15:00,-14.175612441508395,24.32675044883304,34.728993404072455,SL hit,-67.55000000000001,3.7555,3010.7526881720432,-214683.22580645166,-2.1468322580645167,2025,1,241.8,122.6,0.9453763440860217,100.0,2025-01-17 09:15:00,365.9879655962562,391.05601683963454,-25.068051243378363,False
1303,2025-01-17,Friday,2025-01-23,6,1,23200,P,164.25,13:45:00,231.95,231.95,2025-01-21,14:15:00,-7.627357162960885,18.380743982494536,47.72777167947339,SL hit,-67.69999999999999,3.962,3017.2413793103447,-216221.55172413788,-2.162215517241379,2025,1,257.5,46.05,3.566379310344827,100.0,2025-01-17 13:45:00,363.82575007901477,391.05601683963454,-27.23026676061977,False
686,2025-01-21,Tuesday,2025-01-23,2,2,23450,C,56.1,12:15:00,125.05,0.05,2025-01-23,15:15:00,-40.84656084656085,35.399551904406266,31.107424305267244,EOD exit,56.050000000000004,0.5615,2985.0746268656717,165637.31343283583,1.6563731343283583,2025,1,88.0,0.05,1.6731343283582092,100.0,2025-01-21 12:15:00,365.48212321334313,391.05601683963454,-25.573893626291408,True
1304,2025-01-22,Wednesday,2025-01-23,1,2,23050,P,58.0,09:45:00,106.35,0.05,2025-01-23,15:15:00,-17.56851721714688,45.29914529914531,22.178861788618107,EOD exit,57.95,0.5805,3036.876355748373,174224.0780911063,1.742240780911063,2025,1,103.8,0.05,1.759869848156182,100.0,2025-01-22 09:45:00,367.2243639942542,391.05601683963454,-23.831652845380347,True
687,2025-01-24,Friday,2025-01-30,6,1,23250,C,155.3,09:45:00,223.0,223.0,2025-01-24,11:15:00,-6.576980568011958,3.362831858407091,75.89918613809404,SL hit,-67.69999999999999,3.7830000000000004,3010.7526881720432,-215217.63440860214,-2.1521763440860218,2025,1,246.5,135.0,0.6111827956989251,100.0,2025-01-24 09:45:00,365.0721876501682,391.05601683963454,-25.98382918946635,False
1305,2025-01-24,Friday,2025-01-30,6,1,23200,P,121.55,10:45:00,238.8,238.8,2025-01-24,14:15:00,-54.79629629629629,35.74501368791552,73.88992289284806,SL hit,-117.25000000000001,3.6035000000000004,3017.2413793103447,-364644.1810344828,-3.6464418103448275,2025,1,250.0,100.4,0.6381465517241376,100.0,2025-01-24 10:45:00,361.4257458398234,391.05601683963454,-29.63027099981116,False
688,2025-01-24,Friday,2025-01-30,6,2,23300,C,92.1,14:15:00,215.5,0.15,2025-01-30,15:15:00,-38.597085733649614,0.0,52.19193020719725,EOD exit,91.94999999999999,0.9225,3004.291845493562,273473.1759656652,2.7347317596566523,2025,1,107.1,0.1,2.763948497854077,100.0,2025-01-24 14:15:00,364.16047759948003,391.05601683963454,-26.895539240154505,True
1306,2025-01-28,Tuesday,2025-01-30,2,2,22900,P,73.8,13:45:00,182.0,0.1,2025-01-30,15:15:00,-22.803347280334727,17.62114537444934,17.894736842104948,EOD exit,73.7,0.7389999999999999,3056.768558951965,223024.8908296943,2.230248908296943,2025,1,129.35,0.05,2.2543668122270746,100.0,2025-01-28 13:45:00,366.390726507777,391.05601683963454,-24.665290331857534,True
1307,2025-01-31,Friday,2025-02-06,6,1,23300,P,211.0,10:15:00,305.1,0.05,2025-02-06,15:15:00,-51.185108104983236,0.0,74.10666666666681,EOD exit,210.95,2.1105,3004.291845493562,627414.8068669527,6.274148068669527,2025,2,222.6,0.05,6.337553648068668,100.0,2025-01-31 10:15:00,372.66487457644655,391.05601683963454,-18.391142263187987,True
689,2025-02-01,Saturday,2025-02-06,5,1,23550,C,169.75,11:45:00,295.15,53.2,2025-02-06,15:15:00,-30.06396588486141,18.969929622520795,43.91873086557183,EOD exit,116.55,2.2295,2972.3991507430997,339806.15711252653,3.398061571125265,2025,2,233.75,14.0,4.629511677282378,100.0,2025-02-01 11:45:00,376.0629361475718,391.05601683963454,-14.993080692062733,True
690,2025-02-07,Friday,2025-02-13,6,1,23600,C,194.45,10:45:00,234.85,234.85,2025-02-07,11:15:00,-33.01642178046673,39.952718676122934,50.69938650306758,SL hit,-40.400000000000006,4.292999999999999,2966.101694915254,-132563.98305084746,-1.3256398305084744,2025,2,248.8,192.05,0.07118644067796542,100.0,2025-02-07 10:45:00,374.73729631706334,391.05601683963454,-16.318720522571198,False
1308,2025-02-07,Friday,2025-02-13,6,1,23550,P,91.0,11:15:00,177.9,177.9,2025-02-07,13:45:00,-22.97639123102867,20.630914826498397,70.61870503597133,SL hit,-86.9,2.6889999999999996,2972.3991507430997,-266294.26751592354,-2.6629426751592353,2025,2,200.0,88.55,0.07282377919320603,100.0,2025-02-07 11:15:00,372.0743536419041,391.05601683963454,-18.981663197730427,False
691,2025-02-07,Friday,2025-02-13,6,2,23700,C,108.65,11:45:00,186.8,0.05,2025-02-13,15:15:00,-51.98756384632468,32.54786450662739,43.91873086557183,EOD exit,108.60000000000001,1.087,2953.5864978902955,317548.94514767936,3.1754894514767935,2025,2,123.3,0.05,3.207594936708861,100.0,2025-02-07 11:45:00,375.2498430933809,391.05601683963454,-15.806173746253648,True
1309,2025-02-13,Thursday,2025-02-13,0,2,23000,P,20.45,09:45:00,105.0,0.05,2025-02-13,15:15:00,-24.067164179104473,0.0,88.29787234042672,EOD exit,20.4,0.20500000000000002,3043.478260869565,61463.043478260865,0.6146304347826087,2025,2,31.4,0.05,0.6208695652173912,100.0,2025-02-13 09:45:00,375.8644735281635,391.05601683963454,-15.191543311471037,True
1310,2025-02-14,Friday,2025-02-20,6,1,23000,P,202.55,10:15:00,209.0,209.0,2025-02-14,10:45:00,-7.918292403029607,71.787837219936,74.10666666666681,SL hit,-6.449999999999989,4.1155,3043.478260869565,-32155.869565217356,-0.32155869565217354,2025,2,248.25,192.85,0.2952173913043483,100.0,2025-02-14 10:15:00,375.5429148325113,391.05601683963454,-15.513102007123223,False
692,2025-02-14,Friday,2025-02-20,6,1,23050,C,136.95,10:15:00,236.0,0.05,2025-02-20,15:15:00,-21.479577263638973,13.815318539727983,78.56984232733683,EOD exit,136.89999999999998,1.37,3036.876355748373,411587.8524945769,4.115878524945769,2025,2,158.1,0.05,4.157483731019522,100.0,2025-02-14 10:15:00,379.65879335745706,391.05601683963454,-11.39722348217748,True
1311,2025-02-18,Tuesday,2025-02-20,2,2,22900,P,143.45,11:15:00,190.55,0.05,2025-02-20,15:15:00,-23.969545812549214,67.78552746294682,44.60966542750947,EOD exit,143.39999999999998,1.435,3056.768558951965,433954.1484716156,4.339541484716157,2025,2,165.5,0.05,4.383406113537117,100.0,2025-02-18 11:15:00,383.9983348421732,391.05601683963454,-7.057681997461316,True
693,2025-02-21,Friday,2025-02-27,6,1,22900,C,127.65,09:45:00,183.4,0.1,2025-02-27,15:15:00,-57.89473684210525,6.285714285714306,75.89918613809404,EOD exit,127.55000000000001,1.2775,3056.768558951965,385985.80786026205,3.8598580786026204,2025,2,141.8,0.05,3.9004366812227076,100.0,2025-02-21 09:45:00,387.8581929207758,391.05601683963454,-3.1978239188587168,True
1312,2025-02-21,Friday,2025-02-27,6,1,22850,P,157.2,13:45:00,208.25,208.25,2025-02-24,09:15:00,-0.7250945775535975,49.40347071583513,47.72777167947339,SL hit,-51.05000000000001,3.6545,3063.4573304157548,-167584.90153172868,-1.6758490153172867,2025,2,292.2,145.05,0.3722100656455135,100.0,2025-02-21 13:45:00,386.18234390545854,391.05601683963454,-4.873672934176,False
1313,2025-02-25,Tuesday,2025-02-27,2,2,22550,P,51.35,09:15:00,84.5,4.85,2025-02-27,15:15:00,-32.467532467532465,16.30094043887148,38.73824017708894,EOD exit,46.5,0.562,3104.212860310421,142601.33037694014,1.4260133037694014,2025,2,58.8,0.3,1.5847006651884703,100.0,2025-02-25 09:15:00,387.60835720922796,391.05601683963454,-3.4476596304065765,True
694,2025-02-28,Friday,2025-03-06,6,1,22350,C,123.65,09:15:00,227.0,194.45,2025-03-06,15:15:00,-67.02296120348376,4.032669729453815,46.75038554747742,EOD exit,-70.79999999999998,3.1810000000000005,3131.991051454139,-231707.8299776286,-2.317078299776286,2025,3,201.45,11.55,3.5109619686800904,100.0,2025-02-28 09:15:00,385.29127890945165,391.05601683963454,-5.764737930182889,False
