,Date,Position,Type,Expiry,Index,Contract,Entry Time,Exit Time,Entry Price,Exit Price,Quantity,PnL,Points,ROI,PnL_w_cs,ROI_w_cs,Trade Year
21,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9200PE,9:16:00,15:22:00,54.05,40.7,-326.0869565,4353.26087,13.35,0.00435326087,4322.364130871625,0.4322364130871625,2017
22,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9250CE,9:16:00,15:22:00,0.35,0.1,-324.3243243,81.08108108,0.25,8.108108108e-05,80.935135134065,0.008093513513406501,2017
23,2017-03-30,CLOSED,STRADDLE,2017-03-30,NIFTY,9250PE,9:16:00,15:22:00,98.5,91.7,-324.3243243,2205.405405,6.8,0.002205405405,2143.71891851814,0.21437189185181402,2017
24,2017-04-27,CLOSED,HEDGE,2017-04-27,NIFTY,9200PE,9:16:00,15:22:00,0.7,0.05,1630.434783,-1059.782609,-0.65,-0.0010597826090000002,-1058.55978291275,-0.10585597829127501,2017
25,2017-04-27,CLOSED,HEDGE,2017-04-27,NIFTY,9500CE,9:16:00,15:22:00,0.15,0.05,1578.947368,-157.8947368,-0.1,-0.0001578947368,-157.5789473264,-0.01575789473264,2017
26,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9250CE,9:16:00,15:22:00,86.4,102.0,-324.3243243,-5059.459459,-15.6,-0.005059459459,-5120.56216169812,-0.512056216169812,2017
27,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9250PE,9:16:00,15:22:00,1.2,0.2,-324.3243243,324.3243243,1.0,0.0003243243243,323.87027024598,0.032387027024598,2017
28,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9300CE,9:16:00,15:22:00,44.0,52.45,-322.5806452,-2725.806452,-8.45,-0.002725806452,-2756.9193552295396,-0.27569193552295396,2017
29,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9300PE,9:16:00,15:22:00,6.8,0.8,-322.5806452,1935.483871,6.0,0.001935483871,1933.0322580964798,0.19330322580964798,2017
30,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9350CE,9:16:00,15:22:00,15.85,13.2,-320.855615,850.2673797,2.65,0.0008502673797,840.94652408425,0.084094652408425,2017
31,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9350PE,9:16:00,15:22:00,25.45,5.8,-320.855615,6304.812834,19.65,0.006304812834,6294.78609603125,0.629478609603125,2017
32,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9400CE,9:16:00,15:22:00,3.4,0.85,-319.1489362,813.8297872,2.55,0.0008138297872,812.4734042211501,0.08124734042211501,2017
33,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9400PE,9:16:00,15:22:00,61.15,39.7,-319.1489362,6845.744681,21.45,0.006845744681,6813.55851078423,0.681355851078423,2017
34,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9450CE,9:16:00,15:22:00,0.6,0.05,-317.4603175,174.6031746,0.55,0.0001746031746,174.396825393625,0.0174396825393625,2017
35,2017-04-27,CLOSED,STRADDLE,2017-04-27,NIFTY,9450PE,9:16:00,15:22:00,109.1,89.8,-317.4603175,6126.984127,19.3,0.006126984126999999,6063.841269849249,0.6063841269849249,2017
36,2017-05-25,CLOSED,HEDGE,2017-05-25,NIFTY,9250PE,9:16:00,15:22:00,1.0,0.05,1621.621622,-1540.540541,-0.95,-0.001540540541,-1538.8378382969001,-0.15388378382969,2017
37,2017-05-25,CLOSED,HEDGE,2017-05-25,NIFTY,9550CE,9:16:00,15:22:00,0.1,0.2,1570.680628,157.0680628,0.1,0.00015706806280000002,157.53926698840002,0.01575392669884,2017
38,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9300CE,9:16:00,14:41:00,94.75,174.55,-322.5806452,-25741.93548,-79.8,-0.02574193548,-25828.80644775236,-2.5828806447752357,2017
39,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9300PE,9:16:00,14:41:00,2.8,0.1,-322.5806452,870.9677419,2.7,0.0008709677418999999,870.03225802892,0.08700322580289199,2017
40,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9350CE,9:16:00,15:22:00,48.5,145.95,-320.855615,-31267.37968,-97.45,-0.03126737968,-31329.770054336746,-3.1329770054336747,2017
41,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9350PE,9:16:00,15:22:00,7.25,0.05,-320.855615,2310.160428,7.2,0.002310160428,2307.8181820105,0.23078181820105,2017
42,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9400CE,9:16:00,15:22:00,18.35,90.75,-319.1489362,-23106.38298,-72.4,-0.02310638298,-23141.202128939418,-2.314120212893942,2017
43,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9400PE,9:16:00,15:22:00,22.0,0.15,-319.1489362,6973.404255,21.85,0.006973404255,6966.33510606317,0.6966335106063171,2017
44,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9450CE,9:16:00,15:22:00,4.05,43.8,-317.4603175,-12619.04762,-39.75,-0.012619047619999999,-12634.238096192374,-1.2634238096192374,2017
45,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9450PE,9:16:00,15:22:00,54.75,1.0,-317.4603175,17063.49206,53.75,0.01706349206,17045.793647299375,1.7045793647299374,2017
46,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9500CE,9:16:00,15:22:00,0.75,8.0,-315.7894737,-2289.473684,-7.25,-0.002289473684,-2292.236841894875,-0.2292236841894875,2017
47,2017-05-25,CLOSED,STRADDLE,2017-05-25,NIFTY,9500PE,9:16:00,15:22:00,98.3,7.4,-315.7894737,28705.26316,90.9,0.028705263159999998,28671.88421262991,2.867188421262991,2017
48,2017-05-25,CLOSED,REBALANCE,2017-05-25,NIFTY,9550CE,14:41:00,15:22:00,0.3,0.2,-314.1361257,31.41361257,0.1,3.141361257e-05,31.25654450715,0.003125654450715,2017
49,2017-05-25,CLOSED,REBALANCE,2017-05-25,NIFTY,9550PE,14:41:00,15:22:00,68.0,49.5,-314.1361257,5811.518325,18.5,0.005811518325,5774.60733023025,0.577460733023025,2017
50,2017-06-29,CLOSED,HEDGE,2017-06-29,NIFTY,9400PE,9:16:00,15:22:00,1.0,0.1,1595.744681,-1436.170213,-0.9,-0.001436170213,-1434.4148938509002,-0.14344148938509002,2017
51,2017-06-29,CLOSED,HEDGE,2017-06-29,NIFTY,9700CE,9:16:00,15:22:00,0.25,0.05,1546.391753,-309.2783505,-0.2,-0.00030927835049999997,-308.8144329741,-0.030881443297409997,2017
52,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9450CE,9:16:00,15:22:00,77.0,88.95,-317.4603175,-3793.650794,-11.95,-0.0037936507940000003,-3846.333333689125,-0.38463333336891253,2017
53,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9450PE,9:16:00,15:22:00,3.0,0.2,-317.4603175,888.8888889,2.8,0.0008888888888999999,887.873015884,0.0887873015884,2017
54,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9500CE,9:16:00,15:22:00,38.45,36.35,-315.7894737,663.1578947,2.1,0.0006631578947,639.5368420672401,0.06395368420672401,2017
55,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9500PE,9:16:00,15:22:00,12.15,1.95,-315.7894737,3221.052632,10.2,0.003221052632,3216.60000042083,0.321660000042083,2017
56,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9550CE,9:16:00,15:22:00,13.7,4.75,-314.1361257,2811.518325,8.95,0.002811518325,2805.722513480835,0.2805722513480835,2017
57,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9550PE,9:16:00,15:22:00,32.9,13.0,-314.1361257,6251.308901,19.9,0.006251308901,6236.89005283037,0.6236890052830371,2017
58,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9600CE,9:16:00,15:22:00,3.85,0.25,-312.5,1125.0,3.6,0.001125,1123.71875,0.112371875,2017
59,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9600PE,9:16:00,15:22:00,71.3,55.85,-312.5,4828.125,15.45,0.004828125,4788.390625,0.4788390625,2017
60,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9650CE,9:16:00,15:22:00,0.95,0.05,-310.880829,279.7927461,0.9,0.0002797927461,279.481865271,0.0279481865271,2017
61,2017-06-29,CLOSED,STRADDLE,2017-06-29,NIFTY,9650PE,9:16:00,15:22:00,117.3,102.65,-310.880829,4554.404145,14.65,0.0045544041450000005,4486.025906661451,0.44860259066614505,2017
62,2017-07-27,CLOSED,HEDGE,2017-07-27,NIFTY,10200CE,9:16:00,15:22:00,0.65,0.1,1470.588235,-808.8235294,-0.55,-0.0008088235293999999,-807.7205882237499,-0.080772058822375,2017
63,2017-07-27,CLOSED,HEDGE,2017-07-27,NIFTY,9900PE,9:16:00,15:22:00,0.75,0.1,1515.151515,-984.8484848,-0.65,-0.0009848484848,-983.5606060122501,-0.09835606060122501,2017
64,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10000CE,9:16:00,15:22:00,55.5,51.15,-300.0,1305.0,4.35,0.001305,1273.005,0.1273005,2017
65,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10000PE,9:16:00,15:22:00,6.5,0.95,-300.0,1665.0,5.55,0.001665,1662.765,0.16627650000000002,2017
66,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10050CE,9:16:00,15:22:00,24.7,13.6,-298.5074627,3313.432836,11.1,0.003313432836,3302.0000001785897,0.330200000017859,2017
67,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10050PE,9:16:00,15:22:00,20.2,5.9,-298.5074627,4268.656716,14.3,0.004268656716000001,4260.865671223531,0.42608656712235304,2017
68,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10100CE,9:16:00,15:22:00,7.55,0.3,-297.029703,2153.465347,7.25,0.0021534653469999997,2151.1336638314497,0.21511336638314496,2017
69,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10100PE,9:16:00,15:22:00,50.2,40.35,-297.029703,2925.742574,9.85,0.0029257425739999997,2898.84653439335,0.289884653439335,2017
70,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10150CE,9:16:00,15:22:00,1.6,0.1,-295.5665025,443.3497537,1.5,0.00044334975370000004,442.84729064575004,0.04428472906457501,2017
71,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,10150PE,9:17:00,15:22:00,109.0,84.1,-295.5665025,7359.605911,24.9,0.007359605910999999,7302.53201936725,0.7302532019367249,2017
72,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,9950CE,9:16:00,15:22:00,97.0,106.5,-301.5075377,-2864.321608,-9.5,-0.002864321608,-2925.67839192195,-0.29256783919219503,2017
73,2017-07-27,CLOSED,STRADDLE,2017-07-27,NIFTY,9950PE,9:16:00,15:22:00,1.55,0.15,-301.5075377,422.1105528,1.4,0.0004221105528,421.59798998591,0.042159798998591,2017
74,2017-08-31,CLOSED,HEDGE,2017-08-31,NIFTY,10050CE,9:16:59,15:22:00,0.3,0.1,1492.537313,-298.5074627,-0.2,-0.0002985074627,-297.9104477748,-0.02979104477748,2017
75,2017-08-31,CLOSED,HEDGE,2017-08-31,NIFTY,9750PE,9:16:59,15:22:00,1.5,0.05,1538.461538,-2230.769231,-1.45,-0.002230769231,-2228.3846156161003,-0.22283846156161002,2017
76,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,10000CE,9:16:59,15:22:00,1.05,0.05,-300.0,300.0,1.0,0.0003,299.67,0.029967,2017
77,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,10000PE,9:16:59,15:22:00,121.75,99.95,-300.0,6540.0,21.8,0.00654,6473.49,0.647349,2017
78,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9800CE,9:16:59,15:22:00,76.4,89.35,-306.122449,-3964.285714,-12.95,-0.003964285714,-4015.02550992175,-0.401502550992175,2017
79,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9800PE,9:16:59,15:22:00,5.1,0.15,-306.122449,1515.306122,4.95,0.001515306122,1513.69897914275,0.151369897914275,2017
80,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9850CE,9:16:59,15:22:00,37.5,44.35,-304.5685279,-2086.294416,-6.85,-0.0020862944160000003,-2111.2233500086154,-0.21112233500086153,2017
81,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9850PE,9:16:59,15:22:00,14.1,0.4,-304.5685279,4172.588832,13.7,0.004172588832000001,4168.17258834545,0.416817258834545,2017
82,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9900CE,9:16:59,15:22:00,12.35,7.9,-303.030303,1348.484848,4.45,0.0013484848480000001,1342.34848436425,0.134234848436425,2017
83,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9900PE,9:16:59,15:22:00,35.0,13.0,-303.030303,6666.666667,22.0,0.006666666667,6652.121212456001,0.6652121212456,2017
84,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9950CE,9:16:59,15:22:00,3.2,0.35,-301.5075377,859.2964824,2.85,0.0008592964824,858.2261306411649,0.0858226130641165,2017
85,2017-08-31,CLOSED,STRADDLE,2017-08-31,NIFTY,9950PE,9:16:59,15:22:00,73.6,50.65,-301.5075377,6919.59799,22.95,0.00691959799,6882.135678440775,0.6882135678440775,2017
86,2017-09-28,CLOSED,HEDGE,2017-09-28,NIFTY,9550PE,9:16:00,15:22:00,1.0,0.05,1570.680628,-1492.146597,-0.95,-0.001492146597,-1490.4973823405999,-0.14904973823405998,2017
87,2017-09-28,CLOSED,HEDGE,2017-09-28,NIFTY,9850CE,9:16:00,15:22:00,1.15,0.05,1522.84264,-1675.126904,-1.1,-0.001675126904,-1673.299492832,-0.1673299492832,2017
88,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9600CE,9:16:00,15:02:00,110.25,168.35,-312.5,-18156.25,-58.1,-0.01815625,-18243.3125,-1.82433125,2017
89,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9600PE,9:16:00,15:02:00,3.2,0.05,-312.5,984.375,3.15,0.000984375,983.359375,0.0983359375,2017
90,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9650CE,9:16:00,15:22:00,68.8,92.9,-310.880829,-7492.227979,-24.1,-0.007492227979000001,-7542.497409049301,-0.75424974090493,2017
91,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9650PE,9:16:00,15:22:00,9.95,0.1,-310.880829,3062.176166,9.85,0.003062176166,3059.05181366855,0.305905181366855,2017
92,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9700CE,9:16:00,15:22:00,35.4,46.95,-309.2783505,-3572.164948,-11.55,-0.003572164948,-3597.634020163675,-0.3597634020163675,2017
93,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9700PE,9:16:00,15:22:00,25.65,0.85,-309.2783505,7670.103093,24.8,0.007670103092999999,7661.90721671175,0.766190721671175,2017
94,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9750CE,9:16:00,15:22:00,14.35,11.3,-307.6923077,938.4615385,3.05,0.0009384615384999999,930.5692308074949,0.09305692308074949,2017
95,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9750PE,9:17:00,15:22:00,38.0,6.45,-307.6923077,9707.692308,31.55,0.009707692308,9694.015384922735,0.9694015384922735,2017
96,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9800CE,9:16:00,15:22:00,4.9,0.95,-306.122449,1209.183673,3.95,0.001209183673,1207.39285667335,0.12073928566733501,2017
97,2017-09-28,CLOSED,STRADDLE,2017-09-28,NIFTY,9800PE,9:16:00,15:22:00,87.75,44.65,-306.122449,13193.87755,43.1,0.01319387755,13153.3469377524,1.31533469377524,2017
98,2017-09-28,CLOSED,REBALANCE,2017-09-28,NIFTY,9850CE,15:02:00,15:22:00,0.05,0.05,-304.5685279,0.0,0.0,0.0,-0.030456852790000002,-3.0456852790000004e-06,2017
99,2017-09-28,CLOSED,REBALANCE,2017-09-28,NIFTY,9850PE,15:02:00,15:22:00,71.0,94.6,-304.5685279,-7187.817259,-23.6,-0.007187817259,-7238.253807220241,-0.7238253807220241,2017
100,2017-10-26,CLOSED,HEDGE,2017-10-26,NIFTY,10150PE,9:16:00,15:22:00,1.15,0.05,1477.832512,-1625.615764,-1.1,-0.001625615764,-1623.8423649856,-0.16238423649856,2017
101,2017-10-26,CLOSED,HEDGE,2017-10-26,NIFTY,10450CE,9:16:00,15:22:00,0.2,0.05,1435.406699,-215.3110048,-0.15,-0.0002153110048,-214.95215312525,-0.021495215312525,2017
102,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10200CE,9:16:00,15:22:00,75.75,109.4,-294.1176471,-9897.058824,-33.65,-0.009897058824,-9951.514706360565,-0.9951514706360566,2017
103,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10200PE,9:16:00,15:22:00,4.2,0.3,-294.1176471,1147.058824,3.9,0.001147058824,1145.73529458805,0.114573529458805,2017
104,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10250CE,9:16:00,15:22:00,37.4,56.8,-292.6829268,-5678.04878,-19.4,-0.00567804878,-5705.61951170456,-0.570561951170456,2017
105,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10250PE,9:16:00,15:22:00,14.0,1.35,-292.6829268,3702.439024,12.65,0.003702439024,3697.94634107362,0.36979463410736196,2017
106,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10300CE,9:16:00,15:22:00,14.65,17.7,-291.2621359,-888.3495146,-3.05,-0.0008883495146000001,-897.7718446963651,-0.0897771844696365,2017
107,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10300PE,9:16:00,15:22:00,36.05,6.8,-291.2621359,8519.417476,29.25,0.008519417476000001,8506.936893476686,0.8506936893476686,2017
108,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10350CE,9:16:00,15:22:00,3.65,1.35,-289.8550725,666.6666667,2.3,0.0006666666666999999,665.2173913375,0.06652173913375,2017
109,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10350PE,9:16:00,15:22:00,73.6,34.25,-289.8550725,11405.7971,39.35,0.0114057971,11374.536230430875,1.1374536230430874,2017
110,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10400CE,9:16:00,15:22:00,0.9,0.05,-288.4615385,245.1923077,0.85,0.0002451923077,244.91826923842498,0.024491826923842497,2017
111,2017-10-26,CLOSED,STRADDLE,2017-10-26,NIFTY,10400PE,9:16:00,15:22:00,120.55,81.85,-288.4615385,11163.46154,38.7,0.01116346154,11105.0769246076,1.11050769246076,2017
112,2017-11-30,CLOSED,HEDGE,2017-11-30,NIFTY,10150PE,9:16:00,15:22:00,0.7,0.1,1477.832512,-886.6995074,-0.6,-0.0008866995074000001,-885.5172413904,-0.08855172413904,2017
113,2017-11-30,CLOSED,HEDGE,2017-11-30,NIFTY,10450CE,9:16:00,15:22:00,0.65,0.05,1435.406699,-861.2440191,-0.6,-0.0008612440191,-860.2392344107,-0.08602392344107,2017
114,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10200CE,9:16:00,15:22:00,108.4,63.9,-294.1176471,13088.23529,44.5,0.01308823529,13037.55881940467,1.303755881940467,2017
115,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10200PE,9:16:00,15:22:00,2.6,0.2,-294.1176471,705.8823529,2.4,0.0007058823529,705.05882348812,0.070505882348812,2017
116,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10250CE,9:16:00,15:22:00,62.05,16.25,-292.6829268,13404.87805,45.8,0.01340487805,13381.960976831559,1.338196097683156,2017
117,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10250PE,9:16:00,15:22:00,6.4,2.5,-292.6829268,1141.463415,3.9,0.001141463415,1138.85853695148,0.11388585369514799,2017
118,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10300CE,9:16:00,15:22:00,29.35,2.05,-291.2621359,7951.456311,27.3,0.007951456311,7942.31067993274,0.7942310679932739,2017
119,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10300PE,9:16:00,15:22:00,20.7,32.35,-291.2621359,-3393.203883,-11.65,-0.003393203883,-3408.655339309495,-0.3408655339309495,2017
120,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10350CE,9:16:00,15:22:00,9.05,0.15,-289.8550725,2579.710145,8.9,0.002579710145,2577.043478333,0.25770434783330004,2017
121,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10350PE,9:16:00,15:22:00,46.95,75.5,-289.8550725,-8275.362319,-28.55,-0.008275362319,-8310.855072627624,-0.8310855072627624,2017
122,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10400CE,9:16:00,15:08:00,2.4,0.05,-288.4615385,677.8846154,2.35,0.0006778846154000001,677.1778846306751,0.0677177884630675,2017
123,2017-11-30,CLOSED,STRADDLE,2017-11-30,NIFTY,10400PE,9:16:00,15:08:00,87.4,171.5,-288.4615385,-24259.61538,-84.1,-0.02425961538,-24334.298072317648,-2.433429807231765,2017
124,2017-11-30,CLOSED,REBALANCE,2017-11-30,NIFTY,10150CE,15:08:00,15:22:00,70.0,110.0,-295.5665025,-11822.6601,-40.0,-0.011822660099999998,-11875.862070449999,-1.1875862070449998,2017
125,2017-11-30,CLOSED,REBALANCE,2017-11-30,NIFTY,10150PE,15:08:00,15:22:00,0.1,0.1,-295.5665025,0.0,0.0,0.0,-0.0591133005,-5.91133005e-06,2017
126,2017-12-28,CLOSED,HEDGE,2017-12-28,NIFTY,10350PE,9:16:00,15:22:00,0.55,0.05,1449.275362,-724.6376812,-0.5,-0.0007246376811999999,-723.7681159827999,-0.07237681159828,2017
127,2017-12-28,CLOSED,HEDGE,2017-12-28,NIFTY,10650CE,9:16:00,15:22:00,0.1,0.05,1408.450704,-70.42253521,-0.05,-7.042253521e-05,-70.2112676044,-0.007021126760440001,2017
128,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10400CE,9:16:00,15:22:00,107.4,120.45,-288.4615385,-3764.423077,-13.05,-0.003764423077,-3830.149038547225,-0.3830149038547225,2017
129,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10400PE,9:16:00,15:22:00,1.45,0.05,-288.4615385,403.8461538,1.4,0.00040384615380000005,403.41346149225,0.040341346149225,2017
130,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10450CE,9:16:00,15:22:00,63.1,72.6,-287.0813397,-2727.272727,-9.5,-0.002727272727,-2766.22966479729,-0.276622966479729,2017
131,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10450PE,9:16:00,15:22:00,4.5,0.4,-287.0813397,1177.033493,4.1,0.0011770334929999998,1175.62679443547,0.117562679443547,2017
132,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10500CE,9:16:00,15:22:00,25.4,24.3,-285.7142857,314.2857143,1.1,0.0003142857143,300.08571430071,0.030008571430070997,2017
133,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10500PE,9:16:00,15:22:00,15.8,5.6,-285.7142857,2914.285714,10.2,0.002914285714,2908.1714282860203,0.29081714282860205,2017
134,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10550CE,9:16:00,15:22:00,5.8,3.3,-284.3601896,710.9004739,2.5,0.0007109004739,708.31279617464,0.070831279617464,2017
135,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10550PE,9:16:00,15:22:00,41.35,25.75,-284.3601896,4436.018957,15.6,0.004436018957,4416.93838827784,0.441693838827784,2017
136,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10600CE,9:16:00,15:22:00,0.8,0.1,-283.0188679,198.1132075,0.7,0.0001981132075,197.85849051889,0.019785849051888998,2017
137,2017-12-28,CLOSED,STRADDLE,2017-12-28,NIFTY,10600PE,9:16:00,15:22:00,86.35,70.55,-283.0188679,4471.698113,15.8,0.0044716981130000005,4427.292452626491,0.44272924526264906,2017
138,2018-01-25,CLOSED,HEDGE,2018-01-25,NIFTY,10900PE,9:16:00,15:22:00,1.6,0.1,1376.146789,-2064.220183,-1.5,-0.002064220183,-2061.8807334587,-0.20618807334587,2018
139,2018-01-25,CLOSED,HEDGE,2018-01-25,NIFTY,11200CE,9:16:00,15:22:00,1.1,0.05,1339.285714,-1406.25,-1.05,-0.00140625,-1404.7098214288999,-0.14047098214289,2018
140,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,10950CE,9:16:00,15:22:00,121.75,84.8,-273.9726027,10123.28767,36.95,0.01012328767,10066.698628912314,1.0066698628912314,2018
141,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,10950PE,9:16:00,15:22:00,3.05,0.15,-273.9726027,794.5205479,2.9,0.0007945205479,793.64383557136,0.079364383557136,2018
142,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11000CE,9:16:00,15:22:00,77.45,44.1,-272.7272727,9095.454545,33.35,0.009095454545000001,9062.304545003315,0.9062304545003315,2018
143,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11000PE,9:16:00,15:22:00,8.55,3.0,-272.7272727,1513.636364,5.55,0.001513636364,1510.486364000315,0.1510486364000315,2018
144,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11050CE,9:16:00,15:22:00,44.05,10.15,-271.4932127,9203.61991,33.9,0.009203619909999999,9188.90497787166,0.918890497787166,2018
145,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11050PE,9:16:00,15:22:00,20.8,15.5,-271.4932127,1438.914027,5.3,0.001438914027,1429.05882337899,0.142905882337899,2018
146,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11100CE,9:16:00,15:22:00,17.4,1.0,-270.2702703,4432.432432,16.4,0.004432432431999999,4427.45945902648,0.442745945902648,2018
147,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11100PE,9:16:00,15:22:00,43.1,50.3,-270.2702703,-1945.945946,-7.2,-0.001945945946,-1971.18918924602,-0.197118918924602,2018
148,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11150CE,9:16:00,15:22:00,4.6,0.1,-269.058296,1210.762332,4.5,0.001210762332,1209.4977580088,0.12094977580088,2018
149,2018-01-25,CLOSED,STRADDLE,2018-01-25,NIFTY,11150PE,9:16:00,15:22:00,77.85,94.0,-269.058296,-4345.29148,-16.15,-0.00434529148,-4391.5291481675995,-0.43915291481675994,2018
150,2018-02-22,CLOSED,HEDGE,2018-02-22,NIFTY,10200PE,9:16:00,15:22:00,1.25,0.05,1470.588235,-1764.705882,-1.2,-0.001764705882,-1762.7941172945,-0.17627941172945,2018
151,2018-02-22,CLOSED,HEDGE,2018-02-22,NIFTY,10500CE,9:16:00,15:22:00,0.45,0.05,1428.571429,-571.4285714,-0.4,-0.0005714285714,-570.7142856855,-0.057071428568550006,2018
152,2018-02-22,CLOSED,STRADDLE,2018-02-22,NIFTY,10250CE,9:16:00,15:22:00,99.55,104.3,-292.6829268,-1390.243902,-4.75,-0.0013902439019999999,-1449.9073166281798,-0.14499073166281798,2018
