Day,Strike,Expiry,DTE,Option Type,Entry Price,Initial SL,Exit Price,Exit Time,Max Price After Entry,Min Price After Entry,Points,Qty,Pnl,Slippage,Final PnL,Margin,ROI%,Trade Year,Entry Time,Hedge Strike,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Hedge ROI%,Total ROI%
2019-02-26,10650,2019-02-28,2,PE,23.0,29.9,29.9,2019-02-26 09:20:00,55.1,11.95,-6.900000000000002,1877.9342723004693,-12957.746478873243,0.529,-13951.173708920192,250.0,-1.3951173708920193,2019,09:15:00,10450,6.6,11.6,5.0,9389.671361502347,0.9389671361502347,-0.4561502347417845
2019-02-27,11000,2019-02-28,1,CE,8.8,11.44,11.44,2019-02-27 09:35:00,19.95,1.55,-2.640000000000001,1818.181818181818,-4800.000000000001,0.2024,-5168.0,250.0,-0.5168,2019,09:15:00,11200,0.6,0.65,0.050000000000000044,90.90909090909098,0.009090909090909097,-0.5077090909090909
2019-02-27,10750,2019-02-28,1,PE,10.25,13.325,13.325,2019-02-27 11:15:00,76.15,6.35,-3.075000000000001,1860.4651162790697,-5720.930232558141,0.23575,-6159.534883720931,250.0,-0.6159534883720931,2019,09:15:00,10550,11.15,6.0,-5.15,-9581.39534883721,-0.9581395348837211,-1.5740930232558141
2019-02-28,10950,2019-02-28,0,CE,2.25,2.9250000000000003,2.9250000000000003,2019-02-28 09:16:00,3.8,0.05,-0.6750000000000003,1826.48401826484,-1232.8767123287676,0.05175,-1327.397260273973,250.0,-0.1327397260273972,2019,09:15:00,11150,0.05,0.05,0.0,0.0,0.0,-0.1327397260273972
2019-02-28,10750,2019-02-28,0,PE,9.1,11.83,11.83,2019-02-28 09:39:00,12.5,0.05,-2.7300000000000004,1860.4651162790697,-5079.069767441861,0.2093,-5468.46511627907,250.0,-0.546846511627907,2019,09:15:00,10550,7.3,1.6,-5.699999999999999,-10604.651162790697,-1.0604651162790695,-1.6073116279069763
2019-03-01,10950,2019-03-07,6,CE,45.85,59.605,33.0,2019-03-01 15:29:00,47.7,30.25,12.85,1454.0167211922935,18684.114867320972,0.7885,17537.62268266085,199.0185387131952,1.7537622682660852,2019,09:15:00,11300,1.0,0.35,-0.65,-945.1108687749908,-0.09451108687749908,1.6592511813885862
2019-03-01,10750,2019-03-07,6,PE,49.15,63.895,26.35,2019-03-01 15:29:00,48.5,26.3,22.8,1356.3919972872156,30925.737538148514,0.755,29901.661580196665,182.2651746354696,2.9901661580196666,2019,09:15:00,10450,14.65,7.7,-6.95,-9426.92438114615,-0.9426924381146149,2.0474737199050517
2019-03-05,10950,2019-03-07,2,CE,17.1,22.230000000000004,22.230000000000004,2019-03-05 10:29:00,75.1,14.85,-5.130000000000003,1826.48401826484,-9369.863013698634,0.3933,-10088.219178082196,250.0,-1.0088219178082196,2019,09:15:00,11150,1.1,0.8,-0.30000000000000004,-547.945205479452,-0.0547945205479452,-1.0636164383561648
2019-03-05,10750,2019-03-07,2,PE,29.75,38.675,8.55,2019-03-05 15:29:00,27.45,6.5,21.2,1860.4651162790697,39441.86046511628,0.383,38729.3023255814,250.0,3.87293023255814,2019,09:15:00,10550,8.4,4.0,-4.4,-8186.046511627907,-0.8186046511627907,3.054325581395349
2019-03-06,11150,2019-03-07,1,CE,3.9,5.07,5.07,2019-03-06 09:16:00,5.65,1.8,-1.1700000000000004,1793.7219730941704,-2098.65470852018,0.0897,-2259.5515695067274,250.0,-0.2259551569506727,2019,09:15:00,11350,0.0,0.0,0.0,0.0,0.0,-0.2259551569506727
2019-03-06,10900,2019-03-07,1,PE,9.8,12.740000000000002,3.35,2019-03-06 15:30:00,12.0,3.25,6.450000000000001,1834.8623853211009,11834.862385321105,0.1315,11593.57798165138,250.0,1.159357798165138,2019,09:15:00,10700,3.35,1.8,-1.55,-2844.0366972477063,-0.28440366972477066,0.8749541284403672
2019-03-07,11200,2019-03-07,0,CE,0.4,0.52,0.05,2019-03-07 15:28:00,0.4,0.05,0.35,1785.7142857142858,625.0000000000001,0.0045,616.9642857142858,250.0,0.0616964285714285,2019,09:15:00,11400,0.1,0.05,-0.05,-89.28571428571429,-0.00892857142857143,0.05276785714285707
2019-03-07,10950,2019-03-07,0,PE,1.65,2.145,0.05,2019-03-07 15:25:00,1.9,0.05,1.6,1826.48401826484,2922.374429223744,0.017,2891.324200913242,250.0,0.2891324200913241,2019,09:15:00,10750,0.35,0.05,-0.3,-547.9452054794519,-0.054794520547945195,0.2343378995433789
2019-03-08,11150,2019-03-14,6,CE,20.05,26.065,19.6,2019-03-08 15:29:00,24.15,15.5,0.4499999999999993,1793.7219730941704,807.1748878923754,0.3965000000000001,95.9641255605367,250.0,0.0095964125560536,2019,09:15:00,11350,1.2,1.6,0.40000000000000013,717.4887892376684,0.07174887892376684,0.08134529147982045
2019-03-08,10950,2019-03-14,6,PE,41.85,54.405,30.1,2019-03-08 15:29:00,44.4,28.95,11.75,1592.9908403026684,18717.642373556355,0.7195,17571.485463958583,218.0406212664277,1.7571485463958585,2019,09:15:00,10750,10.55,7.05,-3.500000000000001,-5575.467941059341,-0.5575467941059341,1.1996017522899245
2019-03-11,11200,2019-03-14,3,CE,12.2,15.86,15.86,2019-03-11 09:20:00,37.6,12.7,-3.66,1785.7142857142858,-6535.714285714286,0.2806,-7036.785714285715,250.0,-0.7036785714285715,2019,09:15:00,11400,1.0,1.25,0.25,446.42857142857144,0.044642857142857144,-0.6590357142857144
2019-03-11,10950,2019-03-14,3,PE,20.2,26.26,6.9,2019-03-11 15:29:00,17.2,6.25,13.3,1826.48401826484,24292.23744292237,0.271,23797.2602739726,250.0,2.37972602739726,2019,09:15:00,10750,3.7,2.5,-1.2000000000000002,-2191.780821917808,-0.2191780821917808,2.160547945205479
2019-03-12,11350,2019-03-14,2,CE,9.0,11.7,11.7,2019-03-12 10:33:00,24.7,6.8,-2.700000000000001,1762.1145374449338,-4757.709251101323,0.207,-5122.466960352424,250.0,-0.5122466960352424,2019,09:15:00,11600,0.3,0.65,0.35000000000000003,616.740088105727,0.061674008810572695,-0.4505726872246697
2019-03-12,11100,2019-03-14,2,PE,9.7,12.61,7.4,2019-03-12 15:30:00,10.45,6.15,2.299999999999999,1801.8018018018015,4144.144144144142,0.171,3836.036036036034,250.0,0.3836036036036034,2019,09:15:00,10900,2.45,3.7,1.25,2252.2522522522518,0.22522522522522517,0.6088288288288286
2019-03-13,11450,2019-03-14,1,CE,3.2,4.16,4.16,2019-03-13 09:33:00,7.55,2.55,-0.96,1746.7248908296942,-1676.8558951965065,0.0736,-1805.414847161572,250.0,-0.1805414847161571,2019,09:15:00,11700,0.6,0.5,-0.09999999999999998,-174.67248908296938,-0.017467248908296935,-0.19800873362445404
2019-03-13,11200,2019-03-14,1,PE,15.3,19.89,3.9,2019-03-13 15:30:00,17.0,3.6,11.4,1785.7142857142858,20357.14285714286,0.192,20014.285714285717,250.0,2.001428571428572,2019,09:15:00,11000,4.35,1.75,-2.5999999999999996,-4642.857142857142,-0.4642857142857142,1.5371428571428576
2019-03-14,11500,2019-03-14,0,CE,0.25,0.325,0.325,2019-03-14 09:22:00,0.35,0.05,-0.075,1739.1304347826087,-130.43478260869568,0.00575,-140.43478260869568,250.0,-0.0140434782608695,2019,09:15:00,11750,0.0,0.0,0.0,0.0,0.0,-0.0140434782608695
2019-03-14,11250,2019-03-14,0,PE,1.0,1.3,1.3,2019-03-14 10:29:00,1.8,0.05,-0.3,1777.7777777777778,-533.3333333333334,0.023,-574.2222222222224,250.0,-0.0574222222222222,2019,09:15:00,11000,0.15,0.2,0.05000000000000002,88.88888888888891,0.00888888888888889,-0.04853333333333331
2019-03-15,11500,2019-03-20,5,CE,26.1,33.93,33.93,2019-03-15 09:36:00,76.3,25.95,-7.829999999999998,1739.1304347826087,-13617.391304347824,0.6003000000000001,-14661.391304347824,250.0,-1.4661391304347824,2019,09:15:00,11750,2.15,2.7,0.5500000000000003,956.5217391304353,0.09565217391304354,-1.3704869565217388
2019-03-15,11250,2019-03-20,5,PE,23.2,30.16,15.0,2019-03-15 15:29:00,23.1,11.65,8.2,1777.7777777777778,14577.777777777776,0.382,13898.666666666666,250.0,1.3898666666666666,2019,09:15:00,11000,5.8,4.9,-0.8999999999999995,-1599.999999999999,-0.15999999999999992,1.2298666666666667
2019-03-18,11600,2019-03-20,2,CE,30.0,39.0,16.8,2019-03-18 15:30:00,35.75,7.2,13.2,1724.1379310344828,22758.62068965517,0.4679999999999999,21951.724137931036,250.0,2.1951724137931032,2019,09:15:00,11850,4.95,1.8,-3.1500000000000004,-5431.034482758621,-0.5431034482758621,1.6520689655172411
2019-03-18,11350,2019-03-20,2,PE,14.1,18.33,18.33,2019-03-18 09:24:00,31.5,12.0,-4.230000000000002,1762.1145374449338,-7453.744493392074,0.3243,-8025.198237885466,250.0,-0.8025198237885466,2019,09:15:00,11100,3.3,3.1,-0.19999999999999973,-352.4229074889863,-0.03524229074889863,-0.8377621145374452
2019-03-19,11600,2019-03-20,1,CE,12.85,16.705000000000002,9.25,2019-03-19 15:30:00,11.3,5.2,3.6,1724.1379310344828,6206.896551724138,0.221,5825.862068965516,250.0,0.5825862068965516,2019,09:15:00,11850,0.6,0.15,-0.44999999999999996,-775.8620689655172,-0.07758620689655173,0.5049999999999999
2019-03-19,11400,2019-03-20,1,PE,19.25,25.025,3.5,2019-03-19 15:30:00,23.3,3.5,15.75,1754.3859649122808,27631.578947368424,0.2275,27232.45614035088,250.0,2.723245614035088,2019,09:15:00,11150,2.35,1.25,-1.1,-1929.824561403509,-0.1929824561403509,2.530263157894737
2019-03-20,11650,2019-03-20,0,CE,0.6,0.78,0.05,2019-03-20 15:26:00,0.45,0.05,0.5499999999999999,1716.7381974248926,944.2060085836908,0.0065,933.0472103004292,250.0,0.0933047210300429,2019,09:15:00,11900,0.05,0.2,0.15000000000000002,257.51072961373393,0.025751072961373394,0.1190557939914163
2019-03-20,11450,2019-03-20,0,PE,2.2,2.8600000000000003,0.05,2019-03-20 15:30:00,1.95,0.05,2.1500000000000004,1746.7248908296942,3755.458515283843,0.0225,3716.1572052401752,250.0,0.3716157205240175,2019,09:15:00,11200,0.2,0.05,-0.15000000000000002,-262.0087336244542,-0.026200873362445417,0.34541484716157206
2019-03-22,11650,2019-03-28,6,CE,38.7,50.31,12.5,2019-03-22 15:29:00,45.15,11.25,26.200000000000003,1716.7381974248926,44978.54077253219,0.512,44099.57081545064,250.0,4.409957081545064,2019,09:15:00,11900,3.7,1.65,-2.0500000000000003,-3519.3133047210304,-0.351931330472103,4.058025751072961
2019-03-22,11450,2019-03-28,6,PE,36.95,48.035,48.035,2019-03-22 10:45:00,69.7,25.75,-11.085,1746.7248908296942,-19362.445414847163,0.8498500000000001,-20846.899563318777,250.0,-2.0846899563318777,2019,09:15:00,11200,7.35,9.25,1.9000000000000004,3318.7772925764198,0.331877729257642,-1.7528122270742357
2019-03-25,11500,2019-03-28,3,CE,26.0,33.800000000000004,14.2,2019-03-25 15:29:00,24.55,12.65,11.8,1739.1304347826087,20521.739130434784,0.402,19822.608695652176,250.0,1.9822608695652173,2019,09:15:00,11750,1.55,1.4,-0.15000000000000013,-260.86956521739154,-0.026086956521739153,1.956173913043478
2019-03-25,11250,2019-03-28,3,PE,25.25,32.825,19.4,2019-03-25 15:29:00,28.45,18.8,5.850000000000001,1777.7777777777778,10400.000000000004,0.4465,9606.222222222224,250.0,0.9606222222222224,2019,09:15:00,11000,6.25,3.95,-2.3,-4088.8888888888887,-0.40888888888888886,0.5517333333333335
2019-03-26,11500,2019-03-28,2,CE,16.4,21.32,21.32,2019-03-26 13:21:00,60.7,10.4,-4.920000000000002,1739.1304347826087,-8556.521739130438,0.3772,-9212.521739130438,250.0,-0.9212521739130438,2019,09:15:00,11750,1.4,1.4,0.0,0.0,0.0,-0.9212521739130438
2019-03-26,11250,2019-03-28,2,PE,11.65,15.145,3.4,2019-03-26 15:30:00,14.75,3.2,8.25,1777.7777777777778,14666.666666666668,0.1505,14399.111111111111,250.0,1.4399111111111111,2019,09:15:00,11000,2.6,2.0,-0.6000000000000001,-1066.6666666666667,-0.10666666666666667,1.3332444444444445
2019-03-27,11650,2019-03-28,1,CE,8.7,11.31,11.31,2019-03-27 10:54:00,13.25,1.2,-2.6099999999999994,1716.7381974248926,-4480.686695278969,0.2000999999999999,-4824.20600858369,250.0,-0.482420600858369,2019,09:15:00,11900,0.75,0.9,0.15000000000000002,257.51072961373393,0.025751072961373394,-0.4566695278969956
2019-03-27,11400,2019-03-28,1,PE,7.5,9.75,9.75,2019-03-27 11:31:00,34.4,4.9,-2.25,1754.3859649122808,-3947.368421052632,0.1725,-4250.0,250.0,-0.425,2019,09:15:00,11150,1.15,1.9,0.75,1315.7894736842106,0.13157894736842107,-0.2934210526315789
2019-03-28,11600,2019-03-28,0,CE,1.05,1.3650000000000002,1.3650000000000002,2019-03-28 09:21:00,5.5,0.05,-0.3150000000000001,1724.1379310344828,-543.1034482758623,0.02415,-584.7413793103451,250.0,-0.0584741379310345,2019,09:15:00,11850,0.05,0.05,0.0,0.0,0.0,-0.0584741379310345
2019-03-28,11350,2019-03-28,0,PE,1.55,2.015,2.015,2019-03-28 09:17:00,2.55,0.05,-0.4650000000000001,1762.1145374449338,-819.3832599118944,0.03565,-882.2026431718062,250.0,-0.0882202643171806,2019,09:15:00,11100,0.15,0.15,0.0,0.0,0.0,-0.0882202643171806
2019-03-29,11750,2019-04-04,6,CE,42.0,54.6,39.05,2019-03-29 15:30:00,47.6,34.65,2.950000000000003,1587.3015873015872,4682.539682539687,0.8105,3396.03174603175,233.1349206349206,0.339603174603175,2019,09:15:00,12000,6.0,4.5,-1.5,-2380.9523809523807,-0.23809523809523808,0.10150793650793694
2019-03-29,11500,2019-04-04,6,PE,42.05,54.665,31.0,2019-03-29 15:30:00,52.2,31.0,11.049999999999995,1585.4141894569957,17518.826793499797,0.7305,16360.68172810146,227.90328973444304,1.636068172810146,2019,09:15:00,11250,8.9,6.7,-2.2,-3487.9112168053907,-0.3487911216805391,1.287277051129607
2019-04-01,11800,2019-04-04,3,CE,32.45,42.185,42.185,2019-04-01 14:03:00,44.45,17.1,-9.735,1694.915254237288,-16500.0,0.7463500000000001,-17764.999999999996,250.0,-1.7764999999999995,2019,09:15:00,12050,3.95,3.5,-0.4500000000000002,-762.7118644067799,-0.076271186440678,-1.8527711864406775
2019-04-01,11550,2019-04-04,3,PE,30.7,39.91,20.15,2019-04-01 15:30:00,29.5,11.35,10.55,1731.6017316017317,18268.39826839827,0.5085,17387.87878787879,250.0,1.7387878787878792,2019,09:15:00,11300,5.85,3.7,-2.1499999999999995,-3722.943722943722,-0.37229437229437223,1.3664935064935069
2019-04-02,11850,2019-04-04,2,CE,9.1,11.83,10.85,2019-04-02 15:30:00,11.25,5.85,-1.75,1687.7637130801688,-2953.5864978902955,0.1995,-3290.2953586497893,250.0,-0.3290295358649789,2019,09:15:00,12100,0.75,0.4,-0.35,-590.717299578059,-0.0590717299578059,-0.3881012658227848
2019-04-02,11600,2019-04-04,2,PE,26.1,33.93,33.93,2019-04-02 09:20:00,39.05,12.0,-7.829999999999998,1724.1379310344828,-13499.999999999998,0.6003000000000001,-14534.999999999998,250.0,-1.4534999999999998,2019,09:15:00,11350,2.85,4.45,1.6,2758.6206896551726,0.2758620689655173,-1.1776379310344824
2019-04-03,11850,2019-04-04,1,CE,11.6,15.08,1.15,2019-04-03 15:29:00,12.95,0.95,10.45,1687.7637130801688,17637.130801687763,0.1275,17421.940928270044,250.0,1.7421940928270043,2019,09:15:00,12100,0.5,0.45,-0.04999999999999999,-84.38818565400842,-0.008438818565400843,1.7337552742616036
2019-04-03,11600,2019-04-04,1,PE,10.15,13.195,13.195,2019-04-03 14:33:00,15.7,5.15,-3.045,1724.1379310344828,-5250.0,0.23345,-5652.5,250.0,-0.56525,2019,09:15:00,11350,1.0,1.15,0.1499999999999999,258.62068965517227,0.025862068965517227,-0.5393879310344828
2019-04-04,11800,2019-04-04,0,CE,1.2,1.56,0.05,2019-04-04 15:27:00,1.2,0.05,1.15,1694.915254237288,1949.152542372881,0.0125,1927.966101694915,250.0,0.1927966101694915,2019,09:15:00,12050,0.1,0.05,-0.05,-84.74576271186442,-0.00847457627118644,0.18432203389830507
2019-04-04,11550,2019-04-04,0,PE,5.45,7.085000000000001,0.05,2019-04-04 15:29:00,4.15,0.05,5.4,1731.6017316017317,9350.649350649352,0.055,9255.411255411256,250.0,0.9255411255411256,2019,09:15:00,11300,0.15,0.05,-0.09999999999999999,-173.16017316017314,-0.017316017316017316,0.9082251082251083
2019-04-05,11750,2019-04-11,6,CE,30.3,39.39,39.39,2019-04-05 09:25:00,44.15,22.8,-9.09,1702.127659574468,-15472.340425531916,0.6969,-16658.553191489358,250.0,-1.6658553191489358,2019,09:15:00,12000,2.05,2.35,0.30000000000000027,510.63829787234084,0.05106382978723408,-1.6147914893617017
2019-04-05,11500,2019-04-11,6,PE,24.7,32.11,9.5,2019-04-05 15:29:00,24.95,9.5,15.2,1739.1304347826087,26434.78260869565,0.342,25840.0,250.0,2.584,2019,09:15:00,11250,3.4,2.15,-1.25,-2173.913043478261,-0.2173913043478261,2.366608695652174
2019-04-08,11800,2019-04-11,3,CE,22.6,29.380000000000003,8.75,2019-04-08 15:29:00,23.45,6.1,13.85,1694.915254237288,23474.57627118644,0.3135,22943.220338983054,250.0,2.294322033898305,2019,09:15:00,12050,1.8,1.15,-0.6500000000000001,-1101.6949152542375,-0.11016949152542374,2.184152542372881
2019-04-08,11600,2019-04-11,3,PE,27.1,35.230000000000004,35.230000000000004,2019-04-08 09:40:00,75.95,24.9,-8.130000000000003,1724.1379310344828,-14017.24137931035,0.6233000000000001,-15091.896551724143,250.0,-1.5091896551724144,2019,09:15:00,11350,2.55,3.6,1.0500000000000003,1810.3448275862074,0.18103448275862075,-1.3281551724137937
2019-04-09,11750,2019-04-11,2,CE,9.1,11.83,11.83,2019-04-09 09:49:00,20.7,8.4,-2.7300000000000004,1702.127659574468,-4646.808510638299,0.2093,-5003.063829787234,250.0,-0.5003063829787234,2019,09:15:00,12000,1.05,0.95,-0.10000000000000009,-170.21276595744695,-0.017021276595744695,-0.5173276595744681
2019-04-09,11500,2019-04-11,2,PE,20.4,26.52,5.05,2019-04-09 15:30:00,21.7,4.9,15.349999999999998,1739.1304347826087,26695.65217391304,0.2545,26253.043478260865,250.0,2.6253043478260865,2019,09:15:00,11250,2.65,1.05,-1.5999999999999999,-2782.6086956521735,-0.27826086956521734,2.3470434782608693
2019-04-10,11750,2019-04-11,1,CE,13.25,17.225,17.225,2019-04-10 09:49:00,17.5,1.5,-3.9750000000000014,1702.127659574468,-6765.957446808513,0.30475,-7284.680851063832,250.0,-0.7284680851063832,2019,09:15:00,12000,0.7,0.7,0.0,0.0,0.0,-0.7284680851063832
2019-04-10,11550,2019-04-11,1,PE,10.85,14.105,14.105,2019-04-10 13:38:00,15.65,5.8,-3.255000000000001,1731.6017316017317,-5636.363636363638,0.24955,-6068.484848484851,250.0,-0.6068484848484851,2019,09:15:00,11300,1.25,1.25,0.0,0.0,0.0,-0.6068484848484851
2019-04-11,11700,2019-04-11,0,CE,1.45,1.885,0.05,2019-04-11 15:28:00,1.6,0.05,1.4,1709.4017094017092,2393.1623931623926,0.015,2367.521367521367,249.99999999999997,0.2367521367521367,2019,09:15:00,11950,0.1,0.1,0.0,0.0,0.0,0.2367521367521367
2019-04-11,11500,2019-04-11,0,PE,2.9,3.77,0.05,2019-04-11 15:28:00,2.9,0.05,2.85,1739.1304347826087,4956.521739130435,0.0295,4905.217391304348,250.0,0.4905217391304348,2019,09:15:00,11250,0.1,0.15,0.04999999999999999,86.95652173913042,0.008695652173913042,0.49921739130434784
2019-04-12,11750,2019-04-18,6,CE,21.7,28.21,28.21,2019-04-12 14:16:00,36.8,14.45,-6.510000000000002,1702.127659574468,-11080.851063829788,0.4991,-11930.382978723406,250.0,-1.1930382978723406,2019,09:15:00,12000,1.7,1.7,0.0,0.0,0.0,-1.1930382978723406
2019-04-12,11500,2019-04-18,6,PE,25.5,33.15,14.95,2019-04-12 15:29:00,28.15,12.0,10.55,1739.1304347826087,18347.826086956524,0.4045,17644.347826086956,250.0,1.7644347826086957,2019,09:15:00,11250,3.55,3.8,0.25,434.7826086956522,0.043478260869565216,1.8079130434782609
2019-04-15,11800,2019-04-18,3,CE,11.75,15.275,8.25,2019-04-15 15:29:00,14.0,7.0,3.5,1694.915254237288,5932.203389830508,0.2,5593.22033898305,250.0,0.559322033898305,2019,09:15:00,12050,1.0,0.55,-0.44999999999999996,-762.7118644067796,-0.07627118644067797,0.48305084745762705
2019-04-15,11550,2019-04-18,3,PE,15.45,20.085,8.15,2019-04-15 15:30:00,17.5,8.15,7.299999999999999,1731.6017316017317,12640.69264069264,0.236,12232.03463203463,250.0,1.223203463203463,2019,09:15:00,11300,2.9,1.9,-1.0,-1731.6017316017317,-0.17316017316017318,1.05004329004329
2019-04-16,11850,2019-04-18,2,CE,4.35,5.654999999999999,5.654999999999999,2019-04-16 09:25:00,17.2,4.85,-1.3049999999999995,1687.7637130801688,-2202.53164556962,0.1000499999999999,-2371.392405063291,250.0,-0.2371392405063291,2019,09:15:00,12100,0.65,0.6,-0.050000000000000044,-84.38818565400851,-0.00843881856540085,-0.24557805907172994
2019-04-16,11600,2019-04-18,2,PE,5.6,7.279999999999999,2.5,2019-04-16 15:29:00,5.25,2.35,3.1,1724.1379310344828,5344.827586206896,0.081,5205.172413793103,250.0,0.5205172413793103,2019,09:15:00,11350,1.35,1.35,0.0,0.0,0.0,0.5205172413793103
2019-04-18,11950,2019-04-18,0,CE,0.25,0.325,0.05,2019-04-18 15:28:00,0.15,0.05,0.2,1673.6401673640169,334.7280334728034,0.003,329.70711297071136,250.0,0.0329707112970711,2019,09:15:00,12200,0.1,0.05,-0.05,-83.68200836820085,-0.008368200836820086,0.024602510460251012
2019-04-18,11750,2019-04-18,0,PE,2.9,3.77,3.77,2019-04-18 09:42:00,17.0,0.05,-0.8700000000000001,1702.127659574468,-1480.851063829787,0.0667,-1594.3829787234042,250.0,-0.1594382978723404,2019,09:15:00,11500,0.05,0.05,0.0,0.0,0.0,-0.1594382978723404
2019-04-22,11850,2019-04-25,3,CE,13.4,17.42,5.25,2019-04-22 15:29:00,12.5,5.25,8.15,1687.7637130801688,13755.274261603376,0.1865,13440.506329113923,250.0,1.3440506329113926,2019,09:15:00,12100,1.55,1.65,0.09999999999999987,168.77637130801665,0.016877637130801666,1.3609282700421943
2019-04-22,11600,2019-04-25,3,PE,21.65,28.145,28.145,2019-04-22 09:20:00,51.4,24.3,-6.495000000000001,1724.1379310344828,-11198.275862068967,0.49795,-12056.810344827589,250.0,-1.2056810344827589,2019,09:15:00,11350,4.45,5.2,0.75,1293.103448275862,0.12931034482758622,-1.0763706896551726
2019-04-23,11750,2019-04-25,2,CE,13.5,17.55,17.55,2019-04-23 09:20:00,20.1,5.45,-4.050000000000001,1702.127659574468,-6893.6170212765965,0.3105,-7422.127659574469,250.0,-0.7422127659574469,2019,09:15:00,12000,1.55,1.55,0.0,0.0,0.0,-0.7422127659574469
2019-04-23,11500,2019-04-25,2,PE,18.95,24.635,15.3,2019-04-23 15:30:00,20.6,8.05,3.649999999999999,1739.1304347826087,6347.826086956519,0.3425,5752.173913043475,250.0,0.5752173913043476,2019,09:15:00,11250,2.35,1.8,-0.55,-956.5217391304349,-0.09565217391304348,0.4795652173913041
2019-04-24,11700,2019-04-25,1,CE,13.25,17.225,17.225,2019-04-24 14:14:00,61.9,6.3,-3.9750000000000014,1709.4017094017092,-6794.871794871797,0.30475,-7315.811965811968,249.99999999999997,-0.7315811965811967,2019,09:15:00,11950,1.1,1.05,-0.050000000000000044,-85.47008547008554,-0.008547008547008555,-0.7401282051282052
2019-04-24,11500,2019-04-25,1,PE,8.25,10.725,10.725,2019-04-24 09:32:00,11.6,1.9,-2.475,1739.1304347826087,-4304.347826086956,0.18975,-4634.347826086956,250.0,-0.4634347826086956,2019,09:15:00,11250,1.05,1.15,0.09999999999999987,173.91304347826065,0.017391304347826066,-0.44604347826086954
2019-04-25,11850,2019-04-25,0,CE,0.5,0.65,0.65,2019-04-25 09:19:00,4.6,0.05,-0.15,1687.7637130801688,-253.16455696202536,0.0115,-272.5738396624473,250.0,-0.0272573839662447,2019,09:15:00,12100,0.15,0.1,-0.04999999999999999,-84.38818565400842,-0.008438818565400843,-0.03569620253164554
2019-04-25,11600,2019-04-25,0,PE,1.15,1.495,1.495,2019-04-25 15:03:00,1.7,0.05,-0.345,1724.1379310344828,-594.8275862068965,0.0264499999999999,-640.4310344827585,250.0,-0.0640431034482758,2019,09:15:00,11350,0.1,0.05,-0.05,-86.20689655172414,-0.008620689655172415,-0.07266379310344821
2019-04-26,11800,2019-05-02,6,CE,14.9,19.37,19.37,2019-04-26 13:57:00,27.0,10.35,-4.470000000000001,1694.915254237288,-7576.271186440679,0.3427,-8157.118644067797,250.0,-0.8157118644067798,2019,09:15:00,12050,0.55,1.15,0.5999999999999999,1016.9491525423726,0.10169491525423727,-0.7140169491525425
2019-04-26,11550,2019-05-02,6,PE,20.9,27.17,5.95,2019-04-26 15:29:00,22.65,5.95,14.95,1731.6017316017317,25887.445887445887,0.2684999999999999,25422.510822510823,250.0,2.542251082251082,2019,09:15:00,11300,3.85,1.9,-1.9500000000000002,-3376.623376623377,-0.3376623376623377,2.2045887445887447
2019-04-30,11850,2019-05-02,2,CE,8.55,11.115000000000002,2.7,2019-04-30 15:30:00,9.9,1.9,5.8500000000000005,1687.7637130801688,9873.417721518988,0.1125,9683.54430379747,250.0,0.968354430379747,2019,09:15:00,12100,0.45,0.05,-0.4,-675.1054852320676,-0.06751054852320676,0.9008438818565403
2019-04-30,11650,2019-05-02,2,PE,16.3,21.19,21.19,2019-04-30 09:30:00,35.95,5.0,-4.890000000000001,1716.7381974248926,-8394.849785407727,0.3749,-9038.454935622318,250.0,-0.9038454935622318,2019,09:15:00,11400,1.75,2.05,0.2999999999999998,515.0214592274675,0.051502145922746746,-0.852343347639485
2019-05-02,11850,2019-05-02,0,CE,0.6,0.78,0.78,2019-05-02 10:04:00,1.95,0.05,-0.18,1687.7637130801688,-303.79746835443046,0.0138,-327.08860759493683,250.0,-0.0327088607594936,2019,09:15:00,12100,0.05,0.05,0.0,0.0,0.0,-0.0327088607594936
2019-05-02,11600,2019-05-02,0,PE,1.55,2.015,0.05,2019-05-02 15:28:00,1.8,0.05,1.5,1724.1379310344828,2586.206896551724,0.016,2558.620689655173,250.0,0.2558620689655172,2019,09:15:00,11350,0.1,0.05,-0.05,-86.20689655172414,-0.008620689655172415,0.24724137931034482
2019-05-03,11850,2019-05-09,6,CE,27.9,36.27,16.6,2019-05-03 15:30:00,33.25,16.35,11.299999999999995,1687.7637130801688,19071.729957805903,0.445,18320.67510548523,250.0,1.832067510548523,2019,09:15:00,12100,1.0,0.65,-0.35,-590.717299578059,-0.0590717299578059,1.772995780590717
2019-05-03,11600,2019-05-09,6,PE,16.2,21.06,14.4,2019-05-03 15:30:00,18.05,12.0,1.799999999999999,1724.1379310344828,3103.448275862067,0.306,2575.8620689655154,250.0,0.2575862068965515,2019,09:15:00,11350,2.2,1.35,-0.8500000000000001,-1465.5172413793105,-0.14655172413793105,0.11103448275862043
2019-05-06,11700,2019-05-09,3,CE,34.4,44.72,28.5,2019-05-06 15:30:00,36.95,25.8,5.899999999999999,1709.4017094017092,10085.470085470082,0.629,9010.256410256408,249.99999999999997,0.9010256410256408,2019,09:15:00,11950,1.05,2.1,1.05,1794.8717948717947,0.17948717948717946,1.0805128205128203
