Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%
2023-02-03,17915.55,17584.35,331.2000000000007,17847.55,40%,17980.03,17715.07,high,17700,2023-02-16,1,NIFTY2321617700PE,PE,2023-02-15 15:00:00,3.7,2023-02-16 15:30:00,0.1,Expiry Closing,3.6,0.038000000000000006,3.5620000000000003,15254.237288135595,54915.25423728814,54335.593220339,0.2033898305084746,0.20124293785310735,2023,17350,NIFTY2321617350PE,1.6,0.05,-1.55,-23644.067796610172,30691.525423728825,0.3410169491525425
2023-02-10,18134.0,17720.25,413.75,17974.85,40%,18140.35,17809.35,low,18150,2023-02-23,2,NIFTY23FEB18150CE,CE,2023-02-21 14:55:00,5.35,2023-02-23 15:30:00,0.05,Expiry Closing,5.3,0.05399999999999999,5.2459999999999996,14876.03305785124,78842.97520661158,78039.6694214876,0.29201101928374656,0.2890358126721763,2023,18500,NIFTY23FEB18500CE,1.55,0.05,-1.5,-22314.049586776862,55725.61983471074,0.6191735537190083
2023-02-17,18033.7,17456.7,577.0,17591.35,40%,17822.149999999998,17360.55,low,17800,2023-03-02,3,NIFTY2330217800CE,CE,2023-02-27 09:21:00,7.3,2023-03-02 15:30:00,0.05,Expiry Closing,7.25,0.0735,7.1765,15168.539325842696,109971.91011235955,108857.02247191011,0.40730337078651685,0.4031741573033708,2023,18150,NIFTY2330218150CE,2.55,0.05,-2.5,-37921.34831460674,70935.67415730338,0.7881741573033708
2023-02-24,17599.75,17255.9,343.84999999999854,17451.25,40%,17588.79,17313.71,high,17300,2023-03-09,6,NIFTY2330917300PE,PE,2023-03-03 13:34:00,13.45,2023-03-09 15:30:00,0.1,Expiry Closing,13.35,0.13549999999999998,13.2145,15606.93641618497,208352.60115606934,206237.86127167626,0.7716763005780347,0.7638439306358381,2023,16950,NIFTY2330916950PE,3.75,0.05,-3.7,-57745.66473988439,148492.19653179188,1.6499132947976876
2023-03-03,17798.35,17430.5,367.84999999999854,17443.8,40%,17590.94,17296.66,low,17600,2023-03-16,3,NIFTY2331617600CE,CE,2023-03-13 12:43:00,13.25,2023-03-16 15:30:00,0.05,Expiry Closing,13.2,0.133,13.067,15340.909090909092,202500.0,200459.65909090912,0.75,0.7424431818181818,2023,17950,NIFTY2331617950CE,3.35,0.05,-3.3000000000000003,-50625.00000000001,149834.65909090912,1.6648295454545459
2023-03-10,17529.05,16850.4,678.6499999999978,17111.8,40%,17383.26,16840.34,low,17400,2023-03-23,3,NIFTY2332317400CE,CE,2023-03-20 12:58:00,6.15,2023-03-23 15:30:00,0.05,Expiry Closing,6.1000000000000005,0.062000000000000006,6.038,15517.241379310344,94655.1724137931,93693.10344827586,0.3505747126436782,0.3470114942528736,2023,17750,NIFTY2332317750CE,2.3,0.05,-2.25,-34913.793103448275,58779.31034482758,0.653103448275862
2023-03-17,17207.15,16830.75,376.40000000000146,17076.2,40%,17226.760000000002,16925.64,low,17250,2023-03-29,5,NIFTY23MAR17250CE,CE,2023-03-24 15:20:00,17.85,2023-03-29 15:30:00,0.1,Expiry Closing,17.75,0.17950000000000002,17.5705,15652.173913043478,277826.0869565217,275016.52173913043,1.0289855072463767,1.0185797101449274,2023,17600,NIFTY23MAR17600CE,2.55,0.05,-2.5,-39130.434782608696,235886.08695652173,2.62095652173913
2023-03-24,17125.9,16914.2,211.70000000000073,17210.35,40%,17295.03,17125.67,high,17150,2023-04-06,6,NIFTY2340617150PE,PE,2023-03-31 12:31:00,45.75,2023-04-06 15:30:00,0.05,Expiry Closing,45.7,0.45799999999999996,45.242000000000004,15743.44023323615,719475.2186588921,712264.72303207,2.6647230320699706,2.63801749271137,2023,16800,NIFTY2340616800PE,8.95,0.05,-8.899999999999999,-140116.6180758017,572148.1049562683,6.35720116618076
2023-03-31,17637.7,17209.45,428.25,17634.9,40%,17806.2,17463.600000000002,high,17450,2023-04-13,1,NIFTY2341317450PE,PE,2023-04-12 13:21:00,2.7,2023-04-13 15:30:00,0.05,Expiry Closing,2.6500000000000004,0.0275,2.6225000000000005,15472.779369627508,41002.8653295129,40577.36389684815,0.15186246418338112,0.15028653295128944,2023,17100,NIFTY2341317100PE,1.3,0.05,-1.25,-19340.974212034384,21236.389684813763,0.23595988538681958
2023-04-07,17841.5,17598.25,243.25,17863.0,40%,17960.3,17765.7,low,17950,2023-04-20,3,NIFTY2342017950CE,CE,2023-04-17 09:15:00,24.0,2023-04-20 15:30:00,0.05,Expiry Closing,23.95,0.24050000000000002,23.7095,15041.782729805014,360250.69637883006,356633.147632312,1.3342618384401115,1.3208635097493038,2023,18300,NIFTY2342018300CE,1.85,0.05,-1.8,-27075.208913649025,329557.93871866295,3.6617548746518103
2023-04-14,17863.0,17574.35,288.65000000000146,17639.75,40%,17755.21,17524.29,high,17500,2023-04-27,2,NIFTY23APR17500PE,PE,2023-04-25 09:15:00,8.4,2023-04-27 15:30:00,0.05,Expiry Closing,8.35,0.0845,8.2655,15428.57142857143,128828.57142857143,127524.85714285714,0.47714285714285715,0.47231428571428563,2023,17150,NIFTY23APR17150PE,2.25,0.05,-2.2,-33942.857142857145,93582.0,1.0398
2023-04-21,17931.25,17554.1,377.15000000000146,17950.4,40%,18101.260000000002,17799.54,high,17800,2023-05-04,2,NIFTY2350417800PE,PE,2023-05-02 09:15:00,5.85,2023-05-04 15:30:00,0.05,Expiry Closing,5.8,0.059,5.741,15168.539325842696,87977.52808988764,87082.58426966291,0.3258426966292135,0.3225280898876404,2023,17450,NIFTY2350417450PE,2.3,0.05,-2.25,-34129.213483146064,52953.37078651685,0.5883707865168538
2023-04-28,18267.1,17885.8,381.2999999999993,18117.3,40%,18269.82,17964.78,high,17950,2023-05-11,3,NIFTY2351117950PE,PE,2023-05-08 12:09:00,8.1,2023-05-11 15:30:00,0.05,Expiry Closing,8.049999999999999,0.0815,7.968499999999999,15041.782729805014,121086.35097493035,119860.44568245123,0.44846796657381616,0.44392757660167126,2023,17600,NIFTY2351117600PE,2.8,0.05,-2.75,-41364.90250696379,78495.54317548744,0.8721727019498605
2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,high,18150,2023-05-18,3,NIFTY2351818150PE,PE,2023-05-15 11:09:00,15.75,2023-05-18 15:30:00,19.95,Expiry Closing,-4.199999999999999,0.35700000000000004,-4.5569999999999995,14876.03305785124,-62479.3388429752,-67790.0826446281,-0.2314049586776859,-0.25107438016528927,2023,17800,NIFTY2351817800PE,3.75,0.05,-3.7,-55041.32231404959,-122831.40495867768,-1.364793388429752
2023-05-05,18357.8,18055.7,302.09999999999854,18273.75,40%,18394.59,18152.91,low,18400,2023-05-18,1,NIFTY2351818400CE,CE,2023-05-17 11:55:00,5.8,2023-05-18 15:30:00,0.05,Expiry Closing,5.75,0.058499999999999996,5.6915,14673.91304347826,84375.0,83516.57608695651,0.3125,0.309320652173913,2023,18750,NIFTY2351818750CE,2.3,0.05,-2.25,-33016.30434782609,50500.271739130425,0.5611141304347824
2023-05-12,18458.25,18105.4,352.84999999999854,18186.15,40%,18327.29,18045.010000000002,high,18050,2023-05-25,3,NIFTY23MAY18050PE,PE,2023-05-22 15:05:00,10.0,2023-05-25 15:30:00,0.05,Expiry Closing,9.95,0.1005,9.849499999999999,14958.448753462602,148836.5650969529,147333.24099722988,0.5512465373961218,0.5456786703601108,2023,17700,NIFTY23MAY17700PE,3.3,0.1,-3.1999999999999997,-47867.03601108032,99466.20498614956,1.1051800554016618
2023-05-19,18419.65,18061.15,358.5,18368.35,40%,18511.75,18224.949999999997,high,18200,2023-06-01,3,NIFTY2360118200PE,PE,2023-05-29 09:15:00,8.55,2023-06-01 15:30:00,0.05,Expiry Closing,8.5,0.08600000000000002,8.414,14835.164835164836,126098.90109890111,124823.07692307692,0.46703296703296704,0.46230769230769225,2023,17850,NIFTY2360117850PE,3.4,0.05,-3.35,-49697.8021978022,75125.27472527472,0.8347252747252747
2023-05-26,18661.75,18333.25,328.5,18550.85,40%,18682.25,18419.449999999997,high,18400,2023-06-08,1,NIFTY2360818400PE,PE,2023-06-07 12:47:00,3.3,2023-06-08 15:30:00,0.05,Expiry Closing,3.25,0.033499999999999995,3.2165,14673.91304347826,47690.217391304344,47198.641304347824,0.1766304347826087,0.17480978260869565,2023,18050,NIFTY2360818050PE,1.75,0.05,-1.7,-24945.65217391304,22252.989130434784,0.24725543478260872
2023-06-02,18777.8,18478.5,299.2999999999993,18655.9,40%,18775.620000000003,18536.18,high,18550,2023-06-15,0,NIFTY2361518550PE,PE,2023-06-15 09:57:00,2.0,2023-06-15 15:30:00,0.05,Expiry Closing,1.95,0.020499999999999997,1.9295,14555.256064690027,28382.749326145553,28084.366576819408,0.10512129380053908,0.10401617250673854,2023,18200,NIFTY2361518200PE,1.3,0.05,-1.25,-18194.070080862533,9890.296495956874,0.10989218328840972
2023-06-09,18793.9,18555.7,238.20000000000073,18723.3,40%,18818.579999999998,18628.02,high,18650,2023-06-22,6,NIFTY2362218650PE,PE,2023-06-16 14:39:00,20.7,2023-06-22 15:30:00,0.05,Expiry Closing,20.65,0.20750000000000002,20.4425,14477.21179624665,298954.4235924933,295950.4021447721,1.1072386058981232,1.096112600536193,2023,18300,NIFTY2362218300PE,4.9,0.05,-4.8500000000000005,-70214.47721179626,225735.92493297585,2.5081769436997314
2023-06-16,18886.05,18661.15,224.89999999999782,18741.85,40%,18831.809999999998,18651.89,high,18650,2023-06-28,0,NIFTY23JUN18650PE,PE,2023-06-28 09:15:00,,2023-06-28 15:30:00,,Expiry Closing,,,,14477.21179624665,,,,,2023,18300,NIFTY23JUN18300PE,0.0,0.0,0.0,0.0,,
2023-06-16,18886.05,18661.15,224.89999999999782,18741.85,40%,18831.809999999998,18651.89,low,18850,2023-06-28,5,NIFTY23JUN18850CE,CE,2023-06-23 09:41:00,,2023-06-28 09:15:00,,SL Hit,,,,14323.607427055702,,,,,2023,19250,NIFTY23JUN19250CE,0.0,0.0,0.0,0.0,,
2023-06-23,19010.4,18647.45,362.9500000000007,19076.85,40%,19222.03,18931.67,high,18950,2023-07-06,3,NIFTY2370618950PE,PE,2023-07-03 09:15:00,13.5,2023-07-06 15:30:00,0.05,Expiry Closing,13.45,0.1355,13.314499999999999,14248.021108179419,191635.88390501318,189705.27704485485,0.7097625329815302,0.7026121372031662,2023,18550,NIFTY2370618550PE,4.0,0.05,-3.95,-56279.683377308706,133425.59366754614,1.4825065963060682
2023-07-07,19567.0,19303.6,263.40000000000146,19493.45,40%,19598.81,19388.09,high,19400,2023-07-20,3,NIFTY2372019400PE,PE,2023-07-17 09:15:00,26.95,2023-07-20 15:30:00,0.05,Expiry Closing,26.9,0.27,26.63,13917.525773195875,374381.443298969,370623.71134020615,1.3865979381443296,1.372680412371134,2023,19000,NIFTY2372019000PE,4.75,0.05,-4.7,-65412.371134020614,305211.34020618553,3.391237113402062
2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,high,19550,2023-08-03,2,NIFTY2380319550PE,PE,2023-08-01 09:15:00,13.45,2023-08-02 10:18:00,31.75,SL Hit,-18.3,0.452,-18.752000000000002,13810.74168797954,-252736.5728900256,-258979.02813299236,-0.9360613810741688,-0.9591815856777496,2023,19150,NIFTY2380319150PE,2.85,1.15,-1.7000000000000002,-23478.26086956522,-282457.2890025576,-3.13841432225064
2023-07-21,19887.4,19603.55,283.8500000000022,19659.75,40%,19773.29,19546.21,low,19750,2023-08-03,1,NIFTY2380319750CE,CE,2023-08-02 11:03:00,11.4,2023-08-03 15:30:00,0.1,Expiry Closing,11.3,0.115,11.185,13670.886075949367,154481.01265822785,152908.8607594937,0.5721518987341773,0.5663291139240507,2023,20150,NIFTY2380320150CE,2.6,0.05,-2.5500000000000003,-34860.75949367089,118048.1012658228,1.3116455696202534
2023-08-04,19645.5,19436.45,209.04999999999927,19554.25,40%,19637.87,19470.63,low,19650,2023-08-17,6,NIFTY2381719650CE,CE,2023-08-11 09:40:00,33.3,2023-08-17 15:30:00,0.05,Expiry Closing,33.25,0.33349999999999996,32.9165,13740.458015267177,456870.22900763364,452287.78625954204,1.692111959287532,1.6751399491094145,2023,20050,NIFTY2381720050CE,2.8,0.05,-2.75,-37786.259541984735,414501.52671755734,4.60557251908397
2023-08-11,19555.15,19258.2,296.9500000000007,19301.75,40%,19420.53,19182.97,high,19200,2023-08-24,3,NIFTY2382419200PE,PE,2023-08-21 15:00:00,16.05,2023-08-24 15:30:00,0.1,Expiry Closing,15.950000000000001,0.16150000000000003,15.7885,14062.5,224296.87500000003,222025.78125,0.8307291666666666,0.8223177083333333,2023,18800,NIFTY2382418800PE,2.3,0.05,-2.25,-31640.625,190385.15625,2.115390625
2023-08-18,19584.45,19253.6,330.8500000000022,19297.4,40%,19429.74,19165.06,high,19150,2023-08-31,1,NIFTY23AUG19150PE,PE,2023-08-30 09:15:00,3.0,2023-08-31 15:04:00,0.15,SL Hit,2.85,0.0315,2.8185000000000002,14099.216710182765,40182.76762402088,39738.64229765013,0.14882506527415143,0.14718015665796344,2023,18750,NIFTY23AUG18750PE,1.4,0.2,-1.2,-16919.060052219316,22819.58224543081,0.2535509138381201
2023-08-25,19452.8,19224.6,228.20000000000073,19258.15,40%,19349.43,19166.870000000003,high,19150,2023-09-07,6,NIFTY2390719150PE,PE,2023-09-01 11:07:00,28.05,2023-09-07 15:30:00,0.05,Expiry Closing,28.0,0.281,27.719,14099.216710182765,394778.06788511743,390816.1879895561,1.4621409921671018,1.447467362924282,2023,18750,NIFTY2390718750PE,4.4,0.05,-4.3500000000000005,-61331.59268929504,329484.59530026105,3.6609399477806783
2023-09-01,19737.0,19258.15,478.84999999999854,19774.8,40%,19966.34,19583.26,high,19600,2023-09-14,3,NIFTY2391419600PE,PE,2023-09-11 14:31:00,8.3,2023-09-14 15:30:00,0.05,Expiry Closing,8.25,0.08350000000000002,8.1665,13775.510204081633,113647.95918367348,112497.70408163265,0.42091836734693877,0.416658163265306,2023,19200,NIFTY2391419200PE,3.65,0.05,-3.6,-49591.836734693876,62905.86734693877,0.698954081632653
2023-09-08,20167.65,19728.7,438.9500000000007,20156.45,40%,20332.030000000002,19980.87,low,20350,2023-09-21,1,NIFTY2392120350CE,CE,2023-09-20 09:15:00,3.7,2023-09-21 15:30:00,0.05,Expiry Closing,3.6500000000000004,0.0375,3.6125000000000003,13267.813267813268,48427.51842751843,47929.975429975435,0.17936117936117937,0.17751842751842753,2023,20750,NIFTY2392120750CE,1.75,0.05,-1.7,-22555.282555282556,25374.69287469288,0.281941031941032
2023-09-15,20222.45,19711.0,511.4500000000007,19744.85,40%,19949.43,19540.269999999997,low,19950,2023-09-28,0,NIFTY23SEP19950CE,CE,2023-09-28 14:06:00,0.95,2023-09-28 15:30:00,0.05,Expiry Closing,0.8999999999999999,0.01,0.8899999999999999,13533.834586466164,12180.451127819546,12045.112781954886,0.04511278195488721,0.04461152882205512,2023,20350,NIFTY23SEP20350CE,0.5,0.05,-0.45,-6090.225563909774,5954.887218045112,0.06616541353383457
2023-09-22,19798.65,19492.1,306.5500000000029,19581.2,40%,19703.820000000003,19458.579999999998,high,19450,2023-10-05,6,NIFTY23100519450PE,PE,2023-09-29 13:58:00,16.85,2023-10-03 10:01:00,63.0,SL Hit,-46.15,0.7985,-46.948499999999996,13881.748071979435,-640642.6735218508,-651727.2493573264,-2.372750642673522,-2.413804627249357,2023,19050,NIFTY23100519050PE,3.75,4.05,0.2999999999999998,4164.524421593828,-647562.7249357325,-7.1951413881748065
2023-09-22,19798.65,19492.1,306.5500000000029,19581.2,40%,19703.820000000003,19458.579999999998,low,19700,2023-10-05,1,NIFTY23100519700CE,CE,2023-10-04 09:15:00,4.5,2023-10-05 15:30:00,0.05,Expiry Closing,4.45,0.0455,4.4045000000000005,13705.583756345179,60989.84771573605,60366.24365482235,0.22588832487309643,0.22357868020304572,2023,20100,NIFTY23100520100CE,1.45,0.05,-1.4,-19187.81725888325,41178.426395939096,0.4575380710659899
2023-09-29,19726.25,19333.6,392.65000000000146,19621.2,40%,19778.260000000002,19464.14,high,19450,2023-10-12,1,NIFTY23101219450PE,PE,2023-10-11 09:15:00,5.85,2023-10-12 15:30:00,0.05,Expiry Closing,5.8,0.059,5.741,13881.748071979435,80514.13881748072,79695.11568123393,0.2982005141388175,0.29516709511568123,2023,19050,NIFTY23101219050PE,2.45,0.05,-2.4000000000000004,-33316.19537275065,46378.920308483284,0.5153213367609253
2023-10-06,19843.3,19480.5,362.7999999999993,19654.55,40%,19799.67,19509.43,high,19500,2023-10-19,6,NIFTY23101919500PE,PE,2023-10-13 14:22:00,17.5,2023-10-19 15:30:00,0.1,Expiry Closing,17.4,0.17600000000000002,17.224,13846.153846153846,240923.0769230769,238486.15384615384,0.8923076923076922,0.8832820512820512,2023,19100,NIFTY23101919100PE,4.75,0.05,-4.7,-65076.92307692308,173409.23076923075,1.9267692307692306
2023-10-13,19849.75,19512.35,337.40000000000146,19542.15,40%,19677.11,19407.190000000002,low,19700,2023-10-26,3,NIFTY23OCT19700CE,CE,2023-10-23 13:34:00,8.55,2023-10-26 15:30:00,0.05,Expiry Closing,8.5,0.08600000000000002,8.414,13705.583756345179,116497.46192893402,115318.78172588833,0.43147208121827413,0.4271065989847715,2023,20100,NIFTY23OCT20100CE,1.85,0.05,-1.8,-24670.050761421324,90648.730964467,1.0072081218274112
2023-10-20,19593.8,18837.85,755.9500000000007,18928.75,40%,19231.13,18626.37,high,18650,2023-11-02,2,NIFTY23110218650PE,PE,2023-10-31 09:15:00,4.25,2023-11-02 15:30:00,0.05,Expiry Closing,4.2,0.043,4.157,14477.21179624665,60804.28954423593,60181.76943699732,0.225201072386059,0.22289544235924935,2023,18300,NIFTY23110218300PE,2.2,0.05,-2.1500000000000004,-31126.0053619303,29055.764075067018,0.3228418230563002
2023-10-27,19233.7,18926.65,307.0499999999993,19241.0,40%,19363.82,19118.18,high,19100,2023-11-09,3,NIFTY23110919100PE,PE,2023-11-06 10:15:00,10.3,2023-11-09 15:30:00,0.05,Expiry Closing,10.25,0.10350000000000002,10.1465,14136.125654450261,144895.28795811516,143432.19895287958,0.5366492146596857,0.5312303664921465,2023,18700,NIFTY23110918700PE,2.35,0.05,-2.3000000000000003,-32513.089005235604,110919.10994764397,1.2324345549738218
2023-11-03,19464.4,19210.9,253.5,19351.85,40%,19453.25,19250.449999999997,high,19250,2023-11-16,4,NIFTY23111619250PE,PE,2023-11-12 18:15:00,13.6,2023-11-16 15:30:00,0.05,Expiry Closing,13.549999999999999,0.1365,13.413499999999999,14025.974025974025,190051.948051948,188137.40259740257,0.7038961038961038,0.6968051948051946,2023,18850,NIFTY23111618850PE,2.0,0.05,-1.95,-27350.649350649346,160786.75324675321,1.7865194805194802
2023-11-17,19875.15,19667.45,207.70000000000073,19809.6,40%,19892.68,19726.519999999997,high,19750,2023-11-30,2,NIFTY23NOV19750PE,PE,2023-11-28 15:13:00,13.75,2023-11-30 15:30:00,0.05,Expiry Closing,13.7,0.138,13.562,13670.886075949367,187291.1392405063,185404.55696202532,0.6936708860759493,0.6866835443037974,2023,19350,NIFTY23NOV19350PE,1.95,0.05,-1.9,-25974.683544303796,159429.87341772154,1.7714430379746837
2023-11-24,20158.7,19768.85,389.8500000000022,20194.1,40%,20350.04,20038.159999999996,high,20050,2023-12-07,3,NIFTY23120720050PE,PE,2023-12-04 09:15:00,8.6,2023-12-07 15:30:00,0.05,Expiry Closing,8.549999999999999,0.08650000000000001,8.4635,13466.334164588527,115137.15710723189,113972.319201995,0.42643391521197,0.42211970074812966,2023,19650,NIFTY23120719650PE,4.0,0.05,-3.95,-53192.01995012468,60780.29925187031,0.6753366583541145
2023-12-08,21210.9,20769.5,441.40000000000146,21287.45,40%,21464.010000000002,21110.89,high,21100,2023-12-21,6,NIFTY23122121100PE,PE,2023-12-15 15:15:00,24.1,2023-12-21 15:30:00,0.05,Expiry Closing,24.05,0.24150000000000002,23.808500000000002,12796.208530805688,307748.8151658768,304658.53080568725,1.1398104265402844,1.1283649289099529,2023,20700,NIFTY23122120700PE,8.2,0.05,-8.149999999999999,-104289.09952606635,200369.4312796209,2.22632701421801
2023-12-08,21210.9,20769.5,441.40000000000146,21287.45,40%,21464.010000000002,21110.89,low,21450,2023-12-21,1,NIFTY23122121450CE,CE,2023-12-20 15:26:00,4.05,2023-12-21 12:29:00,1.65,SL Hit,2.4,0.056999999999999995,2.343,12587.412587412588,30209.790209790208,29492.30769230769,0.11188811188811187,0.10923076923076923,2023,21900,NIFTY23122121900CE,2.25,0.5,-1.75,-22027.972027972028,7464.335664335664,0.08293706293706293
2023-12-15,21593.0,20976.8,616.2000000000007,21295.85,40%,21542.329999999998,21049.37,high,21050,2023-12-28,1,NIFTY23DEC21050PE,PE,2023-12-27 09:30:00,5.3,2023-12-28 15:30:00,0.05,Expiry Closing,5.25,0.0535,5.1965,12826.603325415675,67339.66745843229,66653.44418052257,0.2494061757719715,0.2468646080760095,2023,20650,NIFTY23DEC20650PE,2.15,0.05,-2.1,-26935.86698337292,39717.57719714964,0.4413064133016627
2023-12-22,21801.45,21232.45,569.0,21737.65,40%,21965.25,21510.050000000003,low,21950,2024-01-04,1,NIFTY2410421950CE,CE,2024-01-03 15:08:00,1.5,2024-01-04 15:30:00,0.05,Expiry Closing,1.45,0.015500000000000002,1.4344999999999999,12300.683371298406,17835.99088838269,17645.330296127562,0.06605922551252848,0.06535307517084281,2024,22400,NIFTY2410422400CE,0.9,0.05,-0.85,-10455.580865603644,7189.749430523918,0.07988610478359909
2023-12-29,21834.35,21500.35,334.0,21705.75,40%,21839.35,21572.15,low,21850,2024-01-11,3,NIFTY2411121850CE,CE,2024-01-08 11:54:00,21.35,2024-01-11 15:30:00,0.05,Expiry Closing,21.3,0.21400000000000002,21.086000000000002,12356.979405034326,263203.66132723115,260559.26773455384,0.9748283752860413,0.9650343249427921,2024,22300,NIFTY2411122300CE,2.1,0.05,-2.0500000000000003,-25331.80778032037,235227.45995423346,2.6136384439359275
2024-01-05,21763.95,21448.65,315.2999999999993,21773.55,40%,21899.67,21647.43,high,21650,2024-01-18,6,NIFTY2411821650PE,PE,2024-01-12 14:28:00,50.35,2024-01-18 09:15:00,210.8,SL Hit,-160.45000000000002,2.6115000000000004,-163.06150000000002,12471.131639722862,-2000993.0715935335,-2033561.4318706698,-7.411085450346421,-7.531709006928407,2024,21200,NIFTY2411821200PE,11.9,7.05,-4.8500000000000005,-60484.98845265589,-2094046.4203233258,-23.26718244803695
2024-01-05,21763.95,21448.65,315.2999999999993,21773.55,40%,21899.67,21647.43,low,21900,2024-01-18,1,NIFTY2411821900CE,CE,2024-01-17 09:15:00,86.4,2024-01-17 09:16:00,86.8,SL Hit,-0.3999999999999915,1.732,-2.1319999999999917,12328.767123287671,-4931.506849314963,-26284.93150684921,-0.018264840182648012,-0.0973515981735156,2024,22350,NIFTY2411822350CE,3.5,3.55,0.04999999999999982,616.4383561643814,-25668.49315068483,-0.28520547945205366
2024-01-12,22124.15,21285.55,838.6000000000022,21615.2,40%,21950.640000000003,21279.76,low,21950,2024-01-25,2,NIFTY24JAN21950CE,CE,2024-01-23 14:22:00,6.75,2024-01-25 15:30:00,0.05,Expiry Closing,6.7,0.068,6.632000000000001,12300.683371298406,82414.57858769932,81578.13211845103,0.30523917995444194,0.30214123006833715,2024,22400,NIFTY24JAN22400CE,3.25,0.05,-3.2,-39362.186788154904,42215.94533029613,0.4690660592255126
2024-01-19,21750.25,21185.25,565.0,21433.1,40%,21659.1,21207.1,high,21200,2024-02-01,3,NIFTY2420121200PE,PE,2024-01-29 11:54:00,43.2,2024-02-01 15:30:00,0.1,Expiry Closing,43.1,0.43300000000000005,42.667,12735.849056603773,548915.0943396227,543400.4716981131,2.0330188679245285,2.0125943396226416,2024,20800,NIFTY2420120800PE,14.55,0.05,-14.5,-184669.8113207547,358730.66037735844,3.9858962264150937
2024-01-26,21832.95,21429.6,403.3500000000022,21812.75,40%,21974.09,21651.41,high,21650,2024-02-08,6,NIFTY2420821650PE,PE,2024-02-02 11:13:00,41.75,2024-02-08 15:30:00,0.05,Expiry Closing,41.7,0.418,41.282000000000004,12471.131639722862,520046.1893764434,514833.2563510392,1.926096997690531,1.9067898383371826,2024,21200,NIFTY2420821200PE,10.25,0.05,-10.2,-127205.54272517319,387627.71362586605,4.306974595842956
2024-02-02,22126.8,21665.3,461.5,21727.0,40%,21911.6,21542.4,high,21550,2024-02-15,0,NIFTY2421521550PE,PE,2024-02-15 09:15:00,4.45,2024-02-15 15:30:00,0.05,Expiry Closing,4.4,0.045,4.355,12529.002320185615,55127.61020881671,54563.805104408355,0.20417633410672856,0.2020881670533643,2024,21100,NIFTY2421521100PE,0.65,0.05,-0.6,-7517.401392111368,47046.40371229699,0.5227378190255221
2024-02-02,22126.8,21665.3,461.5,21727.0,40%,21911.6,21542.4,low,21900,2024-02-15,1,NIFTY2421521900CE,CE,2024-02-14 09:27:00,9.65,2024-02-15 15:30:00,11.7,Expiry Closing,-2.049999999999999,0.21350000000000002,-2.2634999999999987,12328.767123287671,-25273.972602739712,-27906.164383561627,-0.093607305936073,-0.10335616438356157,2024,22350,NIFTY2421522350CE,1.6,0.05,-1.55,-19109.58904109589,-47015.753424657516,-0.5223972602739724
2024-02-09,21953.85,21530.2,423.6499999999978,22020.3,40%,22189.76,21850.84,high,21850,2024-02-22,2,NIFTY2422221850PE,PE,2024-02-20 15:06:00,23.7,2024-02-22 15:30:00,0.05,Expiry Closing,23.65,0.23750000000000002,23.412499999999998,12356.979405034326,292242.5629290618,289307.78032036615,1.0823798627002288,1.0715102974828374,2024,21400,NIFTY2422221400PE,3.95,0.05,-3.9000000000000004,-48192.219679633876,241115.56064073226,2.679061784897025
2024-02-16,22252.5,21875.25,377.25,22290.0,40%,22440.9,22139.1,low,22450,2024-02-29,3,NIFTY24FEB22450CE,CE,2024-02-26 09:52:00,38.9,2024-02-29 15:30:00,0.05,Expiry Closing,38.85,0.38949999999999996,38.4605,12026.726057906459,467238.30734966596,462553.8975501114,1.7305122494432073,1.713162583518931,2024,22900,NIFTY24FEB22900CE,3.45,0.05,-3.4000000000000004,-40890.86859688196,421663.0289532294,4.685144766146993
2024-02-23,22297.5,21860.65,436.84999999999854,22048.3,40%,22223.039999999997,21873.56,high,21850,2024-03-07,6,NIFTY2430721850PE,PE,2024-03-01 11:20:00,45.65,2024-03-07 15:30:00,0.05,Expiry Closing,45.6,0.45699999999999996,45.143,12356.979405034326,563478.2608695653,557831.1212814646,2.086956521739131,2.06604118993135,2024,21400,NIFTY2430721400PE,10.55,0.05,-10.5,-129748.28375286043,428082.83752860414,4.756475972540046
2024-03-01,22525.65,22047.75,477.90000000000146,22517.5,40%,22708.66,22326.34,low,22700,2024-03-14,3,NIFTY2431422700CE,CE,2024-03-11 15:10:00,15.4,2024-03-14 15:30:00,0.05,Expiry Closing,15.35,0.15450000000000003,15.1955,11894.273127753304,182577.0925110132,180739.4273127753,0.6762114537444934,0.6694052863436123,2024,23150,NIFTY2431423150CE,1.75,0.05,-1.7,-20220.264317180616,160519.1629955947,1.7835462555066077
