Week,Week High,Week Low,Weekly Range,Current Week Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Trade Year,Hedge Strike,Hedge Contract,Hedge Entry Price,Hedge Exit Price,Hedge Points,Hedge PnL,Total PnL,Total ROI%,Index,Trade Month,Portfolio,Allocaion,ROI% PF
2024-06-21,24087.45,23350.0,737.4500000000007,24085.9,40%,24380.88,23790.92,high,23800,2024-07-04,0,NIFTY2470423800PE,PE,2024-07-04 09:44:00,0.85,2024-07-04 15:30:00,0.05,Expiry Closing,0.7999999999999999,0.009,0.7909999999999999,9359.24369747899,7487.394957983192,7403.161764705881,0.0302521008403361,0.0299117647058823,2024,23150,NIFTY2470423150PE,0.2,0.05,-0.15,-1403.8865546218487,5999.275210084033,0.0666586134453781,NIFTY,7,18000000,1000000,0.03332930672268907
2024-06-28,24401.0,23985.8,415.2000000000007,24213.35,40%,24379.43,24047.27,high,24050,2024-07-11,2,NIFTY2471124050PE,PE,2024-07-09 09:40:00,15.2,2024-07-11 15:30:00,0.05,Expiry Closing,15.15,0.1525,14.9975,9261.95426195426,140318.60706860703,138906.15904365902,0.5669438669438669,0.5612370062370062,2024,23400,NIFTY2471123400PE,1.6,0.05,-1.55,-14356.029106029104,124550.12993762991,1.3838903326403325,NIFTY,7,18000000,1000000,0.6919451663201662
2024-06-30,80392.64,78971.79,1420.8500000000058,79915.0,40%,80483.34,79346.66,high,79300,2024-07-12,0,SENSEX2471279300PE,PE,2024-07-12 10:54:00,31.85,2024-07-12 15:30:00,0.1,Expiry Closing,31.75,0.3195,31.4305,3121.059268600252,99093.631778058,98096.4533417402,0.4003783102143758,0.3963493064312736,2024,77100,SENSEX2471277100PE,0.35,0.05,-0.3,-936.3177805800756,97160.13556116012,1.079557061790668,SENSEX,7,18000000,1000000,0.5397785308953339
2024-07-05,24461.05,24141.8,319.25,24387.95,40%,24515.65,24260.25,high,24250,2024-07-18,6,NIFTY2471824250PE,PE,2024-07-12 10:59:00,38.0,2024-07-18 15:30:00,0.05,Expiry Closing,37.95,0.3805,37.569500000000005,9185.567010309278,348592.26804123714,345097.15979381447,1.4084536082474228,1.3943319587628868,2024,23600,NIFTY2471823600PE,3.45,0.05,-3.4000000000000004,-31230.92783505155,313866.2319587629,3.487402577319588,NIFTY,7,18000000,1000000,1.743701288659794
2024-07-07,80893.51,79435.76,1457.75,80686.54,40%,81269.64,80103.43999999999,high,80100,2024-07-19,1,SENSEX2471980100PE,PE,2024-07-18 14:01:00,45.7,2024-07-19 15:30:00,0.1,Expiry Closing,45.6,0.4580000000000001,45.142,3089.887640449438,140898.87640449437,139483.70786516854,0.5692883895131087,0.5635705368289639,2024,77900,SENSEX2471977900PE,1.9,0.05,-1.85,-5716.29213483146,133767.4157303371,1.4863046192259677,SENSEX,7,18000000,1000000,0.7431523096129838
2024-07-12,24837.75,24331.15,506.59999999999854,24853.8,40%,25056.44,24651.16,low,25050,2024-07-25,6,NIFTY24JUL25050CE,CE,2024-07-19 11:00:00,78.75,2024-07-25 15:30:00,0.05,Expiry Closing,78.7,0.788,77.912,8892.215568862275,699817.3652694611,692810.2994011976,2.827544910179641,2.799233532934132,2024,25750,NIFTY24JUL25750CE,7.8,0.05,-7.75,-68914.67065868263,623895.628742515,6.932173652694611,NIFTY,7,18000000,1000000,3.4660868263473055
2024-07-14,81587.76,80390.37,1197.3899999999994,80408.9,40%,80887.856,79929.94399999999,low,80900,2024-07-26,3,SENSEX24JUL80900CE,CE,2024-07-23 12:19:00,347.95,2024-07-26 15:30:00,430.2,Expiry Closing,-82.25,7.7815,-90.0315,3059.3325092707046,-251630.09888751543,-275436.2948084054,-1.0166872682323858,-1.1128739184177998,2024,83100,SENSEX24JUL83100CE,40.05,0.05,-40.0,-122373.3003708282,-397809.5951792336,-4.420106613102595,SENSEX,7,18000000,1000000,-2.2100533065512975
2024-07-14,81587.76,80390.37,1197.3899999999994,80408.9,40%,80887.856,79929.94399999999,high,79900,2024-07-26,0,SENSEX24JUL79900PE,PE,2024-07-26 12:40:00,8.35,2024-07-26 15:30:00,0.15,Expiry Closing,8.2,0.085,8.114999999999998,3097.622027534418,25400.500625782224,25137.2027534418,0.1026282853566958,0.1015644555694618,2024,77700,SENSEX24JUL77700PE,0.85,0.05,-0.7999999999999999,-2478.0976220275343,22659.105131414264,0.2517678347934918,SENSEX,7,18000000,1000000,0.1258839173967459
2024-07-19,24854.8,24074.2,780.5999999999985,24423.35,40%,24735.59,24111.11,high,24100,2024-08-01,6,NIFTY2480124100PE,PE,2024-07-26 13:09:00,13.05,2024-08-01 15:30:00,0.05,Expiry Closing,13.0,0.131,12.869,9242.738589211618,120155.60165975105,118944.8029045643,0.4854771784232365,0.4805850622406638,2024,23450,NIFTY2480123450PE,4.1,0.05,-4.05,-37433.09128630705,81511.71161825725,0.9056856846473028,NIFTY,7,18000000,1000000,0.4528428423236514
2024-07-26,25078.3,24410.9,667.3999999999978,24789.0,40%,25055.96,24522.04,low,25050,2024-08-08,3,NIFTY2480825050CE,CE,2024-08-05 09:15:00,12.1,2024-08-08 15:30:00,0.05,Expiry Closing,12.05,0.1215,11.9285,8892.215568862275,107151.1976047904,106070.79341317364,0.4329341317365269,0.4285688622754491,2024,25750,NIFTY2480825750CE,2.5,0.1,-2.4,-21341.31736526946,84729.47604790417,0.9414386227544908,NIFTY,8,18000000,1000000,0.47071931137724543
2024-07-28,82129.49,80868.91,1260.5800000000015,78588.19,40%,79092.422,78083.958,high,78100,2024-08-09,4,SENSEX2480978100PE,PE,2024-08-05 09:15:00,556.25,2024-08-05 09:16:00,543.45,SL Hit,12.799999999999956,10.997,1.8029999999999544,3169.014084507042,40563.38028168999,5713.732394366053,0.1638924455825858,0.023085787451984,2024,76000,SENSEX2480976000PE,0.0,0.0,0.0,0.0,5713.732394366053,0.0634859154929561,SENSEX,8,18000000,1000000,0.031742957746478076
2024-08-04,79984.24,78295.86,1688.3800000000049,79330.12,40%,80005.472,78654.768,high,78700,2024-08-16,4,SENSEX2481678700PE,PE,2024-08-12 11:16:00,159.3,2024-08-16 15:30:00,0.1,Expiry Closing,159.20000000000002,1.594,157.60600000000002,3144.8538754764927,500660.7369758577,495647.8398983482,2.02287166454892,2.002617534942821,2024,76500,SENSEX2481676500PE,18.9,0.05,-18.85,-59280.49555273188,436367.3443456163,4.848526048284626,SENSEX,8,18000000,1000000,2.424263024142313
2024-08-09,24472.8,24099.7,373.09999999999854,24334.85,40%,24484.09,24185.61,high,24200,2024-08-22,6,NIFTY2482224200PE,PE,2024-08-16 13:48:00,46.8,2024-08-22 15:30:00,0.05,Expiry Closing,46.75,0.4684999999999999,46.2815,9204.545454545454,430312.5,426000.1704545455,1.738636363636363,1.7212128099173554,2024,23550,NIFTY2482223550PE,7.2,0.05,-7.15,-65812.5,360187.67045454547,4.002085227272728,NIFTY,8,18000000,1000000,2.001042613636364
2024-08-18,81236.45,80332.65,903.8000000000028,81388.26,40%,81749.78,81026.73999999999,high,81000,2024-08-30,4,SENSEX24AUG81000PE,PE,2024-08-26 10:17:00,166.0,2024-08-30 15:30:00,0.05,Expiry Closing,165.95,1.6605,164.28949999999998,3055.555555555556,507069.4444444445,501995.6944444444,2.048765432098765,2.028265432098765,2024,78800,SENSEX24AUG78800PE,0.0,0.0,0.0,0.0,501995.6944444444,5.577729938271604,SENSEX,8,18000000,1000000,2.788864969135802
2024-08-16,24867.35,24204.5,662.8499999999985,24845.4,40%,25110.54,24580.26,high,24600,2024-08-29,1,NIFTY24AUG24600PE,PE,2024-08-28 11:48:00,3.5,2024-08-29 15:30:00,0.1,Expiry Closing,3.4,0.036,3.364,9054.878048780489,30786.58536585365,30460.60975609756,0.124390243902439,0.1230731707317073,2024,23900,NIFTY24AUG23900PE,1.4,0.1,-1.2999999999999998,-11771.341463414632,18689.26829268293,0.2076585365853658,NIFTY,8,18000000,1000000,0.10382926829268295
2024-08-25,82637.03,81278.44,1358.5899999999965,82725.28,40%,83268.716,82181.844,low,83300,2024-09-06,2,SENSEX2490683300CE,CE,2024-09-04 09:15:00,29.55,2024-09-06 15:30:00,0.05,Expiry Closing,29.5,0.296,29.204,2971.1884753901563,87650.06002400961,86770.58823529413,0.3541416566626651,0.3505882352941177,2024,85600,SENSEX2490685600CE,4.0,0.05,-3.95,-11736.194477791118,75034.39375750301,0.8337154861944779,SENSEX,9,18000000,1000000,0.41685774309723894
2024-08-30,25333.65,25083.8,249.85000000000215,25093.7,40%,25193.640000000003,24993.76,low,25200,2024-09-12,6,NIFTY2491225200CE,CE,2024-09-06 09:50:00,66.55,2024-09-12 14:53:00,127.35,SL Hit,-60.8,1.939,-62.739,8839.285714285714,-537428.5714285714,-554567.9464285714,-2.1714285714285717,-2.2406785714285715,2024,25900,NIFTY2491225900CE,2.75,0.1,-2.65,-23424.10714285714,-577992.0535714285,-6.422133928571428,NIFTY,9,18000000,1000000,-3.211066964285714
2024-09-01,82725.28,80981.93,1743.3500000000058,80973.75,40%,81671.09,80276.41,high,80300,2024-09-13,3,SENSEX2491380300PE,PE,2024-09-10 09:15:00,47.1,2024-09-13 15:30:00,0.05,Expiry Closing,47.05,0.4715,46.578500000000005,3082.1917808219177,145017.12328767125,143563.8698630137,0.5859277708592778,0.5800560398505605,2024,78100,SENSEX2491378100PE,0.3,0.1,-0.1999999999999999,-616.4383561643835,142947.43150684933,1.588304794520548,SENSEX,9,18000000,1000000,0.794152397260274
2024-08-30,25333.65,25083.8,249.85000000000215,25093.7,40%,25193.640000000003,24993.76,high,25000,2024-09-12,0,NIFTY2491225000PE,PE,2024-09-12 14:07:00,8.3,2024-09-12 15:30:00,0.1,Expiry Closing,8.200000000000001,0.084,8.116000000000001,8910.0,73062.00000000001,72313.56000000001,0.2952000000000001,0.292176,2024,24300,NIFTY2491224300PE,0.2,0.1,-0.1,-891.0,71422.56000000001,0.7935840000000001,NIFTY,9,18000000,1000000,0.39679200000000003
2024-09-13,25611.95,25285.55,326.40000000000146,25525.95,40%,25656.51,25395.39,high,25400,2024-09-26,3,NIFTY24SEP25400PE,PE,2024-09-23 09:15:00,35.1,2024-09-26 15:30:00,0.1,Expiry Closing,35.0,0.352,34.648,8769.685039370079,306938.9763779528,303852.04724409455,1.2401574803149604,1.227685039370079,2024,24700,NIFTY24SEP24700PE,10.65,0.15,-10.5,-92081.69291338582,211770.35433070877,2.353003937007875,NIFTY,9,18000000,1000000,1.1765019685039375
2024-09-15,83773.61,82700.63,1072.979999999996,84651.15,40%,85080.34199999999,84221.958,high,84200,2024-09-27,3,SENSEX24SEP84200PE,PE,2024-09-24 14:16:00,160.7,2024-09-27 15:30:00,0.05,Expiry Closing,160.64999999999998,1.6075,159.0425,2939.4299287410927,472219.41805225646,467494.2844418052,1.9079572446555813,1.8888657957244657,2024,81900,SENSEX24SEP81900PE,26.95,0.1,-26.85,-78923.69358669833,388570.5908551069,4.317451009501188,SENSEX,9,18000000,1000000,2.1587255047505938
2024-09-20,26250.9,25521.4,729.5,26248.25,40%,26540.05,25956.45,low,26550,2024-10-03,3,NIFTY24100326550CE,CE,2024-09-30 10:33:00,7.05,2024-10-03 15:30:00,0.05,Expiry Closing,7.0,0.071,6.929,8389.830508474577,58728.81355932204,58133.13559322034,0.2372881355932203,0.2348813559322034,2024,27300,NIFTY24100327300CE,2.05,0.05,-2.0,-16779.66101694915,41353.4745762712,0.4594830508474577,NIFTY,9,18000000,1000000,0.22974152542372886
2024-09-22,85978.25,84607.38,1370.8699999999951,85208.76,40%,85757.108,84660.412,low,85800,2024-10-04,4,SENSEX24100485800CE,CE,2024-09-30 11:25:00,149.8,2024-10-04 15:30:00,0.05,Expiry Closing,149.75,1.4985000000000002,148.2515,2884.6153846153848,431971.1538461539,427648.5576923077,1.7453379953379955,1.72787296037296,2024,88200,SENSEX24100488200CE,14.1,0.05,-14.05,-40528.84615384616,387119.7115384615,4.301330128205128,SENSEX,9,18000000,1000000,2.150665064102564
2024-09-27,26277.35,25230.3,1047.0499999999993,25181.9,40%,25600.72,24763.08,low,25600,2024-10-10,3,NIFTY24101025600CE,CE,2024-10-07 13:24:00,13.75,2024-10-10 15:30:00,0.1,Expiry Closing,13.65,0.1385,13.5115,8701.171875,118770.99609375,117565.8837890625,0.4798828125,0.475013671875,2024,26300,NIFTY24101026300CE,3.1,0.05,-3.0500000000000003,-26538.574218750004,91027.3095703125,1.01141455078125,NIFTY,10,18000000,1000000,0.505707275390625
2024-10-06,82319.21,80726.06,1593.1500000000087,81576.93,40%,82214.19,80939.66999999998,high,80900,2024-10-18,3,SENSEX24101880900PE,PE,2024-10-15 09:15:00,58.8,2024-10-18 09:15:00,254.5,SL Hit,-195.7,3.133,-198.833,3059.3325092707046,-598711.3720642768,-608296.260815822,-2.419035846724351,-2.4577626699629174,2024,78700,SENSEX24101878700PE,6.5,1.95,-4.55,-13919.962917181703,-622216.2237330037,-6.913513597033375,SENSEX,10,18000000,1000000,-3.4567567985166874
2024-10-06,82319.21,80726.06,1593.1500000000087,81576.93,40%,82214.19,80939.66999999998,low,82200,2024-10-18,1,SENSEX24101882200CE,CE,2024-10-17 14:41:00,16.0,2024-10-18 15:30:00,0.05,Expiry Closing,15.95,0.1605,15.7895,3010.948905109489,48024.63503649634,47541.37773722627,0.1940389294403892,0.1920863746958637,2024,84500,SENSEX24101884500CE,1.7,0.05,-1.65,-4968.065693430656,42573.31204379562,0.4730368004866179,SENSEX,10,18000000,1000000,0.23651840024330897
2024-10-11,25212.05,24728.9,483.1499999999978,24664.95,40%,24858.21,24471.69,high,24450,2024-10-24,6,NIFTY24102424450PE,PE,2024-10-18 12:33:00,32.25,2024-10-21 09:49:00,57.55,SL Hit,-25.3,0.898,-26.198,9110.42944785276,-230493.8650306748,-238675.0306748466,-0.9312883435582822,-0.9643435582822084,2024,23800,NIFTY24102423800PE,6.5,5.75,-0.75,-6832.822085889571,-245507.8527607362,-2.727865030674846,NIFTY,10,18000000,1000000,-1.3639325153374233
2024-10-13,82300.44,80409.25,1891.1900000000023,81770.02,40%,82526.496,81013.54400000001,low,82500,2024-10-25,4,SENSEX24OCT82500CE,CE,2024-10-21 09:43:00,87.45,2024-10-25 15:30:00,0.1,Expiry Closing,87.35000000000001,0.8755,86.4745,3000.0,262050.00000000003,259423.50000000003,1.0587878787878788,1.0481757575757575,2024,84800,SENSEX24OCT84800CE,2.6,0.05,-2.5500000000000003,-7650.000000000001,251773.50000000003,2.797483333333333,SENSEX,10,18000000,1000000,1.3987416666666668
2024-10-11,25212.05,24728.9,483.1499999999978,24664.95,40%,24858.21,24471.69,low,24850,2024-10-24,2,NIFTY24102424850CE,CE,2024-10-22 15:05:00,19.9,2024-10-24 15:30:00,0.05,Expiry Closing,19.85,0.1995,19.6505,8963.782696177062,177931.08651911467,176142.81187122734,0.7189134808853117,0.7116881287726358,2024,25550,NIFTY24102425550CE,2.05,0.05,-2.0,-17927.56539235412,158215.24647887322,1.757947183098591,NIFTY,10,18000000,1000000,0.8789735915492957
2024-10-18,24978.3,24341.2,637.0999999999985,24418.05,40%,24672.89,24163.21,low,24650,2024-10-31,6,NIFTY24OCT24650CE,CE,2024-10-25 10:48:00,25.05,2024-10-31 15:30:00,0.05,Expiry Closing,25.0,0.251,24.749,9036.511156186612,225912.7789046653,223644.6146044625,0.9127789046653144,0.9036146044624744,2024,25350,NIFTY24OCT25350CE,3.6,0.05,-3.5500000000000003,-32079.61460446248,191565.0,2.1285,NIFTY,10,18000000,1000000,1.06425
2024-10-27,80539.81,79287.93,1251.8800000000049,79713.14,40%,80213.892,79212.38799999999,low,80200,2024-11-08,4,SENSEX24110880200CE,CE,2024-11-04 09:16:00,339.9,2024-11-06 14:22:00,650.0,SL Hit,-310.1,9.899,-319.999,3086.0349127182044,-956979.4264339152,-987528.0860349128,-3.866583541147132,-3.9900124688279295,2024,82400,SENSEX24110882400CE,24.8,36.25,11.45,35335.09975062344,-952192.9862842892,-10.579922069825436,SENSEX,11,18000000,1000000,-5.289961034912718
2024-10-25,24498.2,24073.9,424.2999999999993,24302.75,40%,24472.47,24133.03,low,24450,2024-11-07,3,NIFTY24110724450CE,CE,2024-11-04 09:17:00,87.45,2024-11-06 14:18:00,108.85,SL Hit,-21.39999999999999,1.963,-23.362999999999992,9110.42944785276,-194963.19018404905,-212846.963190184,-0.7877300613496929,-0.8599877300613493,2024,25100,NIFTY24110725100CE,4.35,1.65,-2.7,-24598.15950920245,-237445.12269938644,-2.638279141104294,NIFTY,11,18000000,1000000,-1.319139570552147
2024-10-27,80539.81,79287.93,1251.8800000000049,79713.14,40%,80213.892,79212.38799999999,high,79200,2024-11-08,2,SENSEX24110879200PE,PE,2024-11-06 11:59:00,126.55,2024-11-08 09:16:00,234.2,SL Hit,-107.65,3.6075,-111.2575,3124.9999999999995,-336406.24999999994,-347679.68749999994,-1.3592171717171715,-1.4047664141414138,2024,77000,SENSEX24110877000PE,21.0,2.55,-18.45,-57656.24999999999,-405335.9375,-4.503732638888888,SENSEX,11,18000000,1000000,-2.2518663194444444
2024-10-25,24498.2,24073.9,424.2999999999993,24302.75,40%,24472.47,24133.03,high,24150,2024-11-07,1,NIFTY24110724150PE,PE,2024-11-06 13:38:00,10.7,2024-11-07 15:30:00,0.1,Expiry Closing,10.6,0.1079999999999999,10.492,9223.60248447205,97770.18633540372,96774.03726708074,0.3950310559006211,0.3910062111801242,2024,23500,NIFTY24110723500PE,3.7,0.05,-3.65,-33666.149068322986,63107.88819875776,0.7011987577639751,NIFTY,11,18000000,1000000,0.35059937888198756
2024-11-01,24537.6,23816.15,721.4499999999971,24207.7,40%,24496.28,23919.120000000003,low,24500,2024-11-14,2,NIFTY24111424500CE,CE,2024-11-12 13:38:00,6.9,2024-11-14 15:30:00,0.05,Expiry Closing,6.8500000000000005,0.0695,6.780500000000001,9091.836734693878,62279.08163265307,61647.19897959184,0.2516326530612245,0.2490795918367347,2024,25150,NIFTY24111425150CE,1.75,0.05,-1.7,-15456.122448979591,46191.07653061225,0.5132341836734694,NIFTY,11,18000000,1000000,0.2566170918367347
2024-11-03,80569.73,78232.6,2337.12999999999,79298.46,40%,80233.312,78363.60800000001,low,80200,2024-11-15,2,SENSEX24111580200CE,CE,2024-11-13 09:47:00,,2024-11-15 15:30:00,,Expiry Closing,,,,3086.0349127182044,,,,,2024,82400,SENSEX24111582400CE,0.0,0.0,0.0,0.0,,,SENSEX,11,18000000,1000000,
2024-11-08,24336.8,23484.15,852.6499999999978,23605.3,40%,23946.36,23264.24,low,23950,2024-11-21,0,NIFTY24112123950CE,CE,2024-11-21 09:41:00,1.3,2024-11-21 15:30:00,0.05,Expiry Closing,1.25,0.0135,1.2365,9300.62630480167,11625.782881002087,11500.224425887263,0.0469728601252609,0.0464655532359081,2024,24600,NIFTY24112124600CE,0.65,0.05,-0.6,-5580.375782881002,5919.848643006261,0.0657760960334029,NIFTY,11,18000000,1000000,0.03288804801670145
2024-11-15,23606.8,23263.15,343.6499999999978,23411.8,40%,23549.26,23274.34,high,23250,2024-11-28,6,NIFTY24NOV23250PE,PE,2024-11-22 10:03:00,79.0,2024-11-28 15:30:00,0.1,Expiry Closing,78.9,0.7909999999999999,78.10900000000001,9580.645161290322,755912.9032258064,748334.6129032258,3.054193548387097,3.023574193548388,2024,22600,NIFTY24NOV22600PE,13.55,0.1,-13.45,-128859.67741935483,619474.935483871,6.883054838709678,NIFTY,11,18000000,1000000,3.441527419354839
2024-11-10,80102.14,77424.81,2677.3300000000017,77863.54,40%,78934.472,76792.608,high,76800,2024-11-22,0,SENSEX24112276800PE,PE,2024-11-22 14:17:00,5.55,2024-11-22 15:30:00,0.25,Expiry Closing,5.3,0.0579999999999999,5.242,3222.65625,17080.078125,16893.1640625,0.0690104166666666,0.0682552083333333,2024,74700,SENSEX24112274700PE,0.95,0.15,-0.7999999999999999,-2578.125,14315.0390625,0.1590559895833333,SENSEX,11,18000000,1000000,0.07952799479166667
2024-11-17,79218.19,76802.73,2415.4600000000064,80193.47,40%,81159.65400000001,79227.286,low,81200,2024-11-29,1,SENSEX24NOV81200CE,CE,2024-11-28 13:08:00,19.15,2024-11-28 13:09:00,20.45,SL Hit,-1.3000000000000007,0.3959999999999999,-1.6960000000000006,3048.029556650246,-3962.438423645322,-5169.458128078819,-0.0160098522167487,-0.0208866995073891,2024,83400,SENSEX24NOV83400CE,2.65,2.75,0.1,304.80295566502485,-4864.655172413794,-0.054051724137931,SENSEX,11,18000000,1000000,-0.027025862068965522
2024-11-22,24354.55,23359.0,995.5499999999992,23927.15,40%,24325.370000000003,23528.93,high,23550,2024-12-05,2,NIFTY24120523550PE,PE,2024-12-03 09:15:00,11.25,2024-12-05 15:30:00,0.1,Expiry Closing,11.15,0.1135,11.0365,9458.59872611465,105463.37579617834,104389.82484076433,0.4261146496815287,0.4217770700636942,2024,22900,NIFTY24120522900PE,1.8,0.1,-1.7,-16079.617834394903,88310.20700636943,0.9812245222929936,NIFTY,12,18000000,1000000,0.49061226114649675
2024-11-24,80511.15,78918.92,1592.229999999996,79743.87,40%,80380.76199999999,79106.978,high,79100,2024-12-06,3,SENSEX24120679100PE,PE,2024-12-03 09:15:00,201.75,2024-12-06 15:30:00,0.05,Expiry Closing,201.7,2.018,199.682,3128.9506953223768,631109.3552465234,624795.1327433628,2.5499367888748417,2.524424778761062,2024,76900,SENSEX24120676900PE,20.75,0.05,-20.7,-64769.2793931732,560025.8533501896,6.222509481668774,SENSEX,12,18000000,1000000,3.111254740834387
2024-12-06,24751.05,24510.65,240.39999999999785,24498.35,40%,24594.51,24402.19,low,24600,2024-12-19,6,NIFTY24121924600CE,CE,2024-12-13 09:30:00,101.4,2024-12-13 13:52:00,266.5,SL Hit,-165.1,3.679,-168.779,9054.878048780489,-1494960.3658536584,-1528273.2621951215,-6.040243902439024,-6.1748414634146345,2024,25300,NIFTY24121925300CE,6.0,14.5,8.5,76966.46341463414,-1451306.7987804876,-16.125631097560973,NIFTY,12,18000000,1000000,-8.062815548780486
2024-12-01,82317.74,79308.95,3008.790000000008,81602.58,40%,82806.096,80399.064,low,82800,2024-12-13,0,SENSEX24121382800CE,CE,2024-12-13 10:21:00,2.3,2024-12-13 15:30:00,0.05,Expiry Closing,2.25,0.0234999999999999,2.2265,2989.130434782609,6725.54347826087,6655.298913043479,0.0271739130434782,0.0268900966183574,2024,85100,SENSEX24121385100CE,1.25,0.05,-1.2,-3586.9565217391305,3068.3423913043484,0.0340926932367149,SENSEX,12,18000000,1000000,0.017046346618357494
2024-12-06,24751.05,24510.65,240.39999999999785,24498.35,40%,24594.51,24402.19,high,24400,2024-12-19,6,NIFTY24121924400PE,PE,2024-12-13 12:00:00,110.5,2024-12-13 12:01:00,128.95,SL Hit,-18.44999999999999,2.3945,-20.84449999999999,9129.098360655737,-168431.86475409823,-190291.4907786884,-0.6805327868852455,-0.7688545081967209,2024,23750,NIFTY24121923750PE,13.95,16.8,2.8500000000000014,26017.93032786886,-164273.56045081955,-1.825261782786884,NIFTY,12,18000000,1000000,-0.9126308913934419
2024-12-08,82213.92,80082.82,2131.0999999999917,82000.31,40%,82852.75,81147.87,low,82900,2024-12-20,3,SENSEX24122082900CE,CE,2024-12-17 10:20:00,132.4,2024-12-20 15:30:00,0.2,Expiry Closing,132.20000000000002,1.326,130.87400000000002,2985.524728588661,394686.36911942106,390727.5633293125,1.5946924004825096,1.57869722557298,2024,85200,SENSEX24122085200CE,10.95,0.05,-10.9,-32542.219541616403,358185.3437876961,3.979837153196624,SENSEX,12,18000000,1000000,1.9899185765983114
2024-12-13,24792.3,23870.3,922.0,23960.7,40%,24329.5,23591.9,low,24350,2024-12-26,6,NIFTY24DEC24350CE,CE,2024-12-20 15:04:00,20.0,2024-12-26 15:30:00,0.05,Expiry Closing,19.95,0.2005,19.7495,9147.843942505137,182499.48665297744,180665.34394250516,0.7373716632443532,0.7299609856262834,2024,25000,NIFTY24DEC25000CE,5.35,0.05,-5.3,-48483.57289527721,132181.77104722793,1.4686863449691991,NIFTY,12,18000000,1000000,0.7343431724845996
