Trade Type,Entry Time,Entry Price,Initial SL,Exit Time,Exit Price,Points Captured,Slippage,Qty,Final Points,PnL,ROI%,Trade Duration,Remarks,Trade Year
SHORT,2024-02-08 14:15:00,45360.55,45814.1555,2024-02-09 14:15:00,45464.4,-103.84999999999854,9.082495000000002,660,-112.93249499999854,-74535.44669999904,-0.7453544669999904,1 days 00:00:00,MA Cross Opp,2024
LONG,2024-02-09 14:15:00,45464.4,45009.756,2024-02-12 11:15:00,45009.756,-454.64400000000023,9.0474156,660,-463.69141560000025,-306036.3342960002,-3.060363342960002,2 days 21:00:00,ISL Hit,2024
SHORT,2024-02-12 12:15:00,44988.25,45438.1325,2024-02-13 09:15:00,45438.1325,-449.8824999999997,9.042638250000001,660,-458.9251382499997,-302890.5912449998,-3.028905912449998,0 days 21:00:00,ISL Hit,2024
LONG,2024-02-13 10:15:00,45442.85,44988.4215,2024-02-13 12:15:00,44988.4215,-454.4285000000018,9.04312715,660,-463.4716271500018,-305891.27391900116,-3.0589127391900117,0 days 02:00:00,ISL Hit,2024
LONG,2024-02-13 13:15:00,45341.3,44887.887,2024-02-13 15:15:00,45451.6,110.29999999999563,9.07929,660,101.22070999999563,66805.66859999712,0.6680566859999713,0 days 02:00:00,MA Cross Opp,2024
SHORT,2024-02-13 15:15:00,45451.6,45906.116,2024-02-14 10:15:00,45259.05,192.54999999999563,9.071064999999999,660,183.47893499999563,121096.09709999712,1.2109609709999711,0 days 19:00:00,MA Cross Opp,2024
LONG,2024-02-15 11:15:00,45976.15,45516.3885,2024-02-16 15:15:00,46331.3,355.15000000000146,9.230745000000002,630,345.91925500000144,217929.1306500009,2.179291306500009,1 days 04:00:00,MA Cross Opp,2024
SHORT,2024-02-16 15:15:00,46331.3,46794.613000000005,2024-02-19 11:15:00,46632.55,-301.25,9.296385,630,-310.546385,-195644.22255,-1.9564422255000002,2 days 20:00:00,MA Cross Opp,2024
LONG,2024-02-19 11:15:00,46632.55,46166.224500000004,2024-02-20 09:15:00,46495.4,-137.15000000000146,9.312795000000001,630,-146.46279500000145,-92271.56085000091,-0.922715608500009,0 days 22:00:00,MA Cross Opp,2024
SHORT,2024-02-20 09:15:00,46495.4,46960.354,2024-02-20 10:15:00,46878.85,-383.4499999999971,9.337425,630,-392.7874249999971,-247456.07774999816,-2.4745607774999816,0 days 01:00:00,MA Cross Opp,2024
LONG,2024-02-20 10:15:00,46878.85,46410.061499999996,2024-02-21 14:15:00,47033.75,154.90000000000146,9.39126,630,145.50874000000147,91670.50620000092,0.9167050620000092,1 days 04:00:00,MA Cross Opp,2024
SHORT,2024-02-21 14:15:00,47033.75,47504.0875,2024-02-22 15:15:00,46955.65,78.09999999999854,9.39894,630,68.70105999999855,43281.667799999086,0.4328166779999909,1 days 01:00:00,MA Cross Opp,2024
LONG,2024-02-22 15:15:00,46955.65,46486.0935,2024-02-23 14:15:00,46755.9,-199.75,9.371155,630,-209.121155,-131746.32765,-1.3174632764999998,0 days 23:00:00,MA Cross Opp,2024
SHORT,2024-02-23 14:15:00,46755.9,47223.459,2024-02-27 09:15:00,46590.3,165.59999999999854,9.334620000000001,630,156.26537999999854,98447.18939999909,0.9844718939999908,3 days 19:00:00,MA Cross Opp,2024
LONG,2024-02-27 09:15:00,46590.3,46124.397000000004,2024-02-27 10:15:00,46359.8,-230.5,9.295010000000001,630,-239.79501,-151070.85629999998,-1.510708563,0 days 01:00:00,MA Cross Opp,2024
SHORT,2024-02-27 10:15:00,46359.8,46823.398,2024-02-28 09:15:00,46626.65,-266.84999999999854,9.298645000000002,630,-276.14864499999857,-173973.6463499991,-1.7397364634999908,0 days 23:00:00,MA Cross Opp,2024
LONG,2024-02-28 09:15:00,46626.65,46160.3835,2024-02-28 10:15:00,46160.3835,-466.2664999999979,9.27870335,630,-475.5452033499979,-299593.4781104987,-2.995934781104987,0 days 01:00:00,ISL Hit,2024
SHORT,2024-02-28 12:15:00,46149.6,46611.096,2024-02-29 14:15:00,46189.15,-39.55000000000291,9.233875000000001,630,-48.78387500000291,-30733.84125000183,-0.3073384125000183,1 days 02:00:00,MA Cross Opp,2024
LONG,2024-02-29 14:15:00,46189.15,45727.2585,2024-03-07 10:15:00,47837.4,1648.25,9.402655000000001,630,1638.847345,1032473.8273499999,10.3247382735,6 days 20:00:00,MA Cross Opp,2024
SHORT,2024-03-07 10:15:00,47837.4,48315.774000000005,2024-03-12 12:15:00,47407.8,429.59999999999854,9.52452,600,420.07547999999855,252045.28799999913,2.5204528799999912,5 days 02:00:00,MA Cross Opp,2024
LONG,2024-03-12 12:15:00,47407.8,46933.722,2024-03-12 14:15:00,47361.35,-46.450000000004366,9.476915,630,-55.926915000004364,-35233.95645000275,-0.3523395645000275,0 days 02:00:00,MA Cross Opp,2024
SHORT,2024-03-12 14:15:00,47361.35,47834.9635,2024-03-13 09:15:00,47306.65,54.69999999999709,9.466800000000001,630,45.23319999999709,28496.915999998168,0.2849691599999817,0 days 19:00:00,MA Cross Opp,2024
LONG,2024-03-13 10:15:00,47453.3,46978.767,2024-03-13 11:15:00,47179.45,-273.8500000000058,9.463275000000001,630,-283.31327500000583,-178487.36325000366,-1.7848736325000367,0 days 01:00:00,MA Cross Opp,2024
SHORT,2024-03-13 11:15:00,47179.45,47651.2445,2024-03-18 09:15:00,46673.7,505.75,9.385315,630,496.364685,312709.75155,3.1270975155,4 days 22:00:00,MA Cross Opp,2024
LONG,2024-03-18 09:15:00,46673.7,46206.962999999996,2024-03-18 10:15:00,46206.962999999996,-466.737000000001,9.2880663,630,-476.025066300001,-299895.79176900064,-2.998957917690006,0 days 01:00:00,ISL Hit,2024
SHORT,2024-03-18 11:15:00,46205.85,46667.9085,2024-03-18 11:15:00,46667.9085,-462.0584999999992,9.28737585,630,-471.3458758499992,-296947.9017854995,-2.9694790178549946,0 days 00:00:00,ISL Hit,2024
LONG,2024-03-18 14:15:00,46649.65,46183.1535,2024-03-19 10:15:00,46344.5,-305.15000000000146,9.299415,630,-314.44941500000147,-198103.13145000092,-1.9810313145000091,0 days 20:00:00,MA Cross Opp,2024
SHORT,2024-03-19 10:15:00,46344.5,46807.945,2024-03-21 09:15:00,46412.0,-67.5,9.27565,630,-76.77565,-48368.6595,-0.483686595,1 days 23:00:00,MA Cross Opp,2024
LONG,2024-03-21 10:15:00,46979.35,46509.5565,2024-03-22 09:15:00,46670.75,-308.59999999999854,9.365010000000002,630,-317.96500999999853,-200317.95629999906,-2.0031795629999904,0 days 23:00:00,MA Cross Opp,2024
SHORT,2024-03-22 09:15:00,46670.75,47137.4575,2024-03-22 10:15:00,46894.5,-223.75,9.356525000000001,630,-233.106525,-146857.11075,-1.4685711075,0 days 01:00:00,MA Cross Opp,2024
LONG,2024-03-22 10:15:00,46894.5,46425.555,2024-03-26 09:15:00,46812.25,-82.25,9.370675,630,-91.620675,-57721.025250000006,-0.5772102525,3 days 23:00:00,MA Cross Opp,2024
SHORT,2024-03-26 09:15:00,46812.25,47280.3725,2024-03-28 09:15:00,46956.1,-143.84999999999854,9.376835000000002,630,-153.22683499999854,-96532.90604999909,-0.965329060499991,2 days 00:00:00,MA Cross Opp,2024
LONG,2024-03-28 09:15:00,46956.1,46486.539,2024-04-02 09:15:00,47542.6,586.5,9.44987,630,577.05013,363541.5819,3.635415819,5 days 00:00:00,MA Cross Opp,2024
SHORT,2024-04-02 09:15:00,47542.6,48018.026,2024-04-02 12:15:00,47649.2,-106.59999999999854,9.519179999999999,630,-116.11917999999855,-73155.08339999909,-0.7315508339999909,0 days 03:00:00,MA Cross Opp,2024
LONG,2024-04-02 12:15:00,47649.2,47172.708,2024-04-03 09:15:00,47525.25,-123.94999999999709,9.517445,630,-133.4674449999971,-84084.49034999817,-0.8408449034999818,0 days 21:00:00,MA Cross Opp,2024
SHORT,2024-04-03 09:15:00,47525.25,48000.5025,2024-04-03 12:15:00,47625.95,-100.69999999999709,9.51512,630,-110.21511999999709,-69435.52559999816,-0.6943552559999816,0 days 03:00:00,MA Cross Opp,2024
LONG,2024-04-03 12:15:00,47625.95,47149.6905,2024-04-10 09:15:00,48699.8,1073.8500000000058,9.632575000000001,630,1064.2174250000057,670456.9777500036,6.704569777500035,6 days 21:00:00,MA Cross Opp,2024
SHORT,2024-04-10 09:15:00,48699.8,49186.798,2024-04-10 13:15:00,48902.45,-202.64999999999418,9.760225,600,-212.41022499999417,-127446.1349999965,-1.2744613499999649,0 days 04:00:00,MA Cross Opp,2024
LONG,2024-04-10 13:15:00,48902.45,48413.4255,2024-04-12 10:15:00,48648.0,-254.4499999999971,9.755045,600,-264.2050449999971,-158523.02699999826,-1.5852302699999825,1 days 21:00:00,MA Cross Opp,2024
SHORT,2024-04-12 10:15:00,48648.0,49134.48,2024-04-18 09:15:00,47609.0,1039.0,9.6257,600,1029.3743,617624.58,6.1762458,5 days 23:00:00,MA Cross Opp,2024
LONG,2024-04-18 09:15:00,47609.0,47132.909999999996,2024-04-18 14:15:00,47132.909999999996,-476.0900000000038,9.474191000000001,630,-485.5641910000038,-305905.4403300024,-3.0590544033000238,0 days 05:00:00,ISL Hit,2024
SHORT,2024-04-18 15:15:00,46982.95,47452.7795,2024-04-19 13:15:00,47452.7795,-469.8294999999998,9.443572949999998,630,-479.2730729499998,-301942.0359584999,-3.019420359584999,0 days 22:00:00,ISL Hit,2024
LONG,2024-04-19 15:15:00,47635.45,47159.095499999996,2024-04-25 09:15:00,48152.15,516.7000000000044,9.57876,630,507.1212400000044,319486.38120000274,3.1948638120000274,5 days 18:00:00,MA Cross Opp,2024
SHORT,2024-04-25 09:15:00,48152.15,48633.671500000004,2024-04-25 10:15:00,48320.1,-167.9499999999971,9.647225,600,-177.59722499999708,-106558.33499999825,-1.0655833499999825,0 days 01:00:00,MA Cross Opp,2024
LONG,2024-04-25 10:15:00,48320.1,47836.899,2024-04-26 13:15:00,48379.05,58.950000000004366,9.669915,600,49.28008500000436,29568.05100000262,0.2956805100000262,1 days 03:00:00,MA Cross Opp,2024
SHORT,2024-04-26 13:15:00,48379.05,48862.840500000006,2024-04-29 11:15:00,48778.6,-399.54999999999563,9.715765,600,-409.2657649999956,-245559.45899999735,-2.455594589999974,2 days 22:00:00,MA Cross Opp,2024
LONG,2024-04-29 11:15:00,48778.6,48290.814,2024-05-02 09:15:00,49249.9,471.3000000000029,9.802850000000001,600,461.49715000000293,276898.2900000018,2.768982900000018,2 days 22:00:00,MA Cross Opp,2024
SHORT,2024-05-02 09:15:00,49249.9,49742.399000000005,2024-05-08 15:15:00,48090.45,1159.4500000000044,9.734035,600,1149.7159650000044,689829.5790000027,6.898295790000026,6 days 06:00:00,MA Cross Opp,2024
LONG,2024-05-08 15:15:00,48090.45,47609.5455,2024-05-09 10:15:00,47964.85,-125.59999999999854,9.60553,600,-135.20552999999853,-81123.31799999913,-0.8112331799999912,0 days 19:00:00,MA Cross Opp,2024
SHORT,2024-05-09 10:15:00,47964.85,48444.4985,2024-05-13 14:15:00,47774.35,190.5,9.57392,600,180.92608,108555.648,1.08555648,4 days 04:00:00,MA Cross Opp,2024
LONG,2024-05-13 14:15:00,47774.35,47296.6065,2024-05-15 11:15:00,47658.5,-115.84999999999854,9.543285000000001,600,-125.39328499999854,-75235.97099999913,-0.7523597099999912,1 days 21:00:00,MA Cross Opp,2024
SHORT,2024-05-15 11:15:00,47658.5,48135.085,2024-05-16 11:15:00,47796.5,-138.0,9.5455,600,-147.5455,-88527.3,-0.885273,1 days 00:00:00,MA Cross Opp,2024
LONG,2024-05-16 11:15:00,47796.5,47318.534999999996,2024-05-16 13:15:00,47440.7,-355.8000000000029,9.52372,600,-365.32372000000294,-219194.23200000176,-2.1919423200000177,0 days 02:00:00,MA Cross Opp,2024
SHORT,2024-05-16 13:15:00,47440.7,47915.106999999996,2024-05-16 14:15:00,47915.106999999996,-474.40699999999924,9.5355807,630,-483.94258069999927,-304883.82584099955,-3.0488382584099956,0 days 01:00:00,ISL Hit,2024
LONG,2024-05-16 15:15:00,47998.95,47518.960499999994,2024-05-21 13:15:00,48116.2,117.25,9.611515,600,107.638485,64583.091,0.64583091,4 days 22:00:00,MA Cross Opp,2024
SHORT,2024-05-21 13:15:00,48116.2,48597.362,2024-05-23 09:15:00,47959.15,157.04999999999563,9.607535,600,147.44246499999562,88465.47899999737,0.8846547899999737,1 days 20:00:00,MA Cross Opp,2024
LONG,2024-05-23 09:15:00,47959.15,47479.5585,2024-05-28 11:15:00,49253.1,1293.949999999997,9.721225,600,1284.228774999997,770537.2649999983,7.705372649999982,5 days 02:00:00,MA Cross Opp,2024
SHORT,2024-05-28 11:15:00,49253.1,49745.631,2024-05-30 12:15:00,48713.2,539.9000000000015,9.796629999999999,600,530.1033700000014,318062.02200000087,3.1806202200000087,2 days 01:00:00,MA Cross Opp,2024
LONG,2024-05-30 12:15:00,48713.2,48226.068,2024-05-31 11:15:00,48612.45,-100.75,9.732565,600,-110.482565,-66289.53899999999,-0.6628953899999999,0 days 23:00:00,MA Cross Opp,2024
SHORT,2024-05-31 11:15:00,48612.45,49098.574499999995,2024-05-31 13:15:00,48863.4,-250.95000000000437,9.747585,600,-260.6975850000044,-156418.55100000263,-1.5641855100000261,0 days 02:00:00,MA Cross Opp,2024
LONG,2024-05-31 13:15:00,48863.4,48374.766,2024-06-04 10:15:00,48741.55,-121.84999999999854,9.760495000000002,600,-131.61049499999854,-78966.29699999912,-0.7896629699999911,3 days 21:00:00,MA Cross Opp,2024
SHORT,2024-06-04 10:15:00,48741.55,49228.965500000006,2024-06-04 10:15:00,49228.965500000006,-487.4155000000028,9.79705155,600,-497.2125515500028,-298327.5309300017,-2.983275309300017,0 days 00:00:00,ISL Hit,2024
SHORT,2024-06-04 11:15:00,47414.4,47888.544,2024-06-04 11:15:00,47888.544,-474.14400000000023,9.5302944,630,-483.67429440000024,-304714.80547200015,-3.047148054720002,0 days 00:00:00,ISL Hit,2024
SHORT,2024-06-04 12:15:00,46138.35,46599.7335,2024-06-04 12:15:00,46599.7335,-461.38350000000355,9.273808350000001,630,-470.6573083500036,-296514.10426050227,-2.9651410426050226,0 days 00:00:00,ISL Hit,2024
SHORT,2024-06-04 14:15:00,46943.2,47412.632,2024-06-04 14:15:00,47412.632,-469.4320000000007,9.4355832,630,-478.8675832000007,-301686.5774160004,-3.0168657741600042,0 days 00:00:00,ISL Hit,2024
LONG,2024-06-05 10:15:00,47502.0,47026.98,2024-06-05 10:15:00,47026.98,-475.0199999999968,9.452898000000001,630,-484.4728979999968,-305217.925739998,-3.0521792573999798,0 days 00:00:00,ISL Hit,2024
LONG,2024-06-05 12:15:00,48000.6,47520.594,2024-06-07 09:15:00,49194.65,1194.050000000003,9.719525,600,1184.330475000003,710598.2850000018,7.105982850000017,1 days 21:00:00,MA Cross Opp,2024
SHORT,2024-06-07 09:15:00,49194.65,49686.5965,2024-06-07 10:15:00,49506.25,-311.59999999999854,9.87009,600,-321.47008999999855,-192882.05399999913,-1.9288205399999914,0 days 01:00:00,MA Cross Opp,2024
LONG,2024-06-07 10:15:00,49506.25,49011.1875,2024-06-11 11:15:00,49806.05,299.8000000000029,9.931230000000001,600,289.8687700000029,173921.26200000173,1.7392126200000173,4 days 01:00:00,MA Cross Opp,2024
SHORT,2024-06-11 11:15:00,49806.05,50304.1105,2024-06-11 13:15:00,49905.0,-98.94999999999709,9.971105000000001,600,-108.92110499999708,-65352.66299999825,-0.6535266299999825,0 days 02:00:00,MA Cross Opp,2024
LONG,2024-06-11 13:15:00,49905.0,49405.95,2024-06-11 15:15:00,49682.4,-222.59999999999854,9.95874,600,-232.55873999999855,-139535.24399999913,-1.3953524399999913,0 days 02:00:00,MA Cross Opp,2024
SHORT,2024-06-11 15:15:00,49682.4,50179.224,2024-06-12 09:15:00,50179.224,-496.8240000000005,9.986162400000001,600,-506.81016240000054,-304086.09744000033,-3.0408609744000037,0 days 18:00:00,ISL Hit,2024
LONG,2024-06-12 10:15:00,50222.0,49719.78,2024-06-12 15:15:00,49825.45,-396.5500000000029,10.004745,570,-406.5547450000029,-231736.20465000166,-2.3173620465000164,0 days 05:00:00,MA Cross Opp,2024
SHORT,2024-06-12 15:15:00,49825.45,50323.7045,2024-06-14 14:15:00,50022.65,-197.20000000000437,9.984810000000001,600,-207.18481000000438,-124310.88600000263,-1.2431088600000262,1 days 23:00:00,MA Cross Opp,2024
LONG,2024-06-14 14:15:00,50022.65,49522.423500000004,2024-06-14 15:15:00,49946.0,-76.65000000000146,9.996865,600,-86.64686500000145,-51988.11900000087,-0.5198811900000087,0 days 01:00:00,MA Cross Opp,2024
SHORT,2024-06-14 15:15:00,49946.0,50445.46,2024-06-18 10:15:00,50246.65,-300.65000000000146,10.019265,600,-310.6692650000015,-186401.55900000088,-1.8640155900000086,3 days 19:00:00,MA Cross Opp,2024
LONG,2024-06-18 10:15:00,50246.65,49744.1835,2024-06-21 12:15:00,51357.4,1110.75,10.160405,570,1100.589595,627336.06915,6.273360691500001,3 days 02:00:00,MA Cross Opp,2024
SHORT,2024-06-21 12:15:00,51357.4,51870.974,2024-06-24 10:15:00,51394.75,-37.349999999998545,10.275215,570,-47.62521499999855,-27146.37254999917,-0.2714637254999917,2 days 22:00:00,MA Cross Opp,2024
LONG,2024-06-24 10:15:00,51394.75,50880.8025,2024-06-24 13:15:00,51596.95,202.1999999999971,10.29917,570,191.9008299999971,109383.47309999834,1.0938347309999834,0 days 03:00:00,MA Cross Opp,2024
SHORT,2024-06-24 13:15:00,51596.95,52112.919499999996,2024-06-24 15:15:00,51762.6,-165.65000000000146,10.335954999999998,570,-175.98595500000147,-100311.99435000084,-1.0031199435000084,0 days 02:00:00,MA Cross Opp,2024
LONG,2024-06-24 15:15:00,51762.6,51244.973999999995,2024-06-28 11:15:00,52842.3,1079.7000000000044,10.46049,570,1069.2395100000044,609466.5207000026,6.094665207000025,3 days 20:00:00,MA Cross Opp,2024
SHORT,2024-06-28 11:15:00,52842.3,53370.723000000005,2024-07-01 13:15:00,52616.9,225.40000000000146,10.545920000000002,540,214.85408000000146,116021.20320000079,1.160212032000008,3 days 02:00:00,MA Cross Opp,2024
LONG,2024-07-01 13:15:00,52616.9,52090.731,2024-07-02 11:15:00,52252.9,-364.0,10.48698,570,-374.48698,-213457.5786,-2.134575786,0 days 22:00:00,MA Cross Opp,2024
SHORT,2024-07-02 11:15:00,52252.9,52775.429000000004,2024-07-03 09:15:00,52775.429000000004,-522.5290000000023,10.5028329,570,-533.0318329000023,-303828.14475300134,-3.0382814475300135,0 days 22:00:00,ISL Hit,2024
LONG,2024-07-03 10:15:00,53201.5,52669.485,2024-07-05 09:15:00,52507.1,-694.4000000000015,10.570860000000001,540,-704.9708600000015,-380684.2644000008,-3.806842644000008,1 days 23:00:00,Gap SL Hit,2024
SHORT,2024-07-05 12:15:00,52547.8,53073.278000000006,2024-07-09 09:15:00,52507.8,40.0,10.505560000000001,570,29.494439999999997,16811.8308,0.168118308,3 days 21:00:00,MA Cross Opp,2024
LONG,2024-07-09 09:15:00,52507.8,51982.722,2024-07-10 10:15:00,52175.2,-332.6000000000058,10.468300000000001,570,-343.0683000000058,-195548.93100000333,-1.9554893100000332,1 days 01:00:00,MA Cross Opp,2024
SHORT,2024-07-10 10:15:00,52175.2,52696.952,2024-07-11 09:15:00,52234.5,-59.30000000000291,10.44097,570,-69.7409700000029,-39752.35290000166,-0.3975235290000166,0 days 23:00:00,MA Cross Opp,2024
LONG,2024-07-12 09:15:00,52335.2,51811.848,2024-07-15 09:15:00,52193.3,-141.89999999999418,10.45285,570,-152.3528499999942,-86841.12449999669,-0.8684112449999668,3 days 00:00:00,MA Cross Opp,2024
SHORT,2024-07-15 09:15:00,52193.3,52715.233,2024-07-15 13:15:00,52441.9,-248.59999999999854,10.46352,570,-259.06351999999856,-147666.20639999918,-1.476662063999992,0 days 04:00:00,MA Cross Opp,2024
LONG,2024-07-15 13:15:00,52441.9,51917.481,2024-07-16 11:15:00,52435.75,-6.150000000001455,10.487765,570,-16.637765000001455,-9483.52605000083,-0.0948352605000083,0 days 22:00:00,MA Cross Opp,2024
SHORT,2024-07-16 11:15:00,52435.75,52960.1075,2024-07-18 12:15:00,52436.35,-0.5999999999985448,10.487210000000001,570,-11.087209999998546,-6319.709699999171,-0.06319709699999171,2 days 01:00:00,MA Cross Opp,2024
LONG,2024-07-18 12:15:00,52436.35,51911.9865,2024-07-19 12:15:00,52257.95,-178.40000000000146,10.46943,570,-188.86943000000144,-107655.57510000082,-1.0765557510000083,1 days 00:00:00,MA Cross Opp,2024
SHORT,2024-07-19 12:15:00,52257.95,52780.5295,2024-07-22 13:15:00,52272.15,-14.200000000004366,10.45301,570,-24.653010000004365,-14052.215700002487,-0.14052215700002488,3 days 01:00:00,MA Cross Opp,2024
LONG,2024-07-22 13:15:00,52272.15,51749.4285,2024-07-22 14:15:00,52231.45,-40.700000000004366,10.450360000000002,570,-51.15036000000437,-29155.70520000249,-0.29155705200002485,0 days 01:00:00,MA Cross Opp,2024
SHORT,2024-07-22 14:15:00,52231.45,52753.7645,2024-07-26 10:15:00,50876.4,1355.0499999999956,10.310785000000001,570,1344.7392149999957,766501.3525499976,7.665013525499977,3 days 20:00:00,MA Cross Opp,2024
LONG,2024-07-26 10:15:00,50876.4,50367.636,2024-07-30 09:15:00,51293.45,417.04999999999563,10.216985000000001,570,406.8330149999956,231894.8185499975,2.318948185499975,3 days 23:00:00,MA Cross Opp,2024
SHORT,2024-07-30 09:15:00,51293.45,51806.3845,2024-07-30 11:15:00,51703.0,-409.5500000000029,10.299645,570,-419.8496450000029,-239314.29765000165,-2.3931429765000165,0 days 02:00:00,MA Cross Opp,2024
LONG,2024-07-30 11:15:00,51703.0,51185.97,2024-07-31 11:15:00,51523.2,-179.8000000000029,10.32262,570,-190.1226200000029,-108369.89340000166,-1.0836989340000165,1 days 00:00:00,MA Cross Opp,2024
SHORT,2024-07-31 11:15:00,51523.2,52038.432,2024-08-06 09:15:00,50113.1,1410.0999999999985,10.16363,570,1399.9363699999985,797963.7308999992,7.979637308999991,5 days 22:00:00,MA Cross Opp,2024
SHORT,2024-08-06 14:15:00,49725.2,50222.452,2024-08-07 09:15:00,50222.452,-497.2520000000004,9.9947652,600,-507.2467652000004,-304348.0591200003,-3.043480591200003,0 days 19:00:00,ISL Hit,2024
SHORT,2024-08-07 10:15:00,49794.5,50292.445,2024-08-07 12:15:00,49977.05,-182.5500000000029,9.977155000000002,600,-192.52715500000292,-115516.29300000175,-1.1551629300000175,0 days 02:00:00,MA Cross Opp,2024
LONG,2024-08-07 12:15:00,49977.05,49477.279500000004,2024-08-08 13:15:00,50109.8,132.75,10.008685000000002,600,122.741315,73644.789,0.7364478900000001,1 days 01:00:00,MA Cross Opp,2024
SHORT,2024-08-08 13:15:00,50109.8,50610.898,2024-08-08 14:15:00,50281.15,-171.34999999999854,10.039095000000001,570,-181.38909499999855,-103391.78414999918,-1.0339178414999917,0 days 01:00:00,MA Cross Opp,2024
